"Delhi","Pension and Misc. General Services ","8.34",".12%"
"Sikkim","Pension and Misc. General Services ","461.37","32.45%"
"Puducherry","Pension and Misc. General Services ","633.37","38.62%"
"Arunachal Pradesh                   ","Pension and Misc. General Services ","641.56","23.2%"
"Meghalaya","Pension and Misc. General Services ","648.76","26.17%"
"Mizoram","Pension and Misc. General Services ","763.80","36.43%"
"Goa","Pension and Misc. General Services ","880.70","30.67%"
"Nagaland","Pension and Misc. General Services ","1,098.25","28.18%"
"Manipur","Pension and Misc. General Services ","1,173.68","34.32%"
"Tripura","Pension and Misc. General Services ","1,208.68","34.51%"
"Uttarakhand","Pension and Misc. General Services ","3,170.28","31.91%"
"Chhattisgarh                             ","Pension and Misc. General Services ","3,486.54","30.33%"
"Himachal Pradesh    ","Pension and Misc. General Services ","4,138.12","42.54%"
"Jharkhand","Pension and Misc. General Services ","4,138.40","31.77%"
"Jammu and Kashmir                             ","Pension and Misc. General Services ","4,221.00","27.93%"
"Haryana","Pension and Misc. General Services ","5,699.59","26.35%"
"Odisha","Pension and Misc. General Services ","6,863.35","41.06%"
"Assam","Pension and Misc. General Services ","6,870.06","40.12%"
"Madhya Pradesh              ","Pension and Misc. General Services ","8,827.73","31.64%"
"Punjab","Pension and Misc. General Services ","8,829.31","30.99%"
"Telangana","Pension and Misc. General Services ","9,011.01","35.86%"
"Gujarat","Pension and Misc. General Services "," 11,346.14","31.69%"
"Karnataka","Pension and Misc. General Services "," 11,394.29","36.44%"
"Bihar","Pension and Misc. General Services "," 12,507.99","40.87%"
"Rajasthan","Pension and Misc. General Services "," 12,576.98","32.08%"
"Andhra Pradesh             ","Pension and Misc. General Services "," 12,872.62","39.26%"
"West Bengal","Pension and Misc. General Services "," 14,101.61","28.13%"
"Maharashtra","Pension and Misc. General Services "," 16,998.76","23.74%"
"Tamil Nadu","Pension and Misc. General Services "," 20,369.91","39.59%"
"Kerala","Pension and Misc. General Services "," 21,532.30","52.27%"
"Uttar Pradesh                ","Pension and Misc. General Services "," 28,270.19","32.03%"
"Arunachal Pradesh                   ","Fiscal Services "," 41.68","1.52%"
"Manipur","Fiscal Services "," 51.20","1.49%"
"Puducherry","Fiscal Services "," 51.68","3.17%"
"Goa","Fiscal Services "," 60.40","2.09%"
"Tripura","Fiscal Services "," 63.08","1.8%"
"Nagaland","Fiscal Services "," 64.97","1.67%"
"Mizoram","Fiscal Services "," 73.06","3.48%"
"Sikkim","Fiscal Services ","102.68","7.25%"
"Meghalaya","Fiscal Services ","111.32","4.48%"
"Himachal Pradesh    ","Fiscal Services ","242.17","2.49%"
"Jammu and Kashmir                             ","Fiscal Services ","263.67","1.75%"
"Jharkhand","Fiscal Services ","338.03","2.6%"
"Haryana","Fiscal Services ","392.30","1.81%"
"Uttarakhand","Fiscal Services ","415.76","4.19%"
"Assam","Fiscal Services ","466.26","2.72%"
"Punjab","Fiscal Services ","513.17","1.8%"
"Gujarat","Fiscal Services ","643.80","1.8%"
"Odisha","Fiscal Services ","724.52","4.34%"
"Bihar","Fiscal Services ","735.51","2.4%"
"Telangana","Fiscal Services ","778.14","3.1%"
"Andhra Pradesh             ","Fiscal Services ","918.00","2.8%"
"Tamil Nadu","Fiscal Services ","972.54","1.89%"
"Karnataka","Fiscal Services ","1,000.50","3.2%"
"Chhattisgarh                             ","Fiscal Services ","1,203.48","10.46%"
"Delhi","Fiscal Services ","1,323.78","20.09%"
"Kerala","Fiscal Services ","1,651.58","4.01%"
"West Bengal","Fiscal Services ","1,998.67","3.99%"
"Rajasthan","Fiscal Services ","2,194.70","5.6%"
"Madhya Pradesh              ","Fiscal Services ","2,633.27","9.44%"
"Maharashtra","Fiscal Services ","3,069.66","4.29%"
"Uttar Pradesh                ","Fiscal Services ","3,470.89","3.93%"
"Puducherry","Organs of State "," 51.50","3.17%"
"Mizoram","Organs of State "," 66.40","3.15%"
"Sikkim","Organs of State "," 68.83","4.86%"
"Nagaland","Organs of State "," 93.31","2.39%"
"Tripura","Organs of State "," 94.88","2.71%"
"Goa","Organs of State ","113.80","3.97%"
"Arunachal Pradesh                   ","Organs of State ","123.96","4.48%"
"Meghalaya","Organs of State ","139.22","5.6%"
"Manipur","Organs of State ","154.77","4.53%"
"Jammu and Kashmir                             ","Organs of State ","248.69","1.65%"
"Himachal Pradesh    ","Organs of State ","257.56","2.65%"
"Chhattisgarh                             ","Organs of State ","304.68","2.65%"
"Uttarakhand","Organs of State ","310.90","3.13%"
"Assam","Organs of State ","409.25","2.39%"
"Jharkhand","Organs of State ","462.81","3.56%"
"Andhra Pradesh             ","Organs of State ","498.45","1.52%"
"Odisha","Organs of State ","547.31","3.27%"
"Telangana","Organs of State ","654.61","2.61%"
"Punjab","Organs of State ","752.01","2.64%"
"Haryana","Organs of State ","818.43","3.78%"
"West Bengal","Organs of State ","876.09","1.75%"
"Rajasthan","Organs of State ","886.63","2.26%"
"Gujarat","Organs of State ","897.56","2.51%"
"Madhya Pradesh              ","Organs of State ","946.10","3.39%"
"Kerala","Organs of State ","955.10","2.32%"
"Karnataka","Organs of State ","1,020.93","3.27%"
"Bihar","Organs of State ","1,052.87","3.44%"
"Delhi","Organs of State ","1,089.95","16.54%"
"Tamil Nadu","Organs of State ","1,380.99","2.68%"
"Maharashtra","Organs of State ","1,864.99","2.6%"
"Uttar Pradesh                ","Organs of State ","2,481.57","2.81%"
"Puducherry","Administrative Services ","323.29","19.7%"
"Sikkim","Administrative Services ","451.50","31.74%"
"Goa","Administrative Services ","639.75","22.28%"
"Mizoram","Administrative Services ","819.24","39.05%"
