"Maharashtra","Other Special Area Programmes "," -1.26","0%"
"Sikkim","Other Special Area Programmes "," .72",".1%"
"Rajasthan","Other Special Area Programmes ","1.36","0%"
"Tamil Nadu","Other Special Area Programmes ","2.99",".01%"
"Tripura","Other Special Area Programmes ","5.77",".41%"
"Goa","Other Special Area Programmes ","8.26",".31%"
"Meghalaya","Other Special Area Programmes "," 10.80",".4%"
"Uttar Pradesh                ","Other Special Area Programmes "," 11.98",".03%"
"Puducherry","Other Special Area Programmes "," 12.84",".77%"
"Nagaland","Other Special Area Programmes "," 27.36","1.1%"
"Mizoram","Other Special Area Programmes "," 40.62","2.24%"
"Manipur","Other Special Area Programmes "," 57.37","2.43%"
"Gujarat","Other Special Area Programmes "," 74.54",".33%"
"Arunachal Pradesh                   ","Other Special Area Programmes ","121.28","3.38%"
"Kerala","Other Special Area Programmes ","166.76","1.59%"
"Assam","Other Special Area Programmes ","292.74","3.29%"
"Karnataka","Other Special Area Programmes ","456.57","1.14%"
"Jammu and Kashmir                             ","Other Special Area Programmes ","564.90","4.33%"
"West Bengal","Other Special Area Programmes ","1,368.14","5.27%"
"Meghalaya","Science Technology and Environment"," .52",".04%"
"Sikkim","Science Technology and Environment","4.65",".51%"
"Punjab","Science Technology and Environment","4.82",".05%"
"Tripura","Science Technology and Environment","6.37",".41%"
"Goa","Science Technology and Environment","6.59",".27%"
"Puducherry","Science Technology and Environment","6.71",".42%"
"Mizoram","Science Technology and Environment","8.01",".44%"
"Nagaland","Science Technology and Environment","9.43",".37%"
"Himachal Pradesh    ","Science Technology and Environment","9.52",".17%"
"Delhi","Science Technology and Environment"," 10.99",".22%"
"Chhattisgarh                             ","Science Technology and Environment"," 12.48",".08%"
"Tamil Nadu","Science Technology and Environment"," 14.35",".04%"
"Telangana","Science Technology and Environment"," 17.15",".08%"
"Uttarakhand","Science Technology and Environment"," 19.78",".55%"
"Assam","Science Technology and Environment"," 21.59",".25%"
"Arunachal Pradesh                   ","Science Technology and Environment"," 24.92",".7%"
"Haryana","Science Technology and Environment"," 26.69",".13%"
"Jammu and Kashmir                             ","Science Technology and Environment"," 28.24",".21%"
"Manipur","Science Technology and Environment"," 28.29","1.2%"
"Andhra Pradesh             ","Science Technology and Environment"," 31.28",".09%"
"Rajasthan","Science Technology and Environment"," 41.39",".11%"
"Odisha","Science Technology and Environment"," 54.34",".28%"
"Uttar Pradesh                ","Science Technology and Environment"," 62.65",".15%"
"West Bengal","Science Technology and Environment"," 65.42",".25%"
"Karnataka","Science Technology and Environment"," 78.83",".2%"
"Kerala","Science Technology and Environment","151.43","1.43%"
"Madhya Pradesh              ","Science Technology and Environment","223.96",".61%"
"Maharashtra","Science Technology and Environment","237.32",".54%"
"Gujarat","Science Technology and Environment","249.28","1.09%"
"Mizoram","Communications ","8.26",".44%"
"Tripura","Communications "," 28.40","1.9%"
"Arunachal Pradesh                   ","Communications "," 31.62",".89%"
"Chhattisgarh                             ","Communications "," 59.09",".42%"
"Delhi","Rural Development "," 10.45",".2%"
"Puducherry","Rural Development "," 32.16","1.9%"
"Goa","Rural Development ","143.01","5.53%"
"Sikkim","Rural Development ","236.49","24.17%"
"Punjab","Rural Development ","261.43","2.55%"
"Tripura","Rural Development ","314.35","21.34%"
"Mizoram","Rural Development ","344.61","18.83%"
"Arunachal Pradesh                   ","Rural Development ","421.77","11.79%"
"Jammu and Kashmir                             ","Rural Development ","515.77","3.96%"
"Manipur","Rural Development ","810.83","34.61%"
"Nagaland","Rural Development ","811.06","32.96%"
"Himachal Pradesh    ","Rural Development ","1,178.79","19.66%"
"Uttarakhand","Rural Development ","1,247.79","34.39%"
"Kerala","Rural Development ","1,280.16","12.15%"
"Meghalaya","Rural Development ","1,333.12","48.34%"
"Assam","Rural Development ","1,665.78","18.69%"
"Haryana","Rural Development ","2,892.08","13.85%"
"Gujarat","Rural Development ","3,423.50","15.05%"
"Chhattisgarh                             ","Rural Development ","4,299.11","30.33%"
"Karnataka","Rural Development ","5,546.74","13.89%"
"Tamil Nadu","Rural Development ","5,919.24","18.05%"
"Telangana","Rural Development ","6,548.52","31.26%"
"Maharashtra","Rural Development ","7,018.49","16.06%"
"Jharkhand","Rural Development ","7,246.95","54.69%"
"Odisha","Rural Development ","7,991.39","41.61%"
"Bihar","Rural Development ","8,352.30","35.67%"
"Madhya Pradesh              ","Rural Development ","8,817.65","23.99%"
"Andhra Pradesh             ","Rural Development ","9,801.60","29.61%"
"Rajasthan","Rural Development "," 11,139.82","30.24%"
"West Bengal","Rural Development "," 12,837.65","49.48%"
"Uttar Pradesh                ","Rural Development "," 13,848.25","32.07%"
"Mizoram","Irrigation and Flood Control "," 10.52",".6%"
"Puducherry","Irrigation and Flood Control "," 21.70","1.31%"
"Nagaland","Irrigation and Flood Control "," 26.70","1.1%"
"Sikkim","Irrigation and Flood Control "," 29.80","3.07%"
"Meghalaya","Irrigation and Flood Control "," 42.03","1.52%"
"Tripura","Irrigation and Flood Control "," 54.13","3.67%"
"Jharkhand","Irrigation and Flood Control "," 64.74",".49%"
"Goa","Irrigation and Flood Control "," 73.92","2.86%"
"Uttarakhand","Irrigation and Flood Control "," 86.91","2.4%"
