"Kerala","Capital Outlay on Police","0","0%"
"Odisha","Capital Outlay on Police","0","0%"
"Mizoram","Capital Outlay on Police","0","0%"
"Delhi","Capital Outlay on Police","2",".75%"
"Tripura","Capital Outlay on Police","3","1.22%"
"Puducherry","Capital Outlay on Police","3","6.33%"
"Goa","Capital Outlay on Police","5","2.58%"
"Arunachal Pradesh                   ","Capital Outlay on Police"," 10","5.32%"
"Meghalaya","Capital Outlay on Police"," 14","16.51%"
"Sikkim","Capital Outlay on Police"," 15","8.85%"
"Himachal Pradesh    ","Capital Outlay on Police"," 28","34.56%"
"Chhattisgarh                             ","Capital Outlay on Police"," 36","19.73%"
"West Bengal","Capital Outlay on Police"," 37","12.03%"
"Uttarakhand","Capital Outlay on Police"," 49","35.53%"
"Nagaland","Capital Outlay on Police"," 56","30.91%"
"Madhya Pradesh              ","Capital Outlay on Police"," 58","29.54%"
"Punjab","Capital Outlay on Police"," 68","31.14%"
"Jharkhand","Capital Outlay on Police"," 73","43.43%"
"Karnataka","Capital Outlay on Police"," 94","18.77%"
"Rajasthan","Capital Outlay on Police"," 94","28.11%"
"Haryana","Capital Outlay on Police","130","46.07%"
"Andhra Pradesh             ","Capital Outlay on Police","157","50.73%"
"Tamil Nadu","Capital Outlay on Police","222","36.89%"
"Maharashtra","Capital Outlay on Police","264","25.42%"
"Gujarat","Capital Outlay on Police","335","41.03%"
"Bihar","Capital Outlay on Police","457","34.3%"
"Uttar Pradesh                ","Capital Outlay on Police","545","15.74%"
"Manipur","Other Administrative Services ","0","0%"
"Goa","Other Administrative Services ","2","1.03%"
"Rajasthan","Other Administrative Services ","2",".6%"
"Karnataka","Other Administrative Services ","3",".6%"
"Jharkhand","Other Administrative Services ","3","1.78%"
"Himachal Pradesh    ","Other Administrative Services ","4","4.94%"
"Mizoram","Other Administrative Services ","5","8.66%"
"Jammu and Kashmir                             ","Other Administrative Services ","5",".77%"
"Arunachal Pradesh                   ","Other Administrative Services "," 15","7.99%"
"Punjab","Other Administrative Services "," 16","7.33%"
"Madhya Pradesh              ","Other Administrative Services "," 23","11.72%"
"West Bengal","Other Administrative Services "," 37","12.03%"
"Tamil Nadu","Other Administrative Services "," 52","8.64%"
"Andhra Pradesh             ","Other Administrative Services "," 65","21%"
"Delhi","Other Administrative Services ","108","40.68%"
"Uttar Pradesh                ","Other Administrative Services ","119","3.44%"
"Tripura","Other Administrative Services ","141","57.41%"
"Maharashtra","Other Administrative Services ","210","20.22%"
"Bihar","Other Administrative Services ","447","33.55%"
"Uttarakhand","Stationary and Printing ","0","0%"
"Madhya Pradesh              ","Stationary and Printing ","0","0%"
"Tripura","Stationary and Printing ","1",".41%"
"Maharashtra","Stationary and Printing ","1",".1%"
"Jammu and Kashmir                             ","Stationary and Printing ","1",".15%"
"Rajasthan","Stationary and Printing ","1",".3%"
"Punjab","Stationary and Printing ","2",".92%"
"Arunachal Pradesh                   ","Stationary and Printing ","2","1.06%"
"Meghalaya","Stationary and Printing ","2","2.36%"
"Kerala","Stationary and Printing ","2","1.35%"
"Tamil Nadu","Stationary and Printing ","2",".33%"
"Odisha","Stationary and Printing ","3",".64%"
"Uttar Pradesh                ","Stationary and Printing ","3",".09%"
"Mizoram","Stationary and Printing ","3","5.2%"
"Andhra Pradesh             ","Stationary and Printing ","5","1.62%"
"Gujarat","Stationary and Printing ","7",".86%"
"Karnataka","Capital Outlay on Other Fiscal Services","0","0%"
"Uttar Pradesh                ","Capital Outlay on Other Fiscal Services","2",".06%"
"Mizoram","Capital Outlay on Other Fiscal Services","2","3.46%"
"Arunachal Pradesh                   ","Capital Outlay on Other Fiscal Services","4","2.13%"
"Bihar","Capital Outlay on Other Fiscal Services"," 16","1.2%"
"Jammu and Kashmir                             ","Capital Outlay on Miscellaneous General Services "," 13","2.01%"
"Gujarat","Capital Outlay on Miscellaneous General Services "," 28","3.43%"
"Goa","Capital Outlay on Miscellaneous General Services ","150","77.46%"
"Uttar Pradesh                ","Capital Outlay on Miscellaneous General Services ","2,000","57.75%"
"Goa","Public Works "," 37","19.11%"
"Puducherry","Public Works "," 44","92.89%"
"Mizoram","Public Works "," 47","81.42%"
"Himachal Pradesh    ","Public Works "," 49","60.48%"
"Meghalaya","Public Works "," 69","81.35%"
"Andhra Pradesh             ","Public Works "," 82","26.5%"
"Uttarakhand","Public Works "," 89","64.54%"
"Jharkhand","Public Works "," 92","54.73%"
"Tripura","Public Works ","101","41.12%"
"Madhya Pradesh              ","Public Works ","115","58.58%"
"Nagaland","Public Works ","125","68.99%"
"Assam","Public Works ","126","100.2%"
"Punjab","Public Works ","133","60.91%"
"Kerala","Public Works ","146","98.63%"
"Chhattisgarh                             ","Public Works ","146","80.04%"
"Haryana","Public Works ","152","53.87%"
"Sikkim","Public Works ","155","91.43%"
"Delhi","Public Works ","156","58.76%"
"Arunachal Pradesh                   ","Public Works ","156","83.06%"
"Manipur","Public Works ","220","99.85%"
"West Bengal","Public Works ","233","75.79%"
"Rajasthan","Public Works ","276","82.54%"
"Tamil Nadu","Public Works ","325","54.01%"
"Karnataka","Public Works ","404","80.68%"
"Bihar","Public Works ","412","30.92%"
"Gujarat","Public Works ","447","54.75%"
"Odisha","Public Works ","467","99.39%"
"Maharashtra","Public Works ","564","54.31%"
"Jammu and Kashmir                             ","Public Works ","629","97.03%"
"Uttar Pradesh                ","Public Works ","795","22.95%"
