"Manipur","Other Administrative Services ","0","0%"
"Jharkhand","Other Administrative Services ","1",".12%"
"Gujarat","Other Administrative Services ","1",".11%"
"Puducherry","Other Administrative Services ","1","1.13%"
"Karnataka","Other Administrative Services ","2",".2%"
"Goa","Other Administrative Services ","3",".73%"
"Jammu and Kashmir                             ","Other Administrative Services ","6",".75%"
"Punjab","Other Administrative Services ","7","3.9%"
"Madhya Pradesh              ","Other Administrative Services ","9","1.21%"
"Himachal Pradesh    ","Other Administrative Services "," 13","6.78%"
"Assam","Other Administrative Services "," 13","3.71%"
"Rajasthan","Other Administrative Services "," 15","2.85%"
"Mizoram","Other Administrative Services "," 22","18.28%"
"Chhattisgarh                             ","Other Administrative Services "," 27","8.9%"
"Andhra Pradesh             ","Other Administrative Services "," 55","19.43%"
"Tripura","Other Administrative Services "," 57","46.47%"
"West Bengal","Other Administrative Services "," 61","6.08%"
"Telangana","Other Administrative Services "," 96","16.99%"
"Delhi","Other Administrative Services "," 97","42.49%"
"Tamil Nadu","Other Administrative Services ","164","19.35%"
"Maharashtra","Other Administrative Services ","323","30.83%"
"Arunachal Pradesh                   ","Other Administrative Services ","397","72.85%"
"Bihar","Other Administrative Services ","828","29.95%"
"Uttar Pradesh                ","Other Administrative Services ","831","29.94%"
"Telangana","Stationary and Printing ","0","0%"
"Rajasthan","Stationary and Printing ","0","0%"
"Arunachal Pradesh                   ","Stationary and Printing ","0","0%"
"Tamil Nadu","Stationary and Printing ","0","0%"
"Nagaland","Stationary and Printing ","1",".37%"
"Meghalaya","Stationary and Printing ","1","2.01%"
"Gujarat","Stationary and Printing ","2",".23%"
"Odisha","Stationary and Printing ","3",".65%"
"Kerala","Stationary and Printing ","3","1.12%"
"Maharashtra","Stationary and Printing ","4",".38%"
"Sikkim","Stationary and Printing ","4","2.67%"
"Goa","Stationary and Printing ","5","1.22%"
"Jammu and Kashmir                             ","Stationary and Printing ","9","1.12%"
"Uttar Pradesh                ","Stationary and Printing ","9",".32%"
"Rajasthan","Capital Outlay on Other Fiscal Services","0","0%"
"Bihar","Capital Outlay on Other Fiscal Services","2",".07%"
"Uttar Pradesh                ","Capital Outlay on Other Fiscal Services","5",".18%"
"Mizoram","Capital Outlay on Other Fiscal Services"," 17","14.13%"
"Jharkhand","Capital Outlay on Other Fiscal Services"," 56","6.94%"
"Goa","Capital Outlay on Police","1",".24%"
"Puducherry","Capital Outlay on Police","3","3.4%"
"Delhi","Capital Outlay on Police","6","2.63%"
"Sikkim","Capital Outlay on Police","7","4.67%"
"Tripura","Capital Outlay on Police"," 11","8.97%"
"Meghalaya","Capital Outlay on Police"," 13","26.12%"
"Uttarakhand","Capital Outlay on Police"," 14","1.74%"
"Mizoram","Capital Outlay on Police"," 23","19.11%"
"Himachal Pradesh    ","Capital Outlay on Police"," 45","23.46%"
"Chhattisgarh                             ","Capital Outlay on Police"," 48","15.82%"
"Kerala","Capital Outlay on Police"," 48","17.91%"
"Manipur","Capital Outlay on Police"," 74","69.49%"
"Punjab","Capital Outlay on Police","100","55.66%"
"Nagaland","Capital Outlay on Police","143","53.54%"
"Assam","Capital Outlay on Police","157","44.78%"
"Rajasthan","Capital Outlay on Police","160","30.35%"
"Maharashtra","Capital Outlay on Police","166","15.84%"
"West Bengal","Capital Outlay on Police","177","17.65%"
"Andhra Pradesh             ","Capital Outlay on Police","192","67.83%"
"Haryana","Capital Outlay on Police","226","47%"
"Bihar","Capital Outlay on Police","269","9.73%"
"Tamil Nadu","Capital Outlay on Police","291","34.34%"
"Gujarat","Capital Outlay on Police","359","41.24%"
"Karnataka","Capital Outlay on Police","369","37.75%"
"Jharkhand","Capital Outlay on Police","372","46.09%"
"Jammu and Kashmir                             ","Capital Outlay on Police","387","48.19%"
"Telangana","Capital Outlay on Police","388","68.67%"
"Madhya Pradesh              ","Capital Outlay on Police","405","54.54%"
"Uttar Pradesh                ","Capital Outlay on Police","606","21.83%"
"Gujarat","Capital Outlay on Miscellaneous General Services ","2",".23%"
"Jammu and Kashmir                             ","Capital Outlay on Miscellaneous General Services ","2",".25%"
"Goa","Capital Outlay on Miscellaneous General Services ","289","70.71%"
"Uttar Pradesh                ","Capital Outlay on Miscellaneous General Services ","315","11.35%"
"Manipur","Public Works "," 33","30.99%"
"Meghalaya","Public Works "," 36","72.34%"
"Andhra Pradesh             ","Public Works "," 36","12.72%"
"Tripura","Public Works "," 54","44.02%"
"Mizoram","Public Works "," 59","49.03%"
"Punjab","Public Works "," 73","40.63%"
"Telangana","Public Works "," 80","14.16%"
"Puducherry","Public Works "," 84","95.3%"
"Goa","Public Works ","110","26.91%"
"Nagaland","Public Works ","123","46.05%"
"Delhi","Public Works ","126","55.2%"
"Himachal Pradesh    ","Public Works ","134","69.87%"
"Sikkim","Public Works ","139","92.81%"
"Arunachal Pradesh                   ","Public Works ","148","27.16%"
"Assam","Public Works ","181","51.62%"
"Kerala","Public Works ","217","80.97%"
"Chhattisgarh                             ","Public Works ","228","75.17%"
"Haryana","Public Works ","255","53.03%"
"Madhya Pradesh              ","Public Works ","329","44.3%"
"Rajasthan","Public Works ","352","66.78%"
"Jharkhand","Public Works ","378","46.83%"
"Tamil Nadu","Public Works ","392","46.26%"
"Jammu and Kashmir                             ","Public Works ","399","49.69%"
"Odisha","Public Works ","462","99.45%"
"Gujarat","Public Works ","507","58.24%"
"Maharashtra","Public Works ","555","52.97%"
"Karnataka","Public Works ","606","62%"
"West Bengal","Public Works ","765","76.28%"
"Uttarakhand","Public Works ","790","98.21%"
"Uttar Pradesh                ","Public Works ","1,010","36.39%"
"Bihar","Public Works ","1,665","60.23%"
