"Delhi","Pension and Misc. General Services ","5.12",".07%"
"Sikkim","Pension and Misc. General Services ","522.21","34.16%"
"Puducherry","Pension and Misc. General Services ","747.46","39.86%"
"Meghalaya","Pension and Misc. General Services ","762.36","26.96%"
"Mizoram","Pension and Misc. General Services ","840.23","37.51%"
"Arunachal Pradesh                   ","Pension and Misc. General Services ","925.49","26.54%"
"Goa","Pension and Misc. General Services ","1,203.21","34.21%"
"Nagaland","Pension and Misc. General Services ","1,268.73","29.38%"
"Manipur","Pension and Misc. General Services ","1,324.32","36.11%"
"Tripura","Pension and Misc. General Services ","1,605.24","36.49%"
"Chhattisgarh                             ","Pension and Misc. General Services ","3,924.60","30.5%"
"Himachal Pradesh    ","Pension and Misc. General Services ","4,735.38","43.01%"
"Uttarakhand","Pension and Misc. General Services ","5,033.47","40.56%"
"Jammu and Kashmir                             ","Pension and Misc. General Services ","5,409.67","32.03%"
"Jharkhand","Pension and Misc. General Services ","5,917.77","35.74%"
"Odisha","Pension and Misc. General Services ","8,723.41","43.05%"
"Haryana","Pension and Misc. General Services ","8,797.71","32.95%"
"Madhya Pradesh              ","Pension and Misc. General Services ","9,313.76","29.02%"
"Punjab","Pension and Misc. General Services "," 10,857.20","31.47%"
"Karnataka","Pension and Misc. General Services "," 11,817.28","34.27%"
"Assam","Pension and Misc. General Services "," 11,868.30","53.8%"
"Telangana","Pension and Misc. General Services "," 11,931.97","38.65%"
"Bihar","Pension and Misc. General Services "," 13,931.09","41.74%"
"Gujarat","Pension and Misc. General Services "," 14,014.62","33.85%"
"Rajasthan","Pension and Misc. General Services "," 14,498.18","33.37%"
"West Bengal","Pension and Misc. General Services "," 14,821.53","28.28%"
"Andhra Pradesh             ","Pension and Misc. General Services "," 16,236.25","41.55%"
"Maharashtra","Pension and Misc. General Services "," 18,716.39","23.83%"
"Kerala","Pension and Misc. General Services "," 22,176.10","48.71%"
"Tamil Nadu","Pension and Misc. General Services "," 22,637.97","37.45%"
"Uttar Pradesh                ","Pension and Misc. General Services "," 38,518.36","36.41%"
"Puducherry","Organs of State "," 43.93","2.35%"
"Mizoram","Organs of State "," 75.93","3.39%"
"Sikkim","Organs of State "," 82.98","5.43%"
"Goa","Organs of State ","115.56","3.3%"
"Arunachal Pradesh                   ","Organs of State ","140.78","4.05%"
"Nagaland","Organs of State ","147.33","3.4%"
"Manipur","Organs of State ","169.77","4.64%"
"Tripura","Organs of State ","185.64","4.23%"
"Meghalaya","Organs of State ","197.14","6.97%"
"Jammu and Kashmir                             ","Organs of State ","313.48","1.85%"
"Himachal Pradesh    ","Organs of State ","318.53","2.9%"
"Uttarakhand","Organs of State ","322.80","2.6%"
"Chhattisgarh                             ","Organs of State ","371.14","2.88%"
"Assam","Organs of State ","385.26","1.75%"
"Odisha","Organs of State ","540.17","2.67%"
"Jharkhand","Organs of State ","542.90","3.28%"
"Telangana","Organs of State ","650.91","2.11%"
"Punjab","Organs of State ","759.92","2.2%"
"West Bengal","Organs of State ","779.66","1.49%"
"Andhra Pradesh             ","Organs of State ","814.02","2.08%"
"Haryana","Organs of State ","934.07","3.5%"
"Kerala","Organs of State ","989.40","2.17%"
"Rajasthan","Organs of State ","1,026.13","2.36%"
"Bihar","Organs of State ","1,093.38","3.27%"
"Karnataka","Organs of State ","1,150.81","3.34%"
"Madhya Pradesh              ","Organs of State ","1,189.06","3.7%"
"Delhi","Organs of State ","1,209.37","16.8%"
"Gujarat","Organs of State ","1,228.83","2.97%"
"Tamil Nadu","Organs of State ","1,252.38","2.07%"
"Maharashtra","Organs of State ","1,994.13","2.54%"
"Uttar Pradesh                ","Organs of State ","2,547.37","2.41%"
"Arunachal Pradesh                   ","Fiscal Services "," 50.88","1.46%"
"Puducherry","Fiscal Services "," 54.07","2.88%"
"Manipur","Fiscal Services "," 65.21","1.77%"
"Nagaland","Fiscal Services "," 69.20","1.6%"
"Goa","Fiscal Services "," 75.95","2.16%"
"Sikkim","Fiscal Services "," 77.94","5.1%"
"Mizoram","Fiscal Services "," 79.20","3.53%"
"Meghalaya","Fiscal Services "," 79.92","2.83%"
"Tripura","Fiscal Services "," 85.91","1.96%"
"Himachal Pradesh    ","Fiscal Services ","245.39","2.23%"
"Jammu and Kashmir                             ","Fiscal Services ","280.95","1.66%"
"Punjab","Fiscal Services ","431.06","1.25%"
"Haryana","Fiscal Services ","432.87","1.62%"
"Jharkhand","Fiscal Services ","432.90","2.61%"
"Uttarakhand","Fiscal Services ","440.45","3.55%"
