"Puducherry","Information and Broadcasting "," .00","0%"
"Assam","Information and Broadcasting "," .00","0%"
"Bihar","Information and Broadcasting "," .00","0%"
"Chhattisgarh                             ","Information and Broadcasting "," .00","0%"
"Gujarat","Information and Broadcasting "," .00","0%"
"Maharashtra","Information and Broadcasting "," .00","0%"
"Odisha","Information and Broadcasting "," .00","0%"
"Punjab","Information and Broadcasting "," .00","0%"
"Sikkim","Information and Broadcasting "," .00","0%"
"Himachal Pradesh    ","Information and Broadcasting "," .16","0%"
"Madhya Pradesh              ","Information and Broadcasting "," .30","0%"
"Arunachal Pradesh                   ","Information and Broadcasting "," .70",".12%"
"Manipur","Information and Broadcasting ","1.05",".15%"
"Tripura","Information and Broadcasting ","1.15",".1%"
"Mizoram","Information and Broadcasting ","1.41",".16%"
"Nagaland","Information and Broadcasting ","2.18",".41%"
"Jammu and Kashmir                             ","Information and Broadcasting ","2.32",".07%"
"Kerala","Information and Broadcasting ","2.43",".14%"
"Rajasthan","Information and Broadcasting ","2.49",".03%"
"West Bengal","Information and Broadcasting ","2.64",".04%"
"Andhra Pradesh             ","Information and Broadcasting ","2.99",".1%"
"Tamil Nadu","Information and Broadcasting ","4.47",".08%"
"Jharkhand","Information and Broadcasting "," 10.90",".72%"
"Telangana","Information and Broadcasting "," 13.78",".49%"
"Karnataka","Information and Broadcasting "," 33.29",".38%"
"Haryana","Information and Broadcasting "," 49.38","1.54%"
"Goa","Other Social Services "," .00","0%"
"Meghalaya","Other Social Services "," .00","0%"
"Sikkim","Other Social Services "," .00","0%"
"Tripura","Other Social Services "," .05","0%"
"Puducherry","Other Social Services "," .28","0%"
"Himachal Pradesh    ","Other Social Services "," .75",".09%"
"Arunachal Pradesh                   ","Other Social Services "," .85",".12%"
"Nagaland","Other Social Services ","2.45",".41%"
"Assam","Other Social Services ","3.32",".11%"
"Telangana","Other Social Services ","5.84",".21%"
"Manipur","Other Social Services "," 10.33","1.51%"
"Jammu and Kashmir                             ","Other Social Services "," 10.50",".39%"
"Punjab","Other Social Services "," 17.76","1.96%"
"Tamil Nadu","Other Social Services "," 21.42",".44%"
"Kerala","Other Social Services "," 22.23","1.56%"
"Uttarakhand","Other Social Services "," 23.35","2.12%"
"Jharkhand","Other Social Services "," 33.39","2.16%"
"Maharashtra","Other Social Services "," 38.18","1.68%"
"Chhattisgarh                             ","Other Social Services "," 39.54","1.51%"
"Delhi","Other Social Services "," 66.64","4.25%"
"West Bengal","Other Social Services "," 82.04","1.08%"
"Karnataka","Other Social Services "," 83.43",".96%"
"Madhya Pradesh              ","Other Social Services "," 86.19","1.6%"
"Odisha","Other Social Services "," 87.34","2.07%"
"Bihar","Other Social Services ","108.29","2.54%"
"Haryana","Other Social Services ","126.13","3.97%"
"Rajasthan","Other Social Services ","214.43","2.96%"
"Gujarat","Other Social Services ","215.41","3.16%"
"Uttar Pradesh                ","Other Social Services ","302.14","2.6%"
"Andhra Pradesh             ","Other Social Services ","463.92","16.05%"
"Assam","Social Welfare and Nutrition "," .00","0%"
"Punjab","Social Welfare and Nutrition "," .00","0%"
"Tripura","Social Welfare and Nutrition "," .03","0%"
"Puducherry","Social Welfare and Nutrition ","1.18",".93%"
"Goa","Social Welfare and Nutrition ","1.93",".31%"
"Sikkim","Social Welfare and Nutrition ","2.00",".37%"
"Uttarakhand","Social Welfare and Nutrition ","3.87",".37%"
"Nagaland","Social Welfare and Nutrition ","4.70","1.03%"
"Himachal Pradesh    ","Social Welfare and Nutrition ","7.91",".7%"
"Meghalaya","Social Welfare and Nutrition "," 12.09","3.33%"
"Jharkhand","Social Welfare and Nutrition "," 16.53","1.11%"
"Manipur","Social Welfare and Nutrition "," 19.79","3.01%"
"Gujarat","Social Welfare and Nutrition "," 22.28",".32%"
"Mizoram","Social Welfare and Nutrition "," 23.37","3.75%"
"Delhi","Social Welfare and Nutrition "," 25.40","1.59%"
"Rajasthan","Social Welfare and Nutrition "," 28.56",".4%"
"Tamil Nadu","Social Welfare and Nutrition "," 33.87",".72%"
"Telangana","Social Welfare and Nutrition "," 39.96","1.4%"
"Kerala","Social Welfare and Nutrition "," 40.43","2.85%"
"Maharashtra","Social Welfare and Nutrition "," 44.92","1.98%"
"Odisha","Social Welfare and Nutrition "," 60.50","1.45%"
"Chhattisgarh                             ","Social Welfare and Nutrition "," 60.67","2.3%"
"Haryana","Social Welfare and Nutrition "," 65.40","2.05%"
"Andhra Pradesh             ","Social Welfare and Nutrition "," 88.87","3.08%"
"Bihar","Social Welfare and Nutrition ","103.74","2.44%"
"Madhya Pradesh              ","Social Welfare and Nutrition ","118.16","2.2%"
"Arunachal Pradesh                   ","Social Welfare and Nutrition ","156.72","18.37%"
"Karnataka","Social Welfare and Nutrition ","165.18","1.9%"
"Jammu and Kashmir                             ","Social Welfare and Nutrition ","252.49","9.04%"
"Uttar Pradesh                ","Social Welfare and Nutrition ","421.05","3.62%"
"West Bengal","Social Welfare and Nutrition ","699.53","9.2%"
"Mizoram","Welfare of SC,ST,OBC and Minorities ","1.00",".16%"
"Puducherry","Welfare of SC,ST,OBC and Minorities ","1.38",".93%"
"Haryana","Welfare of SC,ST,OBC and Minorities ","3.50",".13%"
"Punjab","Welfare of SC,ST,OBC and Minorities ","5.15",".55%"
"Himachal Pradesh    ","Welfare of SC,ST,OBC and Minorities ","5.28",".44%"
"Goa","Welfare of SC,ST,OBC and Minorities ","6.97","1.07%"
"Assam","Welfare of SC,ST,OBC and Minorities ","7.07",".25%"
"Sikkim","Welfare of SC,ST,OBC and Minorities "," 13.56","2.62%"
"Uttarakhand","Welfare of SC,ST,OBC and Minorities "," 24.65","2.3%"
"Bihar","Welfare of SC,ST,OBC and Minorities "," 30.09",".7%"
"West Bengal","Welfare of SC,ST,OBC and Minorities "," 31.67",".42%"
"Delhi","Welfare of SC,ST,OBC and Minorities "," 48.36","3.05%"
"Tripura","Welfare of SC,ST,OBC and Minorities "," 61.21","6.39%"
"Manipur","Welfare of SC,ST,OBC and Minorities "," 98.82","14.92%"
"Kerala","Welfare of SC,ST,OBC and Minorities "," 99.94","7.11%"
"Jammu and Kashmir                             ","Welfare of SC,ST,OBC and Minorities ","100.57","3.62%"
"Tamil Nadu","Welfare of SC,ST,OBC and Minorities ","117.88","2.49%"
"Gujarat","Welfare of SC,ST,OBC and Minorities ","135.72","2%"
