"Telangana","Energy "," .05","0%"
"Kerala","Energy "," .86",".03%"
"Sikkim","Energy "," 32.42","5.32%"
"Chhattisgarh                             ","Energy "," 32.50",".7%"
"Andhra Pradesh             ","Energy "," 38.41",".79%"
"Manipur","Energy "," 38.89","6.77%"
"Tripura","Energy "," 45.70","2.77%"
"Nagaland","Energy "," 51.12","9.98%"
"Haryana","Energy "," 66.94","4.39%"
"Madhya Pradesh              ","Energy "," 98.76","1.7%"
"Arunachal Pradesh                   ","Energy ","106.91","11.63%"
"Mizoram","Energy ","141.69","26.33%"
"Jammu and Kashmir                             ","Energy ","142.47","4.87%"
"Goa","Energy ","168.79","26.01%"
"Uttarakhand","Energy ","171.25","4.89%"
"Assam","Energy ","176.71","5.52%"
"Karnataka","Energy ","252.09","1.7%"
"Himachal Pradesh    ","Energy ","308.23","16.49%"
"Odisha","Energy ","596.50","7.11%"
"West Bengal","Energy ","1,068.13","20.4%"
"Maharashtra","Energy ","1,342.35","8.04%"
"Gujarat","Energy ","2,031.72","12.63%"
"Bihar","Energy ","4,175.10","28.35%"
"Rajasthan","Energy ","4,244.21","43.61%"
"Tamil Nadu","Energy ","4,300.32","34.39%"
"Uttar Pradesh                ","Energy "," 10,959.96","30%"
"Meghalaya","Rural Development"," .10","0%"
"Goa","Rural Development"," .15","0%"
"West Bengal","Rural Development"," .50",".02%"
"Himachal Pradesh    ","Rural Development"," .63",".05%"
"Mizoram","Rural Development","3.00",".56%"
"Karnataka","Rural Development"," 14.00",".09%"
"Sikkim","Rural Development"," 16.01","2.66%"
"Arunachal Pradesh                   ","Rural Development"," 18.41","1.96%"
"Telangana","Rural Development"," 51.25","2.41%"
"Punjab","Rural Development"," 92.24","4.44%"
"Delhi","Rural Development","116.36","4.43%"
"Kerala","Rural Development","218.21","6.72%"
"Rajasthan","Rural Development","455.85","4.69%"
"Chhattisgarh                             ","Rural Development","457.37","9.67%"
"Uttarakhand","Rural Development","701.47","20.06%"
"Jammu and Kashmir                             ","Rural Development","720.98","24.73%"
"Tripura","Rural Development","768.77","46.34%"
"Maharashtra","Rural Development","934.89","5.6%"
"Tamil Nadu","Rural Development","1,046.72","8.37%"
"Gujarat","Rural Development","1,165.37","7.24%"
"Madhya Pradesh              ","Rural Development","1,248.89","21.44%"
"Jharkhand","Rural Development","1,360.22","31.58%"
"Uttar Pradesh                ","Rural Development","4,442.94","12.16%"
"Bihar","Rural Development","4,647.84","31.56%"
"Rajasthan","Science Technology and Environment"," .11","0%"
"Kerala","Science Technology and Environment"," .30","0%"
"Delhi","Science Technology and Environment"," .39","0%"
"Sikkim","Science Technology and Environment"," .50",".17%"
"Goa","Science Technology and Environment"," .83",".15%"
"Gujarat","Science Technology and Environment","1.00",".01%"
"Nagaland","Science Technology and Environment","1.76",".39%"
"West Bengal","Science Technology and Environment","1.94",".04%"
"Manipur","Science Technology and Environment","2.50",".52%"
"Tripura","Science Technology and Environment","4.62",".3%"
"Chhattisgarh                             ","Science Technology and Environment","5.90",".13%"
"Uttar Pradesh                ","Science Technology and Environment"," 10.00",".03%"
"Jammu and Kashmir                             ","Science Technology and Environment"," 10.42",".34%"
"Madhya Pradesh              ","Science Technology and Environment"," 20.89",".36%"
"Tamil Nadu","Science Technology and Environment"," 81.75",".66%"
"Mizoram","Irrigation and Flood Control"," .53",".19%"
"Sikkim","Irrigation and Flood Control","4.25",".67%"
"Nagaland","Irrigation and Flood Control"," 14.77","2.93%"
"Arunachal Pradesh                   ","Irrigation and Flood Control"," 30.76","3.37%"
"Tripura","Irrigation and Flood Control"," 32.20","1.93%"
"Meghalaya","Irrigation and Flood Control"," 42.13","6.24%"
"Puducherry","Irrigation and Flood Control"," 44.24","27.89%"
"Delhi","Irrigation and Flood Control"," 86.31","3.29%"
"Goa","Irrigation and Flood Control","138.79","21.4%"
"Manipur","Irrigation and Flood Control","181.09","31.42%"
"Jammu and Kashmir                             ","Irrigation and Flood Control","248.68","8.54%"
"Kerala","Irrigation and Flood Control","270.24","8.32%"
"Jharkhand","Irrigation and Flood Control","378.94","8.8%"
"Himachal Pradesh    ","Irrigation and Flood Control","506.08","27.09%"
"Telangana","Irrigation and Flood Control","592.61","28.06%"
"Punjab","Irrigation and Flood Control","659.09","31.81%"
"Uttarakhand","Irrigation and Flood Control","764.10","21.86%"
"Haryana","Irrigation and Flood Control","965.33","63.18%"
"Madhya Pradesh              ","Irrigation and Flood Control","1,214.08","20.84%"
"Tamil Nadu","Irrigation and Flood Control","1,239.63","9.92%"
"Rajasthan","Irrigation and Flood Control","1,270.61","13.06%"
"West Bengal","Irrigation and Flood Control","1,373.99","26.25%"
"Bihar","Irrigation and Flood Control","1,423.95","9.67%"
"Assam","Irrigation and Flood Control","1,505.87","46.93%"
"Chhattisgarh                             ","Irrigation and Flood Control","1,538.93","32.56%"
"Odisha","Irrigation and Flood Control","2,850.79","33.95%"
"Andhra Pradesh             ","Irrigation and Flood Control","3,233.34","67.27%"
"Uttar Pradesh                ","Irrigation and Flood Control","4,093.03","11.2%"
"Maharashtra","Irrigation and Flood Control","7,011.23","41.98%"
"Gujarat","Irrigation and Flood Control","7,646.93","47.54%"
"Karnataka","Irrigation and Flood Control","7,779.22","52.48%"
"Goa","Special Areas Programme ","1.02",".15%"
"Sikkim","Special Areas Programme "," 22.49","3.66%"
"Tamil Nadu","Special Areas Programme "," 32.47",".26%"
"Gujarat","Special Areas Programme "," 34.64",".22%"
"Mizoram","Special Areas Programme "," 49.45","9.09%"
"Meghalaya","Special Areas Programme "," 50.56","7.58%"
"Maharashtra","Special Areas Programme "," 63.71",".38%"
"Manipur","Special Areas Programme "," 68.43","11.81%"
"Tripura","Special Areas Programme "," 85.50","5.18%"
"Arunachal Pradesh                   ","Special Areas Programme "," 96.46","10.44%"
"Nagaland","Special Areas Programme ","100.10","19.56%"
"Odisha","Special Areas Programme ","148.50","1.77%"
"Jammu and Kashmir                             ","Special Areas Programme ","179.78","6.17%"
"Rajasthan","Special Areas Programme ","262.08","2.69%"
"Assam","Special Areas Programme ","379.63","11.84%"
"West Bengal","Special Areas Programme ","491.27","9.38%"
"Karnataka","Special Areas Programme ","801.44","5.4%"
"Uttar Pradesh                ","Special Areas Programme ","1,081.99","2.96%"
"Meghalaya","General Economic Services","1.05",".15%"
"Delhi","General Economic Services","6.00",".23%"
"Mizoram","General Economic Services","6.05","1.11%"
"Chhattisgarh                             ","General Economic Services","6.50",".15%"
"Puducherry","General Economic Services","8.91","5.7%"
"Jharkhand","General Economic Services"," 13.53",".33%"
"Nagaland","General Economic Services"," 20.04","3.91%"
"Assam","General Economic Services"," 25.12",".78%"
"Haryana","General Economic Services"," 29.51","1.96%"
"Tripura","General Economic Services"," 37.68","2.29%"
"Manipur","General Economic Services"," 43.77","7.64%"
"Arunachal Pradesh                   ","General Economic Services"," 50.71","5.54%"
"Goa","General Economic Services"," 57.31","8.77%"
"Madhya Pradesh              ","General Economic Services"," 60.21","1.03%"
"West Bengal","General Economic Services"," 62.16","1.18%"
"Maharashtra","General Economic Services"," 74.94",".45%"
"Tamil Nadu","General Economic Services"," 77.14",".62%"
"Himachal Pradesh    ","General Economic Services"," 87.86","4.71%"
"Uttarakhand","General Economic Services"," 88.31","2.52%"
"Bihar","General Economic Services"," 95.59",".65%"
"Odisha","General Economic Services","103.75","1.24%"
"Uttar Pradesh                ","General Economic Services","147.02",".4%"
"Kerala","General Economic Services","191.70","5.92%"
"Rajasthan","General Economic Services","193.43","1.98%"
"Punjab","General Economic Services","262.97","12.7%"
"Sikkim","General Economic Services","266.56","44.4%"
"Telangana","General Economic Services","280.16","13.25%"
"Karnataka","General Economic Services","323.04","2.18%"
"Jammu and Kashmir                             ","General Economic Services","455.37","15.61%"
"Gujarat","General Economic Services","464.73","2.89%"
"Jharkhand","Industry and Minerals","1.16",".02%"
"Haryana","Industry and Minerals","1.22",".07%"
"Bihar","Industry and Minerals","3.01",".02%"
"Arunachal Pradesh                   ","Industry and Minerals","4.39",".43%"
"Sikkim","Industry and Minerals","7.06","1.16%"
"Andhra Pradesh             ","Industry and Minerals","8.16",".17%"
"Telangana","Industry and Minerals","9.31",".43%"
"Uttarakhand","Industry and Minerals"," 12.98",".37%"
"Puducherry","Industry and Minerals"," 13.63","8.87%"
"Goa","Industry and Minerals"," 16.94","2.62%"
"Manipur","Industry and Minerals"," 17.13","2.95%"
"Nagaland","Industry and Minerals"," 25.57","5.09%"
"Delhi","Industry and Minerals"," 27.27","1.03%"
"Tripura","Industry and Minerals"," 34.40","2.05%"
"Chhattisgarh                             ","Industry and Minerals"," 35.84",".76%"
"Himachal Pradesh    ","Industry and Minerals"," 39.26","2.09%"
"Uttar Pradesh                ","Industry and Minerals"," 54.75",".15%"
"Tamil Nadu","Industry and Minerals"," 61.40",".49%"
"Meghalaya","Industry and Minerals"," 68.71","10.26%"
"Maharashtra","Industry and Minerals","116.21",".69%"
"Assam","Industry and Minerals","116.58","3.65%"
"West Bengal","Industry and Minerals","122.38","2.33%"
"Jammu and Kashmir                             ","Industry and Minerals","125.63","4.32%"
"Madhya Pradesh              ","Industry and Minerals","136.48","2.33%"
"Karnataka","Industry and Minerals","239.98","1.62%"
"Kerala","Industry and Minerals","260.22","8.01%"
"Gujarat","Industry and Minerals","887.97","5.52%"
"Manipur","Agriculture and Allied Activities","6.75","1.22%"
"Arunachal Pradesh                   ","Agriculture and Allied Activities","6.98",".76%"
"Meghalaya","Agriculture and Allied Activities"," 10.36","1.49%"
"Assam","Agriculture and Allied Activities"," 10.88",".34%"
"Sikkim","Agriculture and Allied Activities"," 11.61","2%"
"Puducherry","Agriculture and Allied Activities"," 15.40","9.51%"
"Delhi","Agriculture and Allied Activities"," 17.33",".65%"
"Nagaland","Agriculture and Allied Activities"," 20.02","3.91%"
"Goa","Agriculture and Allied Activities"," 21.25","3.23%"
"Himachal Pradesh    ","Agriculture and Allied Activities"," 33.31","1.77%"
"Telangana","Agriculture and Allied Activities"," 35.23","1.66%"
"Andhra Pradesh             ","Agriculture and Allied Activities"," 48.47","1%"
"Chhattisgarh                             ","Agriculture and Allied Activities"," 58.23","1.23%"
"Tripura","Agriculture and Allied Activities"," 83.48","5%"
"Punjab","Agriculture and Allied Activities"," 90.02","4.34%"
"Jharkhand","Agriculture and Allied Activities"," 93.30","2.16%"
"Odisha","Agriculture and Allied Activities","141.55","1.69%"
"Mizoram","Agriculture and Allied Activities","154.87","28.74%"
"Madhya Pradesh              ","Agriculture and Allied Activities","171.40","2.94%"
"Bihar","Agriculture and Allied Activities","184.58","1.26%"
"Uttarakhand","Agriculture and Allied Activities","186.68","5.35%"
"Karnataka","Agriculture and Allied Activities","266.40","1.79%"
"Kerala","Agriculture and Allied Activities","398.42","12.27%"
"Rajasthan","Agriculture and Allied Activities","549.05","5.64%"
"Jammu and Kashmir                             ","Agriculture and Allied Activities","583.45","20%"
"Gujarat","Agriculture and Allied Activities","773.57","4.81%"
"West Bengal","Agriculture and Allied Activities","790.22","15.09%"
"Tamil Nadu","Agriculture and Allied Activities","839.53","6.72%"
"Uttar Pradesh                ","Agriculture and Allied Activities","1,406.46","3.85%"
"Maharashtra","Agriculture and Allied Activities","3,457.17","20.7%"
"Puducherry","Transport"," 75.61","48.17%"
"Mizoram","Transport","183.71","34.12%"
"Manipur","Transport","217.42","37.67%"
"Sikkim","Transport","240.48","39.91%"
"Goa","Transport","244.57","37.71%"
"Nagaland","Transport","277.85","54.38%"
"Jammu and Kashmir                             ","Transport","448.72","15.4%"
