"Gujarat","Other Taxes ","484.24",".79%"
"Himachal Pradesh    ","Other Taxes ","365.02","6.14%"
"Goa","Other Taxes ","497.76","12.78%"
"Uttar Pradesh                ","Other Taxes ","498.41",".67%"
"West Bengal","Other Taxes ","545.81","1.38%"
"Karnataka","Other Taxes ","1,372.85","1.96%"
"Maharashtra","Other Taxes ","2,452.01","2.13%"
"Puducherry","Other Taxes "," .22",".01%"
"Jammu and Kashmir                             ","Other Taxes "," .24","0%"
"Mizoram","Other Taxes ","1.26",".47%"
"Tripura","Other Taxes ","1.87",".16%"
"Nagaland","Other Taxes ","2.77",".71%"
"Meghalaya","Other Taxes ","2.94",".31%"
"Odisha","Other Taxes "," 17.70",".09%"
"Manipur","Other Taxes "," 19.77","3.83%"
"Uttarakhand","Other Taxes "," 25.26",".3%"
"Chhattisgarh                             ","Other Taxes "," 25.86",".16%"
"Jharkhand","Other Taxes "," 32.57",".31%"
"Assam","Other Taxes "," 54.92",".58%"
"Sikkim","Other Taxes "," 73.81","13.99%"
"Punjab","Other Taxes "," 78.93",".31%"
"Andhra Pradesh             ","Other Taxes "," 84.15",".28%"
"Haryana","Other Taxes "," 88.58",".32%"
"Bihar","Other Taxes ","105.34",".51%"
"Rajasthan","Other Taxes ","113.69",".29%"
"Madhya Pradesh              ","Other Taxes ","160.46",".44%"
"Telangana","Other Taxes ","209.87",".72%"
"Kerala","Other Taxes ","212.98",".6%"
"Tamil Nadu","Other Taxes ","361.77",".46%"
"Delhi","Other Taxes ","491.70","1.85%"
"Karnataka","Taxes and duties on electricity ","1,040.96","1.48%"
"Bihar","Taxes and duties on electricity ","374.76","1.81%"
"Tamil Nadu","Taxes and duties on electricity ","1,092.09","1.39%"
"Chhattisgarh                             ","Taxes and duties on electricity ","1,312.92","8.36%"
"Rajasthan","Taxes and duties on electricity ","1,534.50","3.97%"
"Odisha","Taxes and duties on electricity ","1,722.60","8.69%"
"Punjab","Taxes and duties on electricity ","1,875.23","7.33%"
"West Bengal","Taxes and duties on electricity ","1,946.83","4.94%"
"Madhya Pradesh              ","Taxes and duties on electricity ","2,010.20","5.5%"
"Maharashtra","Taxes and duties on electricity ","4,350.45","3.78%"
"Gujarat","Taxes and duties on electricity ","5,877.65","9.58%"
"Tripura","Taxes and duties on electricity "," .03","0%"
"Nagaland","Taxes and duties on electricity "," .03",".01%"
"Meghalaya","Taxes and duties on electricity "," .81",".09%"
"Telangana","Taxes and duties on electricity "," 20.87",".07%"
"Assam","Taxes and duties on electricity "," 44.00",".47%"
"Kerala","Taxes and duties on electricity "," 48.71",".14%"
"Andhra Pradesh             ","Taxes and duties on electricity ","118.42",".4%"
"Jharkhand","Taxes and duties on electricity ","175.40","1.69%"
"Uttarakhand","Taxes and duties on electricity ","192.65","2.31%"
"Haryana","Taxes and duties on electricity ","239.74",".87%"
"Jammu and Kashmir                             ","Taxes and duties on electricity ","313.40","4.95%"
"Himachal Pradesh    ","Taxes and duties on electricity ","332.82","5.6%"
"Uttar Pradesh                ","Taxes and duties on electricity ","1,085.44","1.46%"
"Assam","Taxes on goods and passengers","396.94","4.2%"
"Gujarat","Taxes on goods and passengers","210.35",".34%"
"Haryana","Taxes on goods and passengers","527.07","1.91%"
"Jammu and Kashmir                             ","Taxes on goods and passengers","557.81","8.81%"
"Maharashtra","Taxes on goods and passengers","586.56",".51%"
"West Bengal","Taxes on goods and passengers","858.86","2.18%"
"Rajasthan","Taxes on goods and passengers","956.52","2.47%"
"Chhattisgarh                             ","Taxes on goods and passengers","981.88","6.25%"
"Odisha","Taxes on goods and passengers","1,710.87","8.63%"
"Tamil Nadu","Taxes on goods and passengers","1,908.83","2.43%"
"Madhya Pradesh              ","Taxes on goods and passengers","2,686.39","7.35%"
"Karnataka","Taxes on goods and passengers","3,037.98","4.33%"
"Bihar","Taxes on goods and passengers","4,451.25","21.45%"
"Jharkhand","Taxes on goods and passengers"," .28","0%"
"Uttar Pradesh                ","Taxes on goods and passengers"," .55","0%"
"Manipur","Taxes on goods and passengers","1.20",".23%"
"Mizoram","Taxes on goods and passengers","2.56",".96%"
"Meghalaya","Taxes on goods and passengers","5.30",".56%"
