"Telangana","Stationary and Printing ","0","0%"
"Arunachal Pradesh                   ","Stationary and Printing ","0","0%"
"Mizoram","Stationary and Printing ","0","0%"
"Chhattisgarh                             ","Stationary and Printing ","0","0%"
"Goa","Stationary and Printing ","0","0%"
"Andhra Pradesh             ","Stationary and Printing ","1",".78%"
"Meghalaya","Stationary and Printing ","1","1.21%"
"Jammu and Kashmir                             ","Stationary and Printing ","1",".16%"
"Rajasthan","Stationary and Printing ","1",".19%"
"Kerala","Stationary and Printing ","3","2.23%"
"Uttar Pradesh                ","Stationary and Printing ","6",".15%"
"Gujarat","Stationary and Printing ","6",".68%"
"Odisha","Stationary and Printing ","6","1.54%"
"Maharashtra","Stationary and Printing ","9","1.04%"
"Tamil Nadu","Stationary and Printing "," 21","1.97%"
"Manipur","Other Administrative Services ","0","0%"
"Goa","Other Administrative Services ","0","0%"
"Arunachal Pradesh                   ","Other Administrative Services ","2","1.66%"
"Himachal Pradesh    ","Other Administrative Services ","3","3.62%"
"Jharkhand","Other Administrative Services ","3",".92%"
"Karnataka","Other Administrative Services ","4",".65%"
"Jammu and Kashmir                             ","Other Administrative Services ","4",".66%"
"Rajasthan","Other Administrative Services ","5",".94%"
"Mizoram","Other Administrative Services ","5","6.74%"
"West Bengal","Other Administrative Services "," 15","3.58%"
"Madhya Pradesh              ","Other Administrative Services "," 24","9.33%"
"Punjab","Other Administrative Services "," 25","9.91%"
"Andhra Pradesh             ","Other Administrative Services "," 28","21.71%"
"Tamil Nadu","Other Administrative Services "," 29","2.63%"
"Telangana","Other Administrative Services "," 30","7.39%"
"Maharashtra","Other Administrative Services ","111","12.83%"
"Delhi","Other Administrative Services ","117","31.53%"
"Tripura","Other Administrative Services ","169","50.5%"
"Uttar Pradesh                ","Other Administrative Services ","276","6.89%"
"Bihar","Other Administrative Services ","523","29.91%"
"Arunachal Pradesh                   ","Capital Outlay on Police","0","0%"
"Puducherry","Capital Outlay on Police","3","3.45%"
"Goa","Capital Outlay on Police","3",".98%"
"Delhi","Capital Outlay on Police"," 17","4.58%"
"Meghalaya","Capital Outlay on Police"," 18","21.85%"
"Manipur","Capital Outlay on Police"," 19","9.1%"
"Sikkim","Capital Outlay on Police"," 20","18.26%"
"Tripura","Capital Outlay on Police"," 23","6.87%"
"Mizoram","Capital Outlay on Police"," 24","32.34%"
"Himachal Pradesh    ","Capital Outlay on Police"," 27","32.6%"
"Kerala","Capital Outlay on Police"," 30","22.28%"
"Nagaland","Capital Outlay on Police"," 31","19.26%"
"Chhattisgarh                             ","Capital Outlay on Police"," 37","14.36%"
"Uttarakhand","Capital Outlay on Police"," 48","22.47%"
"Andhra Pradesh             ","Capital Outlay on Police"," 49","37.99%"
"Jammu and Kashmir                             ","Capital Outlay on Police"," 68","11.18%"
"Punjab","Capital Outlay on Police"," 90","35.68%"
"Madhya Pradesh              ","Capital Outlay on Police"," 97","37.72%"
"West Bengal","Capital Outlay on Police"," 99","23.6%"
"Rajasthan","Capital Outlay on Police","104","19.49%"
"Haryana","Capital Outlay on Police","120","41.28%"
"Jharkhand","Capital Outlay on Police","154","47.19%"
"Karnataka","Capital Outlay on Police","193","31.21%"
"Maharashtra","Capital Outlay on Police","214","24.73%"
"Bihar","Capital Outlay on Police","219","12.52%"
"Gujarat","Capital Outlay on Police","338","38.06%"
"Telangana","Capital Outlay on Police","339","83.55%"
"Tamil Nadu","Capital Outlay on Police","643","60.45%"
"Uttar Pradesh                ","Capital Outlay on Police","749","18.68%"
"Arunachal Pradesh                   ","Capital Outlay on Other Fiscal Services","2",".83%"
"Uttar Pradesh                ","Capital Outlay on Other Fiscal Services","5",".12%"
"Jharkhand","Capital Outlay on Other Fiscal Services"," 10","3.06%"
"Bihar","Capital Outlay on Other Fiscal Services"," 22","1.26%"
"Jammu and Kashmir                             ","Capital Outlay on Miscellaneous General Services "," 14","2.3%"
"Gujarat","Capital Outlay on Miscellaneous General Services "," 29","3.27%"
"Goa","Capital Outlay on Miscellaneous General Services ","280","91.5%"
"Uttar Pradesh                ","Capital Outlay on Miscellaneous General Services ","2,000","49.89%"
"Goa","Public Works "," 22","7.19%"
"Telangana","Public Works "," 37","9.12%"
"Mizoram","Public Works "," 45","60.64%"
"Andhra Pradesh             ","Public Works "," 51","39.54%"
"Himachal Pradesh    ","Public Works "," 53","64%"
"Meghalaya","Public Works "," 63","76.48%"
"Puducherry","Public Works "," 84","96.6%"
"Sikkim","Public Works "," 89","81.26%"
"Kerala","Public Works ","102","75.75%"
"Arunachal Pradesh                   ","Public Works ","117","96.94%"
"Nagaland","Public Works ","130","80.77%"
"Assam","Public Works ","135","100.32%"
"Madhya Pradesh              ","Public Works ","136","52.88%"
"Punjab","Public Works ","137","54.31%"
"Tripura","Public Works ","143","42.73%"
"Jharkhand","Public Works ","159","48.72%"
"Uttarakhand","Public Works ","165","77.23%"
"Haryana","Public Works ","171","58.82%"
"Manipur","Public Works ","190","90.99%"
"Chhattisgarh                             ","Public Works ","220","85.36%"
"Delhi","Public Works ","238","64.13%"
"West Bengal","Public Works ","305","72.69%"
"Tamil Nadu","Public Works ","370","34.79%"
"Odisha","Public Works ","384","98.51%"
"Karnataka","Public Works ","422","68.23%"
"Rajasthan","Public Works ","431","80.75%"
"Gujarat","Public Works ","514","57.88%"
"Jammu and Kashmir                             ","Public Works ","521","85.69%"
"Maharashtra","Public Works ","531","61.37%"
"Uttar Pradesh                ","Public Works ","972","24.25%"
"Bihar","Public Works ","985","56.33%"
