head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
CL,Buildings - Directorate of Archaeology,,,,,2059 01 053 CL 30000
318,Maintenance,"34,86","35,00","35,00","37,50",2059 01 053 CL 31800
01,Periodical Maintenance,"34,86","35,00","35,00","37,50",2059 01 053 CL 31801
CL,Total CL,"34,86","35,00","35,00","37,50",
#,State's Expenditure Total,"34,86","35,00","35,00","37,50",
053,Total 053,"34,86","35,00","35,00","37,50",
01,Total 01,"34,86","35,00","35,00","37,50",
2059,Total 2059,"34,86","35,00","35,00","37,50",
2205-00,ART AND CULTURE,,,,,
103,Archaeology,,,,,
#,State's Expenditure,,,,,
AA,Directorate of Archaeology,,,,,2205 00 103 AA 30000
301,Salaries,"1,69,50","1,47,52","1,84,95","1,90,93",2205 00 103 AA 30100
01,Pay,"1,45,45","1,28,04","1,60,40","1,66,82",2205 00 103 AA 30101
02,Medical Allowance,"1,00","1,10","1,10","1,10",2205 00 103 AA 30102
03,Medical Charges,46,76,"1,50",76,2205 00 103 AA 30103
04,Other Allowances,"2,45","2,20","2,58","2,58",2205 00 103 AA 30104
06,House Rent Allowance,"17,37","13,10","16,85","17,35",2205 00 103 AA 30106
07,Travel Concession,45,18,38,18,2205 00 103 AA 30107
08,City Compensatory Allowance,"2,32","2,14","2,14","2,14",2205 00 103 AA 30108
029,03   Directorate of Archaeology,,,,,
302,Wages,45,"1,75","1,75","1,75",2205 00 103 AA 30200
01,Wages,45,"1,75","1,75","1,75",2205 00 103 AA 30201
303,Dearness Allowance,"21,12","24,10","25,70","40,87",2205 00 103 AA 30300
01,Dearness Allowance,"21,12","24,10","25,70","40,87",2205 00 103 AA 30301
304,Travel Expenses,"4,94","7,35","7,35","7,35",2205 00 103 AA 30400
01,Tour Travelling Allowances,"4,89","7,25","7,25","7,25",2205 00 103 AA 30401
02,Transfer Travelling Allowances,5,10,10,10,2205 00 103 AA 30402
305,Office Expenses,"7,03","9,20","9,34","9,44",2205 00 103 AA 30500
01,Telephone Charges,"1,79","2,56","2,56","2,56",2205 00 103 AA 30501
02,Other Contingencies,"1,24","1,24","1,38","1,48",2205 00 103 AA 30502
03,Electricity Charges,"3,66","5,00","5,00","5,00",2205 00 103 AA 30503
04,Service Postage & Postal Expenditure,34,40,40,40,2205 00 103 AA 30504
306,"Rent, Rates and Taxes",63,75,75,75,2205 00 103 AA 30600
01,Rent,54,54,54,54,2205 00 103 AA 30601
02,Property tax,,1,1,1,2205 00 103 AA 30602
03,Water Charges,9,20,20,20,2205 00 103 AA 30603
307,Publications,88,"3,00","15,00","15,00",2205 00 103 AA 30700
01,Publications,88,"3,00","15,00","15,00",2205 00 103 AA 30701
321,Motor Vehicles,18,50,"16,19",75,2205 00 103 AA 32100
01,Purchase,,,"15,44",,2205 00 103 AA 32101
02,Maintenance of Functional Vehicles,18,50,75,75,2205 00 103 AA 32102
333,Payments for Professional and Special Services,"11,02","19,41","19,41","19,71",2205 00 103 AA 33300
029,03   Directorate of Archaeology,,,,,
01,Pleaders Fees,4,20,20,50,2205 00 103 AA 33301
03,Special Service,,1,1,1,2205 00 103 AA 33303
04,Contract Payment,"10,88","19,20","19,20","19,20",2205 00 103 AA 33304
09,Other Payments,10,,,,2205 00 103 AA 33309
334,Other Charges,"1,00","3,00","3,00","3,00",2205 00 103 AA 33400
02,"Purchase  of  Books & Periodicals to Libraries etc.,","1,00","3,00","3,00","3,00",2205 00 103 AA 33402
345,"Petroleum, Oil and Lubricant","2,09","6,11","5,45","5,68",2205 00 103 AA 34500
01,"Petroleum, Oil and Lubricant","2,09","6,11","5,45","5,68",2205 00 103 AA 34501
349,Festival Advances,8,,,,2205 00 103 AA 34900
01,Festival Advances-Debit,"1,05","2,10","4,20","4,20",2205 00 103 AA 34901
02,Festival Advances-Credit,-97,"-2,10","-4,20","-4,20",2205 00 103 AA 34902
351,Compensation Charged,,2,2,2,2205 00 103 AA 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2205 00 103 AA 35151
52,Other Compensations Charged,,,,,
359,Prizes and Awards,,8,8,8,2205 00 103 AA 35900
01,Prizes and Awards,,8,8,8,2205 00 103 AA 35901
364,Lands Charged,,1,1,1,2205 00 103 AA 36400
51,Lands Charged,,1,1,1,2205 00 103 AA 36451
376,Computer and Accessories,72,80,80,80,2205 00 103 AA 37600
03,Stationery,72,80,80,80,2205 00 103 AA 37603
AA,Total AA Charged,,3,3,3,
AA,Total AA Voted,"2,19,64","2,23,57","2,89,77","2,96,11",
AB,"Repairs, Renovation and Maintenance of Monuments, etc., and Excavation of Archaeological Sites",,,,,2205 00 103 AB 30000
301,Salaries,"1,76,41","1,80,88","1,85,56","1,92,95",2205 00 103 AB 30100
01,Pay,"1,49,06","1,66,61","1,69,67","1,76,46",2205 00 103 AB 30101
