head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
BE,Buildings - Forest Department (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 BE 30000
318,Maintenance,"31,40","60,00","60,00","60,00",2059 01 053 BE 31800 
01,Periodical Maintenance,"31,40","60,00","60,00","60,00",2059 01 053 BE 31801
BE,Total BE,"31,40","60,00","60,00","60,00",
#,State's Expenditure Total,"31,40","60,00","60,00","60,00",
053,Total 053,"31,40","60,00","60,00","60,00",
01,Total 01,"31,40","60,00","60,00","60,00",
2059,Total 2059,"31,40","60,00","60,00","60,00",
2225,"WELFARE OF SCHEDULED CASTE, SCHEDULED TRIBES, OTHER BACKWARD CLASSES AND MINORITIES,,,,,
02,Welfare of Scheduled Tribes,,,,,
277,Education,,,,,
#,State's Expenditure,,,,,
AP,Tribal Welfare School - Vellore,,,,,2225 02 277 AP 30000
301,Salaries""","7,19,74","6,43,76","6,30,67","6,32,83",2225 02 277 AP 30100
01,Pay,"6,17,15","5,53,99","5,44,00","5,44,00",2225 02 277 AP 30101
02,Medical Allowance,"3,04","2,91","2,91","2,80",2225 02 277 AP 30102
03,Medical Charges,,7,4,2,2225 02 277 AP 30103
04,Other Allowances,"68,80","58,90","56,80","56,80",2225 02 277 AP 30104
06,House Rent Allowance,"30,75","27,53","26,56","28,85",2225 02 277 AP 30106
07,Travel Concession,,36,36,36,2225 02 277 AP 30107
303,Dearness Allowance,"53,76","72,02","87,04","1,33,28",2225 02 277 AP 30300
01,Dearness Allowance,"53,76","72,02","87,04","1,33,28",2225 02 277 AP 30301
304,Travel Expenses,3,81,81,80,2225 02 277 AP 30400
01,Tour Travelling Allowances,3,80,80,80,2225 02 277 AP 30401
02,Transfer Travelling Allowances,,1,1,,2225 02 277 AP 30402
305,Office Expenses,"4,76","6,00","6,98","7,05",2225 02 277 AP 30500
02,Other Contingencies,"1,05","1,05","1,05","1,05",2225 02 277 AP 30502
03,Electricity Charges,"3,71","4,95","5,93","6,00",2225 02 277 AP 30503
318,Maintenance,"4,47","4,50","4,50","4,50",2225 02 277 AP 31800
01,Periodical Maintenance,"4,47","4,50","4,50","4,50",2225 02 277 AP 31801
319,Machinery and Equipments,,1,,,2225 02 277 AP 31900
02,Renewal and Replacement,,1,,,2225 02 277 AP 31902
342,Service or Commitment Charges,,1,1,1,2225 02 277 AP 34200
01,Service or Commitment Charges,,1,1,1,2225 02 277 AP 34201
346,"Clothing, Tentage and Stores",47,47,47,40,2225 02 277 AP 34600
01,"Clothing, Tentage and Stores",47,47,47,40,2225 02 277 AP 34601
349,Festival Advances,-12,,,,2225 02 277 AP 34900
01,Festival Advances-Debit,"3,30","4,70","8,00","8,00",2225 02 277 AP 34901
02,Festival Advances-Credit,"-3,42","-4,70","-8,00","-8,00",2225 02 277 AP 34902
359,Prizes and Awards,"2,00","4,80","4,80","4,80",2225 02 277 AP 35900
01,Prizes and Awards,"2,00","4,80","4,80","4,80",2225 02 277 AP 35901
368,"Cost of Books/Note Books/Slates, etc.","4,50","4,50","9,04","4,50",2225 02 277 AP 36800
01,"Cost of Books/Note Books/Slates, etc.","4,50","4,50","9,04","4,50",2225 02 277 AP 36801
AP,Total AP,"7,89,61","7,36,88","7,44,32","7,88,17",
AV,"Tribal Welfare Schools - Pollachi etc.,",,,,,2225 02 277 AV 30000
301,Salaries,,"38,64","18,70","18,70",2225 02 277 AV 30100
01,Pay,,"28,31","16,93","16,93",2225 02 277 AV 30101
02,Medical Allowance,,48,20,20,2225 02 277 AV 30102
04,Other Allowances,,"6,42",80,80,2225 02 277 AV 30104
06,House Rent Allowance,,"3,43",77,77,2225 02 277 AV 30106
303,Dearness Allowance,,"3,68","2,71","4,15",2225 02 277 AV 30300
01,Dearness Allowance,,"3,68","2,71","4,15",2225 02 277 AV 30301
349,Festival Advances,10,,,,2225 02 277 AV 34900
01,Festival Advances-Debit,10,70,,,2225 02 277 AV 34901
02,Festival Advances-Credit,,-70,,,2225 02 277 AV 34902
AV,Total AV,10,"42,32","21,41","22,85",
#,State's Expenditure Total,"7,89,71","7,79,20","7,65,73","8,11,02",
277,Total 277,"7,89,71","7,79,20","7,65,73","8,11,02",
796,Tribal Area Sub-Plan,,,,,
#,State's Expenditure,,,,,
JW,Providing assured and safe drinking water to Tribal Areas,,,,,2225 02 796 JW 30000
317,Minor Works,"21,88","19,96","22,00","22,00",2225 02 796 JW 31700 
01,Minor Works,"21,88","19,96","22,00","22,00",2225 02 796 JW 31701
JW,Total JW,"21,88","19,96","22,00","22,00",
JZ,"Tribal Eco Cultural Village - A living museum in Sathyamangalam  division, Erode under State Innovation Fund",,,,,2225 02 796 JZ 30000
309,Grants-in-Aid,"3,87,39",1,"3,12,62",1,2225 02 796 JZ 30900
03,Grants for Specific Schemes,"3,87,39",1,"3,12,62",1,2225 02 796 JZ 30903
