head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
BD,"Tourism, Culture and Religious Endowments Department",,,,,2251 00 090 BD 30000
301,Salaries,"5,64,30","5,80,19","5,80,11","6,02,83",2251 00 090 BD 30100
01,Pay,"4,85,65","5,00,13","5,00,13","5,20,14",2251 00 090 BD 30101
02,Medical Allowance,"2,51","2,49","3,00","3,00",2251 00 090 BD 30102
03,Medical Charges,"2,64","3,18","2,50","2,50",2251 00 090 BD 30103
04,Other Allowances,"5,58","5,20","5,29","5,29",2251 00 090 BD 30104
06,House Rent Allowance,"58,42","58,54","58,54","60,88",2251 00 090 BD 30106
07,Travel Concession,12,"1,22","1,22","1,22",2251 00 090 BD 30107
08,City Compensatory Allowance,"9,38","9,43","9,43","9,80",2251 00 090 BD 30108
303,Dearness Allowance,"51,94","65,02","80,02","1,27,43",2251 00 090 BD 30300
01,Dearness Allowance,"51,94","65,02","80,02","1,27,43",2251 00 090 BD 30301
304,Travel Expenses,"3,18","5,40","5,40","5,40",2251 00 090 BD 30400
01,Tour Travelling Allowances,"3,08","5,20","5,20","5,20",2251 00 090 BD 30401
02,Transfer Travelling Allowances,10,20,20,20,2251 00 090 BD 30402
305,Office Expenses,"4,95","7,52","7,82","7,82",2251 00 090 BD 30500
01,Telephone Charges,96,"2,62","2,62","2,62",2251 00 090 BD 30501
02,Other Contingencies,"3,69","4,50","4,50","4,50",2251 00 090 BD 30502
04,Service Postage & Postal Expenditure,30,40,70,70,2251 00 090 BD 30504
319,Machinery and Equipments,15,30,30,30,2251 00 090 BD 31900
03,Maintenance,15,30,30,30,2251 00 090 BD 31903
321,Motor Vehicles,24,20,35,25,2251 00 090 BD 32100
02,Maintenance of Functional Vehicles,24,20,35,25,2251 00 090 BD 32102
333,Payments for Professional and Special Services,61,"2,00","3,30","2,00",2251 00 090 BD 33300
01,Pleaders Fees,61,"2,00","3,30","2,00",2251 00 090 BD 33301
345,"Petroleum, Oil and Lubricant","1,21","1,65","1,46","1,52",2251 00 090 BD 34500
01,"Petroleum, Oil and Lubricant","1,21","1,65","1,46","1,52",2251 00 090 BD 34501
349,Festival Advances,-16,,,,2251 00 090 BD 34900
01,Festival Advances-Debit,"2,76","4,15","8,30","8,30",2251 00 090 BD 34901
02,Festival Advances-Credit,"-2,92","-4,15","-8,30","-8,30",2251 00 090 BD 34902
359,Prizes and Awards,4,10,10,10,2251 00 090 BD 35900
01,Prizes and Awards,4,10,10,10,2251 00 090 BD 35901
376,Computer and Accessories,82,"1,00","1,00","1,00",2251 00 090 BD 37600
02,Maintenance,82,"1,00","1,00","1,00",2251 00 090 BD 37602
BD,Total BD,"6,27,28","6,63,38","6,79,86","7,48,65",
#,State's Expenditure Total,"6,27,28","6,63,38","6,79,86","7,48,65",
090,Total 090,"6,27,28","6,63,38","6,79,86","7,48,65",
00,Total 00,"6,27,28","6,63,38","6,79,86","7,48,65",
2251,Total 2251,"6,27,28","6,63,38","6,79,86","7,48,65",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
BK,"Loans to Secretariat Employees for construction of houses -  Tourism,  Culture and Religious Endowments Department",,,,,7610 00 201 BK 50000
502,Loan - Outgo,"12,50",1,"30,58","25,00",7610 00 201 BK 50200
01,Bearing Interest,"12,50",1,"30,58","25,00",7610 00 201 BK 50201
BK,Total BK,"12,50",1,"30,58","25,00",
#,State's Expenditure Total,"12,50",1,"30,58","25,00",
201,Total 201,"12,50",1,"30,58","25,00",
00,Total 00,"12,50",1,"30,58","25,00",
7610,Total 7610,"12,50",1,"30,58","25,00",
