head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AF,Housing and Urban Development Department,,,,,2251 00 090 AF 30000
301,Salaries,"8,05,56","8,03,86","7,85,96","8,13,47",2251 00 090 AF 30100
01,Pay,"6,94,91","7,01,73","6,84,19","7,11,56",2251 00 090 AF 30101
02,Medical Allowance,"3,01","2,90","3,36","3,36",2251 00 090 AF 30102
03,Medical Charges,"1,70","2,50","2,50","2,50",2251 00 090 AF 30103
04,Other Allowances,"10,76","3,88","3,72","3,72",2251 00 090 AF 30104
06,House Rent Allowance,"80,21","78,13","77,47","77,47",2251 00 090 AF 30106
07,Travel Concession,"2,05","2,12","2,12","2,12",2251 00 090 AF 30107
08,City Compensatory Allowance,"12,92","12,60","12,60","12,74",2251 00 090 AF 30108
303,Dearness Allowance,"62,85","91,22","1,09,47","1,74,33",2251 00 090 AF 30300
01,Dearness Allowance,"62,85","91,22","1,09,47","1,74,33",2251 00 090 AF 30301
304,Travel Expenses,"3,25","2,40","2,40","2,40",2251 00 090 AF 30400
01,Tour Travelling Allowances,"3,10","2,00","2,00","2,00",2251 00 090 AF 30401
02,Transfer Travelling Allowances,15,40,40,40,2251 00 090 AF 30402
305,Office Expenses,"8,97","9,92","12,92","9,92",2251 00 090 AF 30500
01,Telephone Charges,57,"1,50","1,50","1,50",2251 00 090 AF 30501
02,Other Contingencies,"7,48","7,50","10,00","7,50",2251 00 090 AF 30502
04,Service Postage & Postal Expenditure,92,92,"1,42",92,2251 00 090 AF 30504
308,Advertising and Publicity,"4,24",1,1,1,2251 00 090 AF 30800
01,Advertisement Charges,"4,24",1,1,1,2251 00 090 AF 30801
321,Motor Vehicles,,7,7,7,2251 00 090 AF 32100
01,Purchase,,1,1,1,2251 00 090 AF 32101
02,Maintenance of Functional Vehicles,,6,6,6,2251 00 090 AF 32102
333,Payments for Professional and Special Services,"21,18","1,51","6,51","5,01",2251 00 090 AF 33300
01,Pleaders Fees,"21,18","1,50","6,50","5,00",2251 00 090 AF 33301
04,Contract Payment,,1,1,1,2251 00 090 AF 33304
345,"Petroleum, Oil and Lubricant","1,02","3,26","2,92","3,04",2251 00 090 AF 34500
01,"Petroleum, Oil and Lubricant","1,02","3,26","2,92","3,04",2251 00 090 AF 34501
349,Festival Advances,34,,,,2251 00 090 AF 34900
01,Festival Advances-Debit,"3,80","6,05","6,05","6,05",2251 00 090 AF 34901
02,Festival Advances-Credit,"-3,46","-6,05","-6,05","-6,05",2251 00 090 AF 34902
351,Compensation,,1,1,1,2251 00 090 AF 35100
02,Other Compensations  - Voted,,1,1,1,2251 00 090 AF 35102
359,Prizes and Awards,6,6,6,6,2251 00 090 AF 35900
01,Prizes and Awards,6,6,6,6,2251 00 090 AF 35901
364,Lands,,1,1,1,2251 00 090 AF 36400
01,Lands - Voted,,1,1,1,2251 00 090 AF 36401
376,Computer and Accessories,45,47,47,47,2251 00 090 AF 37600
02,Maintenance,12,12,12,12,2251 00 090 AF 37602
03,Stationery,33,35,35,35,2251 00 090 AF 37603
AF,Total AF,"9,07,92","9,12,80","9,20,81","10,08,80",
#,State's Expenditure,,,,,
090,Total 090,"9,07,92","9,12,80","9,20,81","10,08,80",
00,Total 00,"9,07,92","9,12,80","9,20,81","10,08,80",
2251,Total 2251,"9,07,92","9,12,80","9,20,81","10,08,80",
6216,LOANS FOR HOUSING,,,,,
02,Urban Housing,,,,,
190,Loans to Public Sector,,,,,
#,Externally Aided Projects Externally Aided Project,,,,,
PA,Loans to Tamilnadu Infrastructure and Fund Management Corporation Limited (TNIFMC) for Tamilndau Housing and Habitat Development,,,,,6216 02 190 PA 50000
502,Loan - Outgo,,,,"1,00,00",6216 02 190 PA 50200
01,Bearing Interest,,,,"1,00,00",6216 02 190 PA 50201
PA,Total PA,,,"1,00,00",,
#,Externally Aided Projects Total,,,,"1,00,00",
190,Total 190,,,"1,00,00",,
02,Total 02,,,"1,00,00",,
6216,Total 6216,,,"1,00,00",,
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AB,Loans to Government servants for construction of houses,,,,,7610 00 201 AB 50000
502,Loan - Outgo,"1,17,40,16",,,,7610 00 201 AB 50200
01,Bearing Interest,"1,17,40,16",,,,7610 00 201 AB 50201
AB,Total AB,"1,17,40,16",,,,
BO,Loans to Secretariat Employees for construction of houses - Housing and Urban Development Department,,,,,7610 00 201 BO 50000
502,Loan - Outgo,"9,72",1,"15,31","25,00",7610 00 201 BO 50200
01,Bearing Interest,"9,72",1,"15,31","25,00",7610 00 201 BO 50201
BO,Total BO,"9,72",1,"15,31","25,00",
BS,House Building Advances to Other Government Servants,,,,,7610 00 201 BS 50000
502,Loan - Outgo,,"1,30,00,00","1,25,00,00","1,30,00,00",7610 00 201 BS 50200
01,Bearing Interest,,"1,30,00,00","1,25,00,00","1,30,00,00",7610 00 201 BS 50201
