head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2040-00,TAXES ON SALES TRADE ETC.,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Headquarters Establishment,,,,,2040 00 001 AA 30000
301,Salaries,"13,10,32","14,55,78","16,32,13","20,74,58",2040 00 001 AA 30100
01,Pay,"11,37,63","12,49,19","14,13,26","19,00,00",2040 00 001 AA 30101
02,Medical Allowance,"6,61","6,36","8,42","8,52",2040 00 001 AA 30102
03,Medical Charges,"2,87","7,66","7,66","7,66",2040 00 001 AA 30103
04,Other Allowances,"9,26","16,20","16,20","16,20",2040 00 001 AA 30104
06,House Rent Allowance,"1,32,68","1,46,55","1,56,36","1,14,35",2040 00 001 AA 30106
07,Travel Concession,28,86,"5,13",89,2040 00 001 AA 30107
08,City Compensatory Allowance,"20,99","28,96","25,10","26,96",2040 00 001 AA 30108
303,Dearness Allowance,"1,07,50","6,86,52","2,00,00","4,75,00",2040 00 001 AA 30300
01,Dearness Allowance,"1,07,50","6,86,52","2,00,00","4,75,00",2040 00 001 AA 30301
304,Travel Expenses,"26,45","30,14","30,14","30,15",2040 00 001 AA 30400
01,Tour Travelling Allowances,"22,73","30,00","30,00","30,00",2040 00 001 AA 30401
02,Transfer Travelling Allowances,"3,72",14,14,15,2040 00 001 AA 30402
305,Office Expenses,"28,79","42,27","51,34","43,56",2040 00 001 AA 30500
01,Telephone Charges,"17,09","30,60","30,60","31,82",2040 00 001 AA 30501
02,Other Contingencies,"10,00","10,00","19,07","10,00",2040 00 001 AA 30502
04,Service Postage & Postal Expenditure,"1,70","1,67","1,67","1,74",2040 00 001 AA 30504
308,Advertising and Publicity,,2,2,2,2040 00 001 AA 30800
01,Advertisement Charges,,1,1,1,2040 00 001 AA 30801
09,Others,,1,1,1,2040 00 001 AA 30809
313,Hospitality / Entertainment Expenditure,,,50,50,2040 00 001 AA 31300
01,Hospitality / Entertainment Expenditure,,,50,50,2040 00 001 AA 31301
319,Machinery and Equipments,,1,"25,12",1,2040 00 001 AA 31900
01,Purchase,,1,"25,12",1,2040 00 001 AA 31901
321,Motor Vehicles,77,"1,57","1,57","1,63",2040 00 001 AA 32100
01,Purchase,34,1,1,1,2040 00 001 AA 32101
02,Maintenance of Functional Vehicles,43,"1,56","1,56","1,62",2040 00 001 AA 32102
333,Payments for Professional and Special Services,"1,45,05","87,20","1,01,20","1,01,20",2040 00 001 AA 33300
01,Pleaders Fees,"1,45,05","80,00","80,00","80,00",2040 00 001 AA 33301
03,Special Service,,"7,20","6,20","7,20",2040 00 001 AA 33303
04,Contract Payment,,,"15,00","14,00",2040 00 001 AA 33304
334,Other Charges,"2,12","2,40","2,40","2,40",2040 00 001 AA 33400
02,"Purchase  of  Books & Periodicals to Libraries etc.,","2,12","2,40","2,40","2,40",2040 00 001 AA 33402
339,Rewards,,54,54,56,2040 00 001 AA 33900
01,Rewards,,54,54,56,2040 00 001 AA 33901
345,"Petroleum, Oil and Lubricant","10,67","14,54","14,54","15,12",2040 00 001 AA 34500
01,"Petroleum, Oil and Lubricant","10,67","14,54","14,54","15,12",2040 00 001 AA 34501
349,Festival Advances,40,,,,2040 00 001 AA 34900
01,Festival Advances-Debit,"5,70","26,32","26,32","27,37",2040 00 001 AA 34901
02,Festival Advances-Credit,"- 5,30","- 26,32","- 26,32","- 27,37",2040 00 001 AA 34902
359,Prizes and Awards,"1,00","1,00","1,00","1,04",2040 00 001 AA 35900
01,Prizes and Awards,"1,00","1,00","1,00","1,04",2040 00 001 AA 35901
364,Lands,5,1,1,1,2040 00 001 AA 36400
01,Lands - Voted,5,1,1,1,2040 00 001 AA 36401
372,Training,63,"3,00","3,00","3,00",2040 00 001 AA 37200
01,Training,63,"3,00","3,00","3,00",2040 00 001 AA 37201
AA,Total AA,"16,33,75","23,25,00","20,63,51","27,48,78",
AB,Schemes for Computerisation of Assessment Work,,,,,2040 00 001 AB 30000
301,Salaries,"17,33","12,32","11,66","12,17",2040 00 001 AB 30100
01,Pay,"15,63","10,99","10,44","10,90",2040 00 001 AB 30101
02,Medical Allowance,7,6,4,4,2040 00 001 AB 30102
04,Other Allowances,6,2,2,2,2040 00 001 AB 30104
06,House Rent Allowance,"1,36","1,04","1,00","1,00",2040 00 001 AB 30106
07,Travel Concession,,1,1,1,2040 00 001 AB 30107
08,City Compensatory Allowance,21,20,15,20,2040 00 001 AB 30108
303,Dearness Allowance,"1,45","10,99","1,50","2,72",2040 00 001 AB 30300
01,Dearness Allowance,"1,45","10,99","1,50","2,72",2040 00 001 AB 30301
304,Travel Expenses,,60,,1,2040 00 001 AB 30400
01,Tour Travelling Allowances,,60,,1,2040 00 001 AB 30401
305,Office Expenses,"16,05","5,19","5,19","4,71",2040 00 001 AB 30500
01,Telephone Charges,"14,38","3,68","3,68","3,70",2040 00 001 AB 30501
02,Other Contingencies,"1,44","1,50","1,50","1,00",2040 00 001 AB 30502
04,Service Postage & Postal Expenditure,23,1,1,1,2040 00 001 AB 30504
319,Machinery and Equipments,,"1,51",75,2,2040 00 001 AB 31900
01,Purchase,,1,1,1,2040 00 001 AB 31901
03,Maintenance,,"1,50",74,1,2040 00 001 AB 31903
321,Motor Vehicles,,1,1,1,2040 00 001 AB 32100
02,Maintenance of Functional Vehicles,,1,1,1,2040 00 001 AB 32102
345,"Petroleum, Oil and Lubricant",,3,3,3,2040 00 001 AB 34500
01,"Petroleum, Oil and Lubricant",,3,3,3,2040 00 001 AB 34501
376,Computer and Accessories,"55,73","65,61","50,51","51,01",2040 00 001 AB 37600
01,Purchase,78,1,1,1,2040 00 001 AB 37601
02,Maintenance,"2,52","15,60",50,"1,00",2040 00 001 AB 37602
03,Stationery,"52,43","50,00","50,00","50,00",2040 00 001 AB 37603
AB,Total AB,"90,56","96,26","69,65","70,68",
AD,Establishment of Sales Tax Settlement Commission,,,,,2040 00 001 AD 30000
301,Salaries,,3,3,3,2040 00 001 AD 30100
01,Pay,,3,3,3,2040 00 001 AD 30101
305,Office Expenses,,1,1,1,2040 00 001 AD 30500
04,Service Postage & Postal Expenditure,,1,1,1,2040 00 001 AD 30504
AD,Total AD,4,4,4,,
AE,Establishment of Legal wing at Madurai High Court,,,,,2040 00 001 AE 30000
301,Salaries,"17,02","37,56","32,89","61,99",2040 00 001 AE 30100
01,Pay,"15,64","33,67","30,30","59,38",2040 00 001 AE 30101
02,Medical Allowance,9,12,17,17,2040 00 001 AE 30102
04,Other Allowances,9,23,23,23,2040 00 001 AE 30104
06,House Rent Allowance,"1,00","3,13","1,78","1,78",2040 00 001 AE 30106
08,City Compensatory Allowance,20,41,41,43,2040 00 001 AE 30108
303,Dearness Allowance,"3,05","5,42","5,00","14,84",2040 00 001 AE 30300
01,Dearness Allowance,"3,05","5,42","5,00","14,84",2040 00 001 AE 30301
304,Travel Expenses,,12,16,22,2040 00 001 AE 30400
01,Tour Travelling Allowances,,8,12,15,2040 00 001 AE 30401
02,Transfer Travelling Allowances,,4,4,7,2040 00 001 AE 30402
305,Office Expenses,47,55,65,74,2040 00 001 AE 30500
01,Telephone Charges,14,21,21,27,2040 00 001 AE 30501
02,Other Contingencies,19,20,30,30,2040 00 001 AE 30502
04,Service Postage & Postal Expenditure,14,14,14,17,2040 00 001 AE 30504
321,Motor Vehicles,,1,10,10,2040 00 001 AE 32100
02,Maintenance of Functional Vehicles,,1,10,10,2040 00 001 AE 32102
345,"Petroleum, Oil and Lubricant",,1,31,30,2040 00 001 AE 34500
01,"Petroleum, Oil and Lubricant",,1,31,30,2040 00 001 AE 34501
349,Festival Advances,3,,,,2040 00 001 AE 34900
01,Festival Advances-Debit,5,47,60,70,2040 00 001 AE 34901
02,Festival Advances-Credit,- 2,- 47,- 60,- 70,2040 00 001 AE 34902
AE,Total AE,"20,57","43,67","39,11","78,19",
JB,Special Initiatives for E-Governance in Commercial Taxes Department,,,,,2040 00 001 JB 30000
305,Office Expenses,10,1,"1,38",2,2040 00 001 JB 30500
01,Telephone Charges,,,"1,37",1,2040 00 001 JB 30501
05,Furniture,10,1,1,1,2040 00 001 JB 30505
308,Advertising and Publicity,,1,1,1,2040 00 001 JB 30800
01,Advertisement Charges,,1,1,1,2040 00 001 JB 30801
333,Payments for Professional and Special Services,"18,40",2,"28,33",2,2040 00 001 JB 33300
03,Special Service,"18,40",1,"28,32",1,2040 00 001 JB 33303
04,Contract Payment,,1,1,1,2040 00 001 JB 33304
372,Training,,1,1,1,2040 00 001 JB 37200
01,Training,,1,1,1,2040 00 001 JB 37201
376,Computer and Accessories,"43,19,24","30,42,39","40,26,46","35,62,72",2040 00 001 JB 37600
01,Purchase,"42,20,17","29,99,99","39,83,96","35,20,32",2040 00 001 JB 37601
02,Maintenance,"16,12","17,40","17,50","17,40",2040 00 001 JB 37602
03,Stationery,"82,95","25,00","25,00","25,00",2040 00 001 JB 37603
JB,Total JB,"43,37,74","30,42,44","40,56,19","35,62,78",
#,State's Expenditure Total,"60,82,62","55,07,41","62,28,50","64,60,47",
001,Total 001,"60,82,62","55,07,41","62,28,50","64,60,47",
101,Collection Charges,,,,,
#,State's Expenditure,,,,,
AA,Circle Establishment,,,,,2040 00 101 AA 30000
301,Salaries,"28,58,54","29,34,23","40,42,55","40,38,21",2040 00 101 AA 30100
01,Pay,"25,61,10","26,41,00","36,64,13","36,35,21",2040 00 101 AA 30101
02,Medical Allowance,"19,38","19,50","29,13","34,83",2040 00 101 AA 30102
03,Medical Charges,27,"1,30","1,09","1,09",2040 00 101 AA 30103
