head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
DR,Buildings - Directorate of Family Welfare Department (Administered by Chief Engineer-Buildings),,,,,2059 01 053 DR 30000
318,Maintenance,"53,44","60,00","60,00","63,00",2059 01 053 DR 31800 
01,Periodical Maintenance,"53,44","60,00","60,00","63,00",2059 01 053 DR 31801
DR,Total DR,"53,44","60,00","60,00","63,00",
#,State's Expenditure Total,"53,44","60,00","60,00","63,00",
053,Total 053,"53,44","60,00","60,00","63,00",
01,Total 01,"53,44","60,00","60,00","63,00",
2059,Total 2059,"53,44","60,00","60,00","63,00",
2211-00,FAMILY WELFARE,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AB,Conduct of Government Exhibition-Controlled by Director of Family Welfare,,,,,2211 00 001 AB 30000
308,Advertising and Publicity,"5,43","7,70","7,00","7,00",2211 00 001 AB 30800 
02,Exhibition,"5,43","7,70","7,00","7,00",2211 00 001 AB 30802
AB,Total AB,"5,43","7,70","7,00","7,00",
AC,State Family Welfare Bureau,,,,,2211 00 001 AC 30000
304,Travel Expenses,"3,48","3,00","4,00","3,50",2211 00 001 AC 30400 
01,Tour Travelling Allowances,"3,48","3,00","4,00","3,50",2211 00 001 AC 30401
305,Office Expenses,"5,85","8,50","7,70","8,50",2211 00 001 AC 30500 
01,Telephone Charges,49,"1,00","1,20","1,00",2211 00 001 AC 30501
02,Other Contingencies,"1,71","2,50","2,50","2,50",2211 00 001 AC 30502
03,Electricity Charges,"2,95","4,00","3,30","4,00",2211 00 001 AC 30503
04,Service Postage & Postal Expenditure,70,"1,00",70,"1,00",2211 00 001 AC 30504
319,Machinery and Equipments,"1,45","1,51","1,51","1,51",2211 00 001 AC 31900
01,Purchase,,1,1,1,2211 00 001 AC 31901
03,Maintenance,"1,45","1,50","1,50","1,50",2211 00 001 AC 31903
321,Motor Vehicles,"59,80",1,1,1,2211 00 001 AC 32100
01,Purchase,"59,80",1,1,1,2211 00 001 AC 32101
333,Payments for Professional and Special Services,,10,5,5,2211 00 001 AC 33300
01,Pleaders Fees,,10,5,5,2211 00 001 AC 33301
346,"Clothing, Tentage and Stores",5,10,15,40,2211 00 001 AC 34600
01,"Clothing, Tentage and Stores",5,10,15,40,2211 00 001 AC 34601
359,Prizes and Awards,,10,4,10,2211 00 001 AC 35900
01,Prizes and Awards,,10,4,10,2211 00 001 AC 35901
376,Computer and Accessories,58,"1,38",96,"1,21",2211 00 001 AC 37600
01,Purchase,,1,1,1,2211 00 001 AC 37601
02,Maintenance,39,"1,00",60,80,2211 00 001 AC 37602
03,Stationery,19,37,35,40,2211 00 001 AC 37603
AC,Total AC,"71,21","14,70","14,42","15,28",
AD,District Family Welfare Bureau,,,,,2211 00 001 AD 30000
304,Travel Expenses,"30,96","35,00","35,05","35,01",2211 00 001 AD 30400
01,Tour Travelling Allowances,"30,96","35,00","35,00","35,00",2211 00 001 AD 30401
02,Transfer Travelling Allowances,,,5,1,2211 00 001 AD 30402
305,Office Expenses,"23,05","24,50","26,70","18,70",2211 00 001 AD 30500
01,Telephone Charges,"4,70","5,50","5,50","5,50",2211 00 001 AD 30501
02,Other Contingencies,"12,50","12,50","14,00","6,00",2211 00 001 AD 30502
03,Electricity Charges,"3,37","4,00","4,70","4,70",2211 00 001 AD 30503
04,Service Postage & Postal Expenditure,"2,48","2,50","2,50","2,50",2211 00 001 AD 30504
306,"Rent, Rates and Taxes",4,4,4,4,2211 00 001 AD 30600
02,Property tax,4,4,4,4,2211 00 001 AD 30602
308,Advertising and Publicity,,,36,1,2211 00 001 AD 30800
01,Advertisement Charges,,,36,1,2211 00 001 AD 30801
319,Machinery and Equipments,"1,92","2,50","2,25","2,25",2211 00 001 AD 31900
03,Maintenance,"1,92","2,50","2,25","2,25",2211 00 001 AD 31903
333,Payments for Professional and Special Services,36,40,95,55,2211 00 001 AD 33300
01,Pleaders Fees,36,40,95,55,2211 00 001 AD 33301
346,"Clothing, Tentage and Stores","1,65","2,15","2,00","22,25",2211 00 001 AD 34600
01,"Clothing, Tentage and Stores","1,65","2,15","2,00","22,25",2211 00 001 AD 34601
351,Compensation Charged,,1,1,1,2211 00 001 AD 35100,
52,Other Compensations Charged,,,,,
359,Prizes and Awards,19,50,56,50,2211 00 001 AD 35900
01,Prizes and Awards,19,50,56,50,2211 00 001 AD 35901
373,Transport Charges,,,1,"8,00",2211 00 001 AD 37300
01,Transport Charges,,,1,"8,00",2211 00 001 AD 37301
376,Computer and Accessories,"3,70","2,80","3,55","3,40",2211 00 001 AD 37600
02,Maintenance,"2,08","1,60","2,00","1,80",2211 00 001 AD 37602
03,Stationery,"1,62","1,20","1,55","1,60",2211 00 001 AD 37603
AD,Total AD Charged,,1,1,1,,
AD,Total AD Voted,"61,87","67,89","71,47","90,71",,
JC,Maintenance of Functional Vehicles,,,,,2211 00 001 JC 30000
