head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,"Secretariat",,,,,
#State's Expenditure,,,,,
AP,Adi Dravidar and Tribal Welfare Department,,,,,2251 00 090 AP 30000
301,"Salaries","7,64,73","7,62,36","7,95,79","8,23,30",2251 00 090 AP 30100
01,"Pay","6,66,85","6,57,16","6,85,51","7,12,93",2251 00 090 AP 30101
02,Medical Allowance,"2,77","2,96","2,96","3,08",2251 00 090 AP 30102
03,Medical Charges,"2,49","8,88","8,88","5,00",2251 00 090 AP 30103
04,Other Allowances,"8,17","6,82","8,28","8,61",2251 00 090 AP 30104
06,House Rent Allowance,"71,94","72,00","74,88","77,88",2251 00 090 AP 30106
07,"Travel Concession",16,"2,23","2,23","2,23",2251 00 090 AP 30107
08,City Compensatory Allowance,"12,35","12,31","13,05","13,57",2251 00 090 AP 30108
303,Dearness Allowance,"57,46","85,43","1,09,68","1,74,67",2251 00 090 AP 30300
01,Dearness Allowance,"57,46","85,43","1,09,68","1,74,67",2251 00 090 AP 30301
304,Travel Expenses,"3,00","3,44","3,49","3,49",2251 00 090 AP 30400
01,"Tour Travelling Allowances","3,00","3,44","3,44","3,44",2251 00 090 AP 30401
02,"Transfer Travelling Allowances",,,5,5,2251 00 090 AP 30402
305,Office Expenses,"9,43","8,96","12,54","12,46",2251 00 090 AP 30500
01,"Telephone Charges",63,"1,20","1,20","1,20",2251 00 090 AP 30501
02,Other Contingencies,"5,90","6,00","9,58","9,50",2251 00 090 AP 30502
04,"Service Postage & Postal Expenditure","1,75","1,75","1,75","1,75",2251 00 090 AP 30504
05,"Furniture","1,15",1,1,1,2251 00 090 AP 30505
308,Advertising and Publicity,"1,32",1,1,1,2251 00 090 AP 30800
01,Advertisement Charges,"1,32",1,1,1,2251 00 090 AP 30801
319,Machinery and Equipments,6,1,1,1,2251 00 090 AP 31900
01,"Purchase",6,1,1,1,2251 00 090 AP 31901
321,Motor Vehicles,,1,10,10,2251 00 090 AP 32100
02,Maintenance of Functional Vehicles,,1,10,10,2251 00 090 AP 32102
333,"Payments for Professional and Special Services","5,15","6,01","9,96","5,90",2251 00 090 AP 33300
01,"Pleaders Fees","3,95","5,00","7,40","5,00",2251 00 090 AP 33301
02,Remuneration,,"1,00",50,50,2251 00 090 AP 33302
04,Contract Payment,"1,20",1,"2,06",40,2251 00 090 AP 33304
345,"Petroleum, Oil and Lubricant","2,28","2,68","3,66","3,66",2251 00 090 AP 34500
01,"Petroleum, Oil and Lubricant","2,28","2,68","3,66","3,66",2251 00 090 AP 34501
349,"Festival Advances",-10,,,,2251 00 090 AP 34900
01,"Festival Advances-Debit","3,35","4,70","9,40","9,40",2251 00 090 AP 34901
02,"Festival Advances-Credit","-3,45","-4,70","-9,40","-9,40",2251 00 090 AP 34902
351,Compensation Charged,,1,1,1,2251 00 090 AP 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2251 00 090 AP 35151
359,"Prizes and Awards",,12,12,12,2251 00 090 AP 35900
01,"Prizes and Awards",,12,12,12,2251 00 090 AP 35901
376,Computer and Accessories,"6,87","2,91","4,00","3,71",2251 00 090 AP 37600
01,Purchase,"4,29",1,"1,10",1,2251 00 090 AP 37601
02,Maintenance,88,"1,20","1,20","1,20",2251 00 090 AP 37602
03,Stationery,"1,70","1,70","1,70","2,50",2251 00 090 AP 37603
AP,Total AP Charged,,1,1,1,
AP,Total AP Voted,"8,50,20","8,71,94","9,39,36","10,27,43",
#State's Expenditure Total Charged,,1,1,1,
#State's Expenditure Voted,"8,50,20","8,71,94","9,39,36","10,27,43",
090,Total 090 Charged,,1,1,1,
090,Total 090 Voted,"8,50,20","8,71,94","9,39,36","10,27,43",
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
AP,Adi Dravidar and Tribal Welfare Department,,,,,2251 00 911 AP 30000
377,Deduct-Recoveries,-30,,,,2251 00 911 AP 37700
02,Recoveries of Overpayments / Remittance of excess drawals,-30,,,,2251 00 911 AP 37702
AP,Total AP,-30,,,,
#State's Expenditure Total,-30,,,,
911,Total 911,-30,,,,
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"8,49,90","8,71,94","9,39,36","10,27,43",
2251,Total 2251 Charged,,1,1,1,
2251,Total 2251 Voted,"8,49,90","8,71,94","9,39,36","10,27,43",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#State's Expenditure,,,,,
AG,Loans to Secretariat Employees for construction of houses - Adi Dravidar and Tribal Welfare Department,,,,,7610 00 201 AG 50000
502,Loan - Outgo,"7,10","7,11","43,00","25,00",7610 00 201 AG 50200
01,Bearing Interest,"7,10","7,11","43,00","25,00",7610 00 201 AG 50201
AG,Total AG,"7,10","7,11","43,00","25,00",
#State's Expenditure Total,"7,10","7,11","43,00","25,00",
201,Total 201,"7,10","7,11","43,00","25,00",
00,Total 00,"7,10","7,11","43,00","25,00",
7610,Total 7610,"7,10","7,11","43,00","25,00",
