head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2052-00,SECRETARIAT - GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
BA," Planning, Development and Special Initiatives Department",,,,,2052 00 090 BA 30000
301,Salaries,"3,19,72","3,18,08","3,24,97","3,38,45",2052 00 090 BA 30100
01,Pay,"2,69,96","2,71,70","2,78,52","2,89,66",2052 00 090 BA 30101
02,Medical Allowance,"1,27","1,49","1,16","1,16",2052 00 090 BA 30102
03,Medical Charges,"5,67","2,24","2,24","2,24",2052 00 090 BA 30103
04,Other Allowances,"3,37","3,61","3,62","3,62",2052 00 090 BA 30104
06,House Rent Allowance,"32,08","31,23","33,60","33,60",2052 00 090 BA 30106
07,Travel Concession,"2,55",80,80,80,2052 00 090 BA 30107
08,City Compensatory Allowance,"4,82","5,02","5,02","5,02",2052 00 090 BA 30108
09,Honorarium,,"1,99",1,"2,35",2052 00 090 BA 30109
303,Dearness Allowance,"24,37","35,32","44,56","70,97",2052 00 090 BA 30300
01,Dearness Allowance,"24,37","35,32","44,56","70,97",2052 00 090 BA 30301
304,Travel Expenses,"2,33","12,02","7,50","12,02",2052 00 090 BA 30400
01,Tour Travelling Allowances,"2,33","12,00","7,48","12,00",2052 00 090 BA 30401
02,Transfer Travelling Allowances,,2,2,2,2052 00 090 BA 30402
305,Office Expenses,"11,68","18,06","18,21","18,21",2052 00 090 BA 30500
01,Telephone Charges,80,"1,00","1,15","1,15",2052 00 090 BA 30501
02,Other Contingencies,"10,53","16,70","16,70","16,70",2052 00 090 BA 30502
04,Service Postage & Postal Expenditure,35,35,35,35,2052 00 090 BA 30504
05,Furniture,,1,1,1,2052 00 090 BA 30505
313,Hospitality / Entertainment Expenditure,87,"1,00","1,00","1,00",2052 00 090 BA 31300
01,Hospitality / Entertainment Expenditure,87,"1,00","1,00","1,00",2052 00 090 BA 31301
319,Machinery and Equipments,,1,64,1,2052 00 090 BA 31900
01,Purchase,,1,64,1,2052 00 090 BA 31901
321,Motor Vehicles,6,21,21,21,2052 00 090 BA 32100
01,Purchase,,1,1,1,2052 00 090 BA 32101
02,Maintenance of Functional Vehicles,6,20,20,20,2052 00 090 BA 32102
333,Payments for Professional and Special Services,"10,19","14,03","21,40","22,43",2052 00 090 BA 33300
01,Pleaders Fees,20,"2,03","1,00","2,03",2052 00 090 BA 33301
04,Contract Payment,"4,45","6,00","14,40","14,40",2052 00 090 BA 33304
09,Other Payments,"5,54","6,00","6,00","6,00",2052 00 090 BA 33309
334,Other Charges,,1,1,1,2052 00 090 BA 33400
02,"Purchase  of  Books & Periodicals to Libraries etc.,",,1,1,1,2052 00 090 BA 33402
345,"Petroleum, Oil and Lubricant","1,89","4,03","4,37","4,54",2052 00 090 BA 34500
01,"Petroleum, Oil and Lubricant","1,89","4,03","4,37","4,54",2052 00 090 BA 34501
349,Festival Advances,32,,,,2052 00 090 BA 34900
01,Festival Advances-Debit,"1,95","2,55","5,10","5,10",2052 00 090 BA 34901
02,Festival Advances-Credit,"-1,63","-2,55","-5,10","-5,10",2052 00 090 BA 34902
351,Compensation Charged,,1,1,1,2052 00 090 BA 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2052 00 090 BA 35151
359,Prizes and Awards,2,10,2,6,2052 00 090 BA 35900
01,Prizes and Awards,2,10,2,6,2052 00 090 BA 35901
372,Training,,1,1,1,2052 00 090 BA 37200
01,Training,,1,1,1,2052 00 090 BA 37201
376,Computer and Accessories,"1,02","1,41","1,41","1,41",2052 00 090 BA 37600
01,Purchase,,1,1,1,2052 00 090 BA 37601
03,Stationery,"1,02","1,40","1,40","1,40",2052 00 090 BA 37603
BA,Total BA Charged,,1,1,1,
BA,Total BA Voted,"3,72,47","4,04,29","4,24,31","4,69,33",
BK,Setting up of a Data Bank in Tamil Nadu,,,,,2052 00 090 BK 30000
301,Salaries,"68,05","62,23","67,15","69,54",2052 00 090 BK 30100
01,Pay,"60,19","54,34","59,68","62,07",2052 00 090 BK 30101
02,Medical Allowance,18,26,20,20,2052 00 090 BK 30102
03,Medical Charges,,40,40,40,2052 00 090 BK 30103
04,Other Allowances,13,23,11,11,2052 00 090 BK 30104
06,House Rent Allowance,"6,57","5,51","5,62","5,62",2052 00 090 BK 30106
07,Travel Concession,,14,14,14,2052 00 090 BK 30107
08,City Compensatory Allowance,98,"1,00","1,00","1,00",2052 00 090 BK 30108
09,Honorarium,,35,,,2052 00 090 BK 30109
303,Dearness Allowance,"5,22","7,07","9,55","15,21",2052 00 090 BK 30300
01,Dearness Allowance,"5,22","7,07","9,55","15,21",2052 00 090 BK 30301
305,Office Expenses,70,"2,93","2,93","2,93",2052 00 090 BK 30500
02,Other Contingencies,70,"2,93","2,93","2,93",2052 00 090 BK 30502
349,Festival Advances,-20,,,,2052 00 090 BK 34900
01,Festival Advances-Debit,,30,60,60,2052 00 090 BK 34901
02,Festival Advances-Credit,-20,-30,-60,-60,2052 00 090 BK 34902
376,Computer and Accessories,68,"1,00","1,00","1,00",2052 00 090 BK 37600
02,Maintenance,68,"1,00","1,00","1,00",2052 00 090 BK 37602
BK,Total BK,"74,45","73,23","80,63","88,68",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"4,46,92","4,77,52","5,04,94","5,58,01",
090,Total 090 Charged,,1,1,1,
