head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2070-00,OTHER ADMINISTRATIVE SERVICES,,,,,
108,Fire Protection and Control,,,,,
#,State's Expenditure,,,,,
AA,Direction and Administration,,,,,2070 00 108 AA 30000
301,Salaries,"29,05,66","34,96,67","28,82,20","29,99,16",2070 00 108 AA 30100
01,Pay,"25,84,80","30,50,22","25,47,62","26,49,52",2070 00 108 AA 30101
02,Medical Allowance,"19,25","24,67","19,80","20,59",2070 00 108 AA 30102
03,Medical Charges,"1,00","4,00","2,00","2,50",2070 00 108 AA 30103
04,Other Allowances,"80,55","1,92,20","85,28","88,71",2070 00 108 AA 30104
06,House Rent Allowance,"1,91,99","1,90,20","1,96,00","2,03,84",2070 00 108 AA 30106
07,Travel Concession,"3,01","3,50","3,50","4,00",2070 00 108 AA 30107
08,City Compensatory Allowance,"25,06","31,88","28,00","30,00",2070 00 108 AA 30108
303,Dearness Allowance,"2,52,64","2,40,50","4,20,00","6,49,13",2070 00 108 AA 30300
01,Dearness Allowance,"2,52,64","2,40,50","4,20,00","6,49,13",2070 00 108 AA 30301
304,Travel Expenses,"33,19","34,25","33,50","33,60",2070 00 108 AA 30400
01,Tour Travelling Allowances,"31,71","31,50","31,50","31,50",2070 00 108 AA 30401
02,Transfer Travelling Allowances,"1,48","2,75","2,00","2,10",2070 00 108 AA 30402
305,Office Expenses,"34,92","52,40","60,40","56,41",2070 00 108 AA 30500
01,Telephone Charges,"13,88","21,00","18,00","20,00",2070 00 108 AA 30501
02,Other Contingencies,"6,06","8,80","8,80","9,15",2070 00 108 AA 30502
03,Electricity Charges,"9,41","16,59","16,59","17,25",2070 00 108 AA 30503
04,Service Postage & Postal Expenditure,"5,57","6,00","6,00","6,00",2070 00 108 AA 30504
05,Furniture,,1,"11,01","4,01",2070 00 108 AA 30505
306,"Rent, Rates and Taxes","19,64","24,64","25,42","30,82",2070 00 108 AA 30600
01,Rent,"19,53","24,12","24,90","30,00",2070 00 108 AA 30601
03,Water Charges,,20,20,50,2070 00 108 AA 30603
05,Others,11,32,32,32,2070 00 108 AA 30605
308,Advertising and Publicity,"19,54","20,00","16,66","10,66",2070 00 108 AA 30800
01,Advertisement Charges,"19,54","20,00","16,66","10,66",2070 00 108 AA 30801
315,Secret Service Expenditure,"6,00","6,00","6,00","6,00",2070 00 108 AA 31500
01,Secret Service Expenditure,"6,00","6,00","6,00","6,00",2070 00 108 AA 31501
319,Machinery and Equipments,28,61,"1,07","1,01",2070 00 108 AA 31900
01,Purchase,,1,1,1,2070 00 108 AA 31901
03,Maintenance,28,60,"1,06","1,00",2070 00 108 AA 31903
320,Tools and Plant,"76,90","51,01","51,01","1,51,00",2070 00 108 AA 32000
01,Purchase,"29,55",1,1,"1,00,00",2070 00 108 AA 32001
03,Maintenance,"47,35","51,00","51,00","51,00",2070 00 108 AA 32003
321,Motor Vehicles,"7,80,29","60,01","5,24,81","14,27,21",2070 00 108 AA 32100
01,Purchase,"7,25,37",1,"4,59,81","13,67,21",2070 00 108 AA 32101
02,Maintenance of Functional Vehicles,"54,92","60,00","65,00","60,00",2070 00 108 AA 32102
324,Materials and Supplies,"47,20","56,00","9,10,00","56,00",2070 00 108 AA 32400
01,Materials and Supplies,"47,20","56,00","9,10,00","56,00",2070 00 108 AA 32401
333,Payments for Professional and Special Services,"5,37","21,71","6,50","6,50",2070 00 108 AA 33300
01,Pleaders Fees,19,70,50,50,2070 00 108 AA 33301
02,Remuneration,,1,,,2070 00 108 AA 33302
04,Contract Payment,"5,18","21,00","6,00","6,00",2070 00 108 AA 33304
334,Other Charges,,1,,,2070 00 108 AA 33400
01,Other Items,,1,,,2070 00 108 AA 33401
346,"Clothing, Tentage and Stores","80,13","80,00","80,00","80,00",2070 00 108 AA 34600
01,"Clothing, Tentage and Stores","80,13","80,00","80,00","80,00",2070 00 108 AA 34601
349,Festival Advances,2,,,,2070 00 108 AA 34900
01,Festival Advances-Debit,"14,90","30,00","70,00","70,00",2070 00 108 AA 34901
02,Festival Advances-Credit,"-14,88","-30,00","-70,00","-70,00",2070 00 108 AA 34902
359,Prizes and Awards,"1,09","2,50","2,50","2,50",2070 00 108 AA 35900
01,Prizes and Awards,"1,09","2,50","2,50","2,50",2070 00 108 AA 35901
368,"Cost of Books/Note Books/Slates, etc.","2,58","3,00","3,00","3,00",2070 00 108 AA 36800
01,"Cost of Books/Note Books/Slates, etc.","2,58","3,00","3,00","3,00",2070 00 108 AA 36801
372,Training,"10,34","14,00","1,07,94","14,00",2070 00 108 AA 37200
01,Training,"10,34","14,00","1,07,94","14,00",2070 00 108 AA 37201
376,Computer and Accessories,"5,15","8,01","8,01","8,01",2070 00 108 AA 37600
01,Purchase,73,1,1,1,2070 00 108 AA 37601
02,Maintenance,"2,50","5,00","5,00","5,00",2070 00 108 AA 37602
03,Stationery,"1,92","3,00","3,00","3,00",2070 00 108 AA 37603
AA,Total AA,"42,80,94","41,71,32","51,39,02","55,35,01",
AB,Protection and Control - Fire Stations including Workshops and Mobile Repair squads,,,,,2070 00 108 AB 30000
301,Salaries,"2,34,13,45","2,51,39,77","2,33,78,66","2,43,26,94",2070 00 108 AB 30100
01,Pay,"2,01,28,28","2,08,69,78","2,01,65,46","2,09,72,08",2070 00 108 AB 30101
02,Medical Allowance,"2,20,96","2,29,61","2,12,53","2,33,69",2070 00 108 AB 30102
03,Medical Charges,12,"1,00","1,75","2,00",2070 00 108 AB 30103
04,Other Allowances,"17,00,78","27,07,33","16,72,67","17,39,56",2070 00 108 AB 30104
06,House Rent Allowance,"12,38,47","11,95,00","11,89,20","12,36,76",2070 00 108 AB 30106
07,Travel Concession,"23,75","27,70","27,70","30,00",2070 00 108 AB 30107
08,City Compensatory Allowance,"1,01,09","1,09,35","1,09,35","1,12,85",2070 00 108 AB 30108
302,Wages,"24,07",1,1,,2070 00 108 AB 30200
01,Wages,"24,07",1,1,,2070 00 108 AB 30201
303,Dearness Allowance,"20,22,32","28,69,10","32,14,09","51,38,16",2070 00 108 AB 30300
01,Dearness Allowance,"20,22,32","28,69,10","32,14,09","51,38,16",2070 00 108 AB 30301
304,Travel Expenses,"3,18,03","3,23,25","3,22,50","3,22,70",2070 00 108 AB 30400
01,Tour Travelling Allowances,"3,13,66","3,18,50","3,18,50","3,18,50",2070 00 108 AB 30401
02,Transfer Travelling Allowances,"4,37","4,75","4,00","4,20",2070 00 108 AB 30402
305,Office Expenses,"1,76,74","2,40,11","2,27,01","2,39,84",2070 00 108 AB 30500
01,Telephone Charges,"37,62","60,30","45,00","50,00",2070 00 108 AB 30501
