head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
BZ,Buildings - Director of Public Health and Preventive Medicine (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 BZ 30000
318,Maintenance,"5,43,71","6,00,00","6,00,00","6,30,00",2059 01 053 BZ 31800 
01,Periodical Maintenance,"5,43,71","6,00,00","6,00,00","6,30,00",2059 01 053 BZ 31801
BZ,Total BZ,"5,43,71","6,00,00","6,00,00","6,30,00",
CB,Buildings Health Centers and Health  Sub-centers (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 CB 30000
318,Maintenance,"19,27,01","22,00,00","22,00,00","22,50,00",2059 01 053 CB 31800 
01,Periodical Maintenance,"19,27,01","22,00,00","22,00,00","22,50,00",2059 01 053 CB 31801
CB,Total CB,"19,27,01","22,00,00","22,00,00","22,50,00",
#,State's Expenditure Total,"24,70,72","28,00,00","28,00,00","28,80,00",
053,Total 053,"24,70,72","28,00,00","28,00,00","28,80,00",
01,Total 01,"24,70,72","28,00,00","28,00,00","28,80,00",
2059,Total 2059,"24,70,72","28,00,00","28,00,00","28,80,00",
2210,MEDICAL AND PUBLIC HEALTH,,,,,
01,Urban Health Services-Allopathy,,,,,
109,School Health Scheme,,,,,
#,State's Expenditure,,,,,
AA,School Medical Inspection,,,,,2210 01 109 AA 30000
301,Salaries,"1,18,60","1,60,82","1,39,74","2,04,31",2210 01 109 AA 30100
01,Pay,"1,08,12","1,46,70","1,29,10","1,92,98",2210 01 109 AA 30101
02,Medical Allowance,65,73,66,"1,01",2210 01 109 AA 30102
04,Other Allowances,"1,54","3,00","1,60","1,60",2210 01 109 AA 30104
06,House Rent Allowance,"7,68","9,30","7,66","7,97",2210 01 109 AA 30106
08,City Compensatory Allowance,61,"1,09",72,75,2210 01 109 AA 30108
303,Dearness Allowance,"10,95","19,07","20,66","47,28",2210 01 109 AA 30300
01,Dearness Allowance,"10,95","19,07","20,66","47,28",2210 01 109 AA 30301
304,Travel Expenses,"2,62","2,72","3,64","3,82",2210 01 109 AA 30400
01,Tour Travelling Allowances,"1,81","2,12","2,80","2,98",2210 01 109 AA 30401
03,Fixed Travelling Allowances,81,60,84,84,2210 01 109 AA 30403
305,Office Expenses,"2,06","2,00","2,00","2,00",2210 01 109 AA 30500
02,Other Contingencies,"2,06","2,00","2,00","2,00",2210 01 109 AA 30502
345,"Petroleum, Oil and Lubricant","19,80","21,00","21,00","21,00",2210 01 109 AA 34500
01,"Petroleum, Oil and Lubricant","19,80","21,00","21,00","21,00",2210 01 109 AA 34501
349,Festival Advances,- 13,,,,2210 01 109 AA 34900
01,Festival Advances-Debit,45,80,"1,90","1,90",2210 01 109 AA 34901
02,Festival Advances-Credit,- 58,- 80,"- 1,90","- 1,90",2210 01 109 AA 34902
368,"Cost of Books/Note Books/Slates, etc.","1,00","1,00","1,00","1,00",2210 01 109 AA 36800
01,"Cost of Books/Note Books/Slates, etc.","1,00","1,00","1,00","1,00",2210 01 109 AA 36801
371,Printing Charges,"56,78","70,00","70,00","70,00",2210 01 109 AA 37100
01,Printing Charges,"56,78","70,00","70,00","70,00",2210 01 109 AA 37101
372,Training,"10,19","14,00","14,00","14,00",2210 01 109 AA 37200
01,Training,"10,19","14,00","14,00","14,00",2210 01 109 AA 37201
AA,Total AA,"2,21,87","2,90,61","2,72,04","3,63,41",
AB,Supply of Drugs and Surgical Stores  to Government Medical Institutions/ Hospitals under the control of Director of Public Health and Preventive Medicine through T.N.Medical Services Corporation,,,,,2210 01 109 AB 30000
366,Medicine,"3,00,00","3,00,00","3,00,00","3,00,00",2210 01 109 AB 36600
01,Medicine,"3,00,00","3,00,00","3,00,00","3,00,00",2210 01 109 AB 36601
AB,Total AB,"3,00,00","3,00,00","3,00,00","3,00,00",
AC,Model Dental Health Programme at Four Districts including Namakkal District,,,,,2210 01 109 AC 30000
366,Medicine,"65,20","65,20","65,20","65,20",2210 01 109 AC 36600
01,Medicine,"65,20","65,20","65,20","65,20",2210 01 109 AC 36601
AC,Total AC,"65,20","65,20","65,20","65,20",
#,State's Expenditure Total,"5,87,07","6,55,81","6,37,24","7,28,61",
109,Total 109,"5,87,07","6,55,81","6,37,24","7,28,61",
110,Hospitals and Dispensaries,,,,,
#,State's Expenditure,,,,,
DQ,Health Staff for Refugee Camp-operated by Directorate of Public Health and Preventive Medicine,,,,,2210 01 110 DQ 30000
301,Salaries,"33,88","27,45","34,94","35,98",2210 01 110 DQ 30100
01,Pay,"30,52","24,91","31,82","32,78",2210 01 110 DQ 30101
02,Medical Allowance,23,23,22,22,2210 01 110 DQ 30102
04,Other Allowances,72,46,72,72,2210 01 110 DQ 30104
06,House Rent Allowance,"2,08","1,58","1,87","1,94",2210 01 110 DQ 30106
08,City Compensatory Allowance,33,27,31,32,2210 01 110 DQ 30108
