head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2851-00,VILLAGE AND SMALL INDUSTRIES,,,,,
911,Deduct - Recoveries of Overpayments State's Expenditure,,,,,
CM,District Industries Centre,,,,,2851 00 911 CM 30000
377,Deduct-Recoveries,"-1,59",,,,2851 00 911 CM 37700
03,Other Recoveries,"-1,59",,,,2851 00 911 CM 37703
CM,Total CM,"-1,59",,,,
#,State's Expenditure Total,"-1,59",,,,
911,Total 911,"-1,59",,,,
00,Total 00,"-1,59",,,,
2851,Total 2851,"-1,59",,,,
3451-00,SECRETARIAT - ECONOMIC SERVICES,,,,,
090,Secretariat State's Expenditure,,,,,
AN,"Micro, Small and Medium Enterprises  Department""",,,,,3451 00 090 AN 30000
301,Salaries,"3,39,21","3,54,63","3,67,14","3,79,52",3451 00 090 AN 30100
01,Pay,"2,91,04","3,08,01","3,09,45","3,21,83",3451 00 090 AN 30101
02,Medical Allowance,"1,27","1,08","1,40","1,40",3451 00 090 AN 30102
03,Medical Charges,"1,52","2,60","2,60","2,60",3451 00 090 AN 30103
04,Other Allowances,"1,39","3,00","3,00","3,00",3451 00 090 AN 30104
06,House Rent Allowance,"36,04","33,25","44,00","44,00",3451 00 090 AN 30106
07,Travel Concession,"2,50","1,10","1,10","1,10",3451 00 090 AN 30107
08,City Compensatory Allowance,"5,45","5,59","5,59","5,59",3451 00 090 AN 30108
303,Dearness Allowance,"26,19","40,04","49,51","78,85",3451 00 090 AN 30300
01,Dearness Allowance,"26,19","40,04","49,51","78,85",3451 00 090 AN 30301
304,Travel Expenses,"7,51","3,20","3,20","3,20",3451 00 090 AN 30400
01,Tour Travelling Allowances,"7,47","3,00","3,00","3,00",3451 00 090 AN 30401
02,Transfer Travelling Allowances,4,20,20,20,3451 00 090 AN 30402
305,Office Expenses,"8,01","4,74","4,74","4,74",3451 00 090 AN 30500
01,Telephone Charges,65,99,99,99,3451 00 090 AN 30501
02,Other Contingencies,"5,49","3,44","3,44","3,44",3451 00 090 AN 30502
04,Service Postage & Postal Expenditure,30,30,30,30,3451 00 090 AN 30504
05,Furniture,"1,57",1,1,1,3451 00 090 AN 30505
321,Motor Vehicles,,22,22,22,3451 00 090 AN 32100
02,Maintenance of Functional Vehicles,,22,22,22,3451 00 090 AN 32102
333,Payments for Professional and Special Services,"49,24","1,01","1,79,01","1,79,01",3451 00 090 AN 33300
01,Pleaders Fees,"49,24","1,00","1,79,00","1,79,00",3451 00 090 AN 33301
04,Contract Payment,,1,1,1,3451 00 090 AN 33304
345,"Petroleum, Oil and Lubricant","1,25","1,28","1,28","1,28",3451 00 090 AN 34500
01,"Petroleum, Oil and Lubricant","1,25","1,28","1,28","1,28",3451 00 090 AN 34501
349,Festival Advances,-14,,,,3451 00 090 AN 34900
01,Festival Advances-Debit,"1,30","2,50","6,00","6,00",3451 00 090 AN 34901
02,Festival Advances-Credit,"-1,44","-2,50","-6,00","-6,00",3451 00 090 AN 34902
359,Prizes and Awards,2,2,8,8,3451 00 090 AN 35900
01,Prizes and Awards,2,2,8,8,3451 00 090 AN 35901
376,Computer and Accessories,"3,01",56,"5,35","1,01",3451 00 090 AN 37600
01,Purchase,,1,"4,35",1,3451 00 090 AN 37601
03,Stationery,"3,01",55,"1,00","1,00",3451 00 090 AN 37603
AN,Total AN,"4,34,30","4,05,70","6,10,53","6,47,91",
#,State's Expenditure Total,"4,34,30","4,05,70","6,10,53","6,47,91",
090,Total 090,"4,34,30","4,05,70","6,10,53","6,47,91",
00,Total 00,"4,34,30","4,05,70","6,10,53","6,47,91",
3451,Total 3451,"4,34,30","4,05,70","6,10,53","6,47,91",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances State's Expenditure,,,,,
AZ,"Loans to Secretariat Employees for construction of houses - Micro, Small and Medium Enterprises Department",,,,,7610 00 201 AZ 50000
502,Loan - Outgo,,1,1,"25,00",7610 00 201 AZ 50200
01,Bearing Interest,,1,1,"25,00",7610 00 201 AZ 50201
AZ,Total AZ,,1,1,"25,00",
#,State's Expenditure Total,,1,1,"25,00",
201,Total 201,,1,1,"25,00",
00,Total 00,,1,1,"25,00",
7610,Total 7610,,1,1,"25,00",
