head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2047-00,OTHER FISCAL SERVICES,,,,,
103,Promotion of Small Savings,,,,,
#,State's Expenditure,,,,,
AA,Secretariat Staff,,,,,2047 00 103 AA 30000
301,Salaries,"22,16","47,01","22,22","23,11",2047 00 103 AA 30100
01,Pay,"19,28","44,18","19,27","20,04",2047 00 103 AA 30101
02,Medical Allowance,14,15,15,15,2047 00 103 AA 30102
03,Medical Charges,,1,1,1,2047 00 103 AA 30103
04,Other Allowances,2,1,5,5,2047 00 103 AA 30104
06,House Rent Allowance,"2,33","2,28","2,33","2,43",2047 00 103 AA 30106
08,City Compensatory Allowance,39,38,41,43,2047 00 103 AA 30108
303,Dearness Allowance,"1,67","3,45","3,09","4,91",2047 00 103 AA 30300
01,Dearness Allowance,"1,67","3,45","3,09","4,91",2047 00 103 AA 30301
349,Festival Advances,- 10,,,,2047 00 103 AA 34900
01,Festival Advances-Debit,,10,20,20,2047 00 103 AA 34901
02,Festival Advances-Credit,- 10,- 10,- 20,- 20,2047 00 103 AA 34902
AA,Total AA,"23,73","50,46","25,31","28,02",
#,State's Expenditure Total,"23,73","50,46","25,31","28,02",
103,Total 103,"23,73","50,46","25,31","28,02",
00,Total 00,"23,73","50,46","25,31","28,02",
2047,Total 2047,"23,73","50,46","25,31","28,02",
2052-00,SECRETARIAT - GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AD,Finance Department,,,,,2052 00 090 AD 30000
301,Salaries,"24,78,46","24,48,74","25,25,50","26,11,93",2052 00 090 AD 30100
01,Pay,"21,14,92","21,65,18","21,30,27","22,15,48",2052 00 090 AD 30101
02,Medical Allowance,"12,98","12,70","11,85","11,85",2052 00 090 AD 30102
03,Medical Charges,"10,18","9,00","9,00","9,00",2052 00 090 AD 30103
04,Other Allowances,"20,80","12,14","25,65","25,65",2052 00 090 AD 30104
06,House Rent Allowance,"2,49,92","1,89,56","2,54,06","2,64,22",2052 00 090 AD 30106
07,Travel Concession,"1,22","2,00","15,00","15,00",2052 00 090 AD 30107
08,City Compensatory Allowance,"39,29","33,16","39,17","40,73",2052 00 090 AD 30108
09,Honorarium,"29,15","25,00","40,50","30,00",2052 00 090 AD 30109
302,Wages,"17,93","25,53","25,53","25,53",2052 00 090 AD 30200
01,Wages,"17,93","25,53","25,53","25,53",2052 00 090 AD 30201
303,Dearness Allowance,"1,88,64","2,83,77","3,40,84","5,42,79",2052 00 090 AD 30300
01,Dearness Allowance,"1,88,64","2,83,77","3,40,84","5,42,79",2052 00 090 AD 30301
304,Travel Expenses,"12,23","15,64","15,20","15,44",2052 00 090 AD 30400
01,Tour Travelling Allowances,"11,85","14,74","14,74","14,74",2052 00 090 AD 30401
02,Transfer Travelling Allowances,38,90,46,70,2052 00 090 AD 30402
305,Office Expenses,"1,07,08","1,03,98","1,07,93","1,04,98",2052 00 090 AD 30500
01,Telephone Charges,"3,81","6,00","4,00","6,00",2052 00 090 AD 30501
02,Other Contingencies,"95,46","95,97","95,97","95,97",2052 00 090 AD 30502
04,Service Postage & Postal Expenditure,"2,90","2,00","3,00","3,00",2052 00 090 AD 30504
