head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2054-00,TREASURY AND ACCOUNTS ADMINISTRATION,,,,,
095,Directorate of  Accounts and  Treasuries,,,,,
#,State's Expenditure,,,,,
AA,Commissioner of Treasuries and Accounts,,,,,2054 00 095 AA 30000
301,Salaries,"8,99,86","10,94,85","10,92,00","10,69,94",2054 00 095 AA 30100
01,Pay,"7,96,36","9,91,01","9,86,33","9,70,53",2054 00 095 AA 30101
02,Medical Allowance,"5,53","4,26","4,92","4,71",2054 00 095 AA 30102
03,Medical Charges,"1,56","1,47","1,80","1,36",2054 00 095 AA 30103
04,Other Allowances,"6,98","9,50","8,59","8,41",2054 00 095 AA 30104
06,House Rent Allowance,"76,68","75,51","78,17","73,58",2054 00 095 AA 30106
07,Travel Concession,60,94,"1,03","1,11",2054 00 095 AA 30107
08,City Compensatory Allowance,"12,15","12,16","11,16","10,24",2054 00 095 AA 30108
303,Dearness Allowance,"75,50","1,00,04","76,42","2,37,78",2054 00 095 AA 30300
01,Dearness Allowance,"75,50","1,00,04","76,42","2,37,78",2054 00 095 AA 30301
304,Travel Expenses,"30,70","15,58","25,12","26,27",2054 00 095 AA 30400
01,Tour Travelling Allowances,"30,49","14,53","24,20","25,29",2054 00 095 AA 30401
02,Transfer Travelling Allowances,21,"1,05",92,98,2054 00 095 AA 30402
305,Office Expenses,"1,39,20","1,36,29","1,38,51","1,61,95",2054 00 095 AA 30500
01,Telephone Charges,"2,79","4,63","7,98","7,78",2054 00 095 AA 30501
02,Other Contingencies,"19,31","14,42","12,74","12,85",2054 00 095 AA 30502
03,Electricity Charges,"1,15,12","1,14,75","1,15,17","1,38,49",2054 00 095 AA 30503
04,Service Postage & Postal Expenditure,"1,98","2,48","2,61","2,82",2054 00 095 AA 30504
05,Furniture,,1,1,1,2054 00 095 AA 30505
306,"Rent, Rates and Taxes","5,88","3,95","5,50","5,04",2054 00 095 AA 30600
01,Rent,"5,88","3,89","5,44","5,00",2054 00 095 AA 30601
03,Water Charges,,6,6,4,2054 00 095 AA 30603
308,Advertising and Publicity,,1,1,1,2054 00 095 AA 30800
01,Advertisement Charges,,1,1,1,2054 00 095 AA 30801
319,Machinery and Equipments,"5,80","5,67","8,82",95,2054 00 095 AA 31900
01,Purchase,98,1,"2,74",1,2054 00 095 AA 31901
03,Maintenance,"4,82","5,66","6,08",94,2054 00 095 AA 31903
321,Motor Vehicles,"1,61","1,96","30,72","1,91",2054 00 095 AA 32100
01,Purchase,14,1,"28,10",1,2054 00 095 AA 32101
02,Maintenance of Functional Vehicles,"1,47","1,95","2,62","1,90",2054 00 095 AA 32102
333,Payments for Professional and Special Services,"1,37,65","1,11,18","1,48,09","1,65,57",2054 00 095 AA 33300
01,Pleaders Fees,"17,75",55,"2,32",66,2054 00 095 AA 33301
04,Contract Payment,"1,19,81","1,10,62","1,45,56","1,64,90",2054 00 095 AA 33304
09,Other Payments,9,1,21,1,2054 00 095 AA 33309
345,"Petroleum, Oil and Lubricant","12,26","16,33","10,23","12,88",2054 00 095 AA 34500
01,"Petroleum, Oil and Lubricant","12,26","16,33","10,23","12,88",2054 00 095 AA 34501
349,Festival Advances,"1,52",,,,2054 00 095 AA 34900
01,Festival Advances-Debit,"7,00","7,48","20,57","20,54",2054 00 095 AA 34901
02,Festival Advances-Credit,"- 5,48","- 7,48","- 20,57","- 20,54",2054 00 095 AA 34902
351,Compensation Charged,,1,1,1,2054 00 095 AA 35100
52,Other Compensations Charged,,1,1,1,2054 00 095 AA 35152
