head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
80,General,,,,,
105,Public Works Workshops,,,,,
#,State's Expenditure,,,,,
AD,Workshop Establishment,,,,,2059 80 105 AD 30000
301,Salaries,,,,"6,00,02",2059 80 105 AD 30100
01,Pay,,,,"5,33,44",2059 80 105 AD 30101
02,Medical Allowance,,,,"3,05",2059 80 105 AD 30102
03,Medical Charges,,,,77,2059 80 105 AD 30103
04,Other Allowances,,,,"6,50",2059 80 105 AD 30104
06,House Rent Allowance,,,,"45,28",2059 80 105 AD 30106
07,Travel Concession,,,,55,2059 80 105 AD 30107
08,City Compensatory Allowance,,,,"10,43",2059 80 105 AD 30108
303,Dearness Allowance,,,,"1,61,77",2059 80 105 AD 30300
01,Dearness Allowance,,,,"1,61,77",2059 80 105 AD 30301
304,Travel Expenses,,,,"7,62",2059 80 105 AD 30400
01,Tour Travelling Allowances,,,,"7,43",2059 80 105 AD 30401
02,Transfer Travelling Allowances,,,,19,2059 80 105 AD 30402
305,Office Expenses,,,,"22,83",2059 80 105 AD 30500
01,Telephone Charges,,,,74,2059 80 105 AD 30501
02,Other Contingencies,,,,"1,05",2059 80 105 AD 30502
03,Electricity Charges,,,,"20,96",2059 80 105 AD 30503
04,Service Postage & Postal Expenditure,,,,8,2059 80 105 AD 30504
308,Advertising and Publicity,,,,,
01,Advertisement Charges,,,,1,2059 80 105 AD 30801
312,Scholarships and Stipends,,,,,
09,Others,,,,"1,00",2059 80 105 AD 31209
319,Machinery and Equipments,,,,"1,54",2059 80 105 AD 31900
02,Renewal and Replacement,,,,52,2059 80 105 AD 31902
03,Maintenance,,,,"1,02",2059 80 105 AD 31903
321,Motor Vehicles,,,,"1,56",2059 80 105 AD 32100
02,Maintenance of Functional Vehicles,,,,"1,56",2059 80 105 AD 32102
332,Suspense,,,,,
03,Stock - Debit,,,,"2,97",2059 80 105 AD 33203
04,Stock - Credit,,,,"-2,97",2059 80 105 AD 33204
05,Misc. P.W. Advances-Debit,,,,"2,21",2059 80 105 AD 33205
06,Misc. P.W. Advances-Credit,,,,"-2,21",2059 80 105 AD 33206
07,Workshop Suspense -,,,,"43,26",2059 80 105 AD 33207
Debit,,,,,,
08,Workshop Suspense-Credit,,,,"-43,26",2059 80 105 AD 33208
333,Payments for Professional and Special,,,,,
Services,,,,"3,40",2059 80 105 AD 33300,
04,Contract Payment,,,,"3,40",2059 80 105 AD 33304
345,"Petroleum, Oil and Lubricant",,,,,
01,"Petroleum, Oil and Lubricant",,,,"2,18",2059 80 105 AD 34501
346,"Clothing, Tentage and Stores",,,,85,2059 80 105 AD 34600
01,"Clothing, Tentage and Stores",,,,85,2059 80 105 AD 34601
349,Festival Advances,,,,,
01,Festival Advances-Debit,,,,"3,90",2059 80 105 AD 34901
02,Festival Advances-Credit,,,,"-3,90",2059 80 105 AD 34902
351,Compensation Charged,,,,1,2059 80 105 AD 35100
51,Claims under no fault liability -  principal charges Charged,,,,1,2059 80 105 AD 35151
359,Prizes and Awards,,,,39,2059 80 105 AD 35900
01,Prizes and Awards,,,,39,2059 80 105 AD 35901
376,Computer and Accessories,,,,"2,56",2059 80 105 AD 37600
02,Maintenance,,,,"2,02",2059 80 105 AD 37602
03,Stationery,,,,54,2059 80 105 AD 37603
AD,Total AD Charged,,,,1,
AD,Total AD Voted,,,,"8,05,73",
#,State's Expenditure Total Charged,,,,1,
#,State's Expenditure Total Voted,,,"8,05,73",,
105,Total 105 Charged,,,,1,
105,Total 105 Voted,,,,"8,05,73",
80,Total 80 Charged,,,,1,
80,Total 80 Voted,,,,"8,05,73",
2059,Total 2059,,,,,
2215,WATER SUPPLY AND SANITATION,,,,,
01,Water Supply,,,,,
101,Urban water Supply Programmes,,,,,
#,State's Expenditure,,,,,
AO,Annual maintenance and repairs of City water supply sources,,,,,2215 01 101 AO 30000
318,Maintenance,,,,"26,62",2215 01 101 AO 31800
01,Periodical Maintenance,,,,"26,62",2215 01 101 AO 31801
AO,Total AO,,,"26,62",,
AQ,Water Supply to Chennai City from Krishna River,,,,,2215 01 101 AQ 30000
301,Salaries,,,,"4,59,49",2215 01 101 AQ 30100
01,Pay,,,,"4,07,53",2215 01 101 AQ 30101
02,Medical Allowance,,,,"1,58",2215 01 101 AQ 30102
03,Medical Charges,,,,51,2215 01 101 AQ 30103
04,Other Allowances,,,,"4,16",2215 01 101 AQ 30104
06,House Rent Allowance,,,,"39,12",2215 01 101 AQ 30106
07,Travel Concession,,,,16,2215 01 101 AQ 30107
08,City Compensatory Allowance,,,,"6,43",2215 01 101 AQ 30108
303,Dearness Allowance,,,,"1,33,47",2215 01 101 AQ 30300
01,Dearness Allowance,,,,"1,33,47",2215 01 101 AQ 30301
304,Travel Expenses,,,,"15,68",2215 01 101 AQ 30400
01,Tour Travelling Allowances,,,,"15,63",2215 01 101 AQ 30401
02,Transfer Travelling Allowances,,,,5,2215 01 101 AQ 30402
305,Office Expenses,,,,"8,12",2215 01 101 AQ 30500
02,Other Contingencies,,,,37,2215 01 101 AQ 30502
03,Electricity Charges,,,,"7,70",2215 01 101 AQ 30503
04,Service Postage & Postal Expenditure,,,,5,2215 01 101 AQ 30504
306,"Rent, Rates and Taxes",,,,"1,60",2215 01 101 AQ 30600
02,Property tax,,,,"1,60",2215 01 101 AQ 30602
318,Maintenance,,,,1,2215 01 101 AQ 31800
02,Special Maintenance,,,,1,2215 01 101 AQ 31802
319,Machinery and Equipments,,,,10,2215 01 101 AQ 31900
03,Maintenance,,,,10,2215 01 101 AQ 31903
321,Motor Vehicles,,,,"1,89",2215 01 101 AQ 32100
02,Maintenance of Functional Vehicles,,,,"1,89",2215 01 101 AQ 32102
333,Payments for Professional and SpecialServices,,,,"4,85",2215 01 101 AQ 33300
04,Contract Payment,,,,"4,85",2215 01 101 AQ 33304
345,"Petroleum, Oil and Lubricant",,,,"4,95",2215 01 101 AQ 34500
01,"Petroleum, Oil and Lubricant",,,,"4,95",2215 01 101 AQ 34501
349,Festival Advances,,,,,
01,Festival Advances-Debit,,,,"4,35",2215 01 101 AQ 34901
02,Festival Advances-Credit,,,,"-4,35",2215 01 101 AQ 34902
359,Prizes and Awards,,,,2,2215 01 101 AQ 35900
01,Prizes and Awards,,,,2,2215 01 101 AQ 35901
376,Computer and Accessories,,,,34,2215 01 101 AQ 37600
02,Maintenance,,,,20,2215 01 101 AQ 37602
03,Stationery,,,,14,2215 01 101 AQ 37603
AQ,Total AQ,,,,"6,30,52",
AR,Water Supply to Chennai City Scheme,,,,,2215 01 101 AR 30000
318,Maintenance,,,,"31,01",2215 01 101 AR 31800
01,Periodical Maintenance,,,,"31,00",2215 01 101 AR 31801
02,Special Maintenance,,,,1,2215 01 101 AR 31802
AR,Total AR,,,,"31,01",
JN,Capital Grant to Andhra Pradesh for Krishna Water Supply Project,,,,,2215 01 101 JN 30000
309,Grants-in-Aid,,,,"100,00,00",2215 01 101 JN 30900
03,Grants for Specific Schemes,,,,"100,00,00",2215 01 101 JN 30903
JN,Total JN,,,,"100,00,00",
KH,Payment of the Annual lease rent towards diversion of forest land for the Kannankottai - Thervaikandigai Reservoir Project,,,,,2215 01 101 KH 30000
306,"Rent, Rates and Taxes",,,,"5,47",2215 01 101 KH 30600
04,Lease for Land,,,,"5,47",2215 01 101 KH 30604
KH,Total KH,,,,"5,47",
#,State's Expenditure Total,,,,"106,93,62",
101,Total 101,,,,"106,93,62",
01,Total 01,,,,"106,93,62",
2215,Total 2215,,,,"106,93,62",
2700,MAJOR IRRIGATION,,,,,
01,Cauvery Basin,,,,,
001,Direction and Administration,,,,,
#,Externally Aided Projects,,,,,
PA,Mitigation  impact of Climate Change in Cauvery Delta Area under ADB assistance programme,,,,,2700 01 001 PA 30000
302,Wages,,,,"1,10",2700 01 001 PA 30200
01,Wages,,,,"1,10",2700 01 001 PA 30201
305,Office Expenses,,,,"5,75",2700 01 001 PA 30500
01,Telephone Charges,,,,"1,00",2700 01 001 PA 30501
02,Other Contingencies,,,,"1,00",2700 01 001 PA 30502
03,Electricity Charges,,,,"3,50",2700 01 001 PA 30503
04,Service Postage & Postal Expenditure,,,,25,2700 01 001 PA 30504
308,Advertising and Publicity,,,,,
01,Advertisement Charges,,,,"6,50",2700 01 001 PA 30801
313,Hospitality / Entertainment,,,,,
Expenditure,,,,"5,00",2700 01 001 PA 31300,
01,Hospitality / Entertainment Expenditure,,,,"5,00",2700 01 001 PA 31301
317,Minor Works,,,,"3,00",2700 01 001 PA 31700
01,Minor Works,,,,"3,00",2700 01 001 PA 31701
319,Machinery and Equipments,,,,"1,00",2700 01 001 PA 31900
03,Maintenance,,,,"1,00",2700 01 001 PA 31903
321,Motor Vehicles,,,,"1,00",2700 01 001 PA 32100
03,Hire Charges,,,,"1,00",2700 01 001 PA 32103
333,Payments for Professional and Special,,,,,
Services,,,,"33,00",2700 01 001 PA 33300,
03,Special Service,,,,"1,00",2700 01 001 PA 33303
04,Contract Payment,,,,"32,00",2700 01 001 PA 33304
345,"Petroleum, Oil and Lubricant",,,,,
01,"Petroleum, Oil and Lubricant",,,,"1,00",2700 01 001 PA 34501
360,T.A./D.A.to Non-Official Members,,,,"1,00",2700 01 001 PA 36000
01,T.A./D.A.to Non-Official Members,,,,"1,00",2700 01 001 PA 36001
371,Printing Charges,,,,"1,00",2700 01 001 PA 37100
01,Printing Charges,,,,"1,00",2700 01 001 PA 37101
376,Computer and Accessories,,,,"4,00",2700 01 001 PA 37600
02,Maintenance,,,,"2,00",2700 01 001 PA 37602
03,Stationery,,,,"2,00",2700 01 001 PA 37603
PA,Total PA,,,"63,35",,
Externally Aided,,,,,,
Projects Total,,,,"63,35",,
001,Total 001,,,"63,35",,
101,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
AA,Cauvery Basin,,,,,2700 01 101 AA 30000
305,Office Expenses,,,,"2,54,21",2700 01 101 AA 30500
01,Telephone Charges,,,,"35,59",2700 01 101 AA 30501
03,Electricity Charges,,,,"2,18,62",2700 01 101 AA 30503
317,Minor Works,,,,"1,52,79",2700 01 101 AA 31700
01,Minor Works,,,,"1,52,79",2700 01 101 AA 31701
318,Maintenance,,,,"77,60,75",2700 01 101 AA 31800
01,Periodical Maintenance,,,,"75,84,82",2700 01 101 AA 31801
09,Others,,,,"1,75,93",2700 01 101 AA 31809
AA,Total AA,,,"81,67,75",,
AY,Pensionary Charges,,,,,2700 01 101 AY 30000
327,Pensions,,,,"2,63,35",2700 01 101 AY 32700
01,Basic Pension,,,,"2,63,35",2700 01 101 AY 32701
AY,Total AY,,,"2,63,35",,
#,State's Expenditure Total,,,,"84,31,10",
101,Total 101,,,"84,31,10",,
01,Total 01,,,"84,94,45",,
02,Pennaiyar Basin,,,,,
101,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
AA,Pennaiyar Basin,,,,,2700 02 101 AA 30000
305,Office Expenses,,,,"64,84",2700 02 101 AA 30500
03,Electricity Charges,,,,"64,84",2700 02 101 AA 30503
306,"Rent, Rates and Taxes",,,,"15,68",2700 02 101 AA 30600
04,Lease for Land,,,,"15,68",2700 02 101 AA 30604
318,Maintenance,,,,"5,24,64",2700 02 101 AA 31800
01,Periodical Maintenance,,,,"5,24,64",2700 02 101 AA 31801
AA,Total AA,,,,"6,05,16",
AY,Pensionary Charges,,,,,2700 02 101 AY 30000
327,Pensions,,,,"22,84",2700 02 101 AY 32700
01,Basic Pension,,,,"22,84",2700 02 101 AY 32701
AY,Total AY,,,,"22,84",
#,State's Expenditure Total,,,,"6,28,00",
101,Total 101,,,,"6,28,00",
02,Total 02,,,,"6,28,00",
03,Palar Basin,,,,,
101,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
AA,Palar Basin,,,,,2700 03 101 AA 30000
305,Office Expenses,,,,"19,30",2700 03 101 AA 30500
03,Electricity Charges,,,,"19,30",2700 03 101 AA 30503
318,Maintenance,,,,"7,04,99",2700 03 101 AA 31800
01,Periodical Maintenance,,,,"7,04,99",2700 03 101 AA 31801
AA,Total AA,,,,"7,24,29",
AY,Pensionary Charges,,,,,2700 03 101 AY 30000
327,Pensions,,,,"21,82",2700 03 101 AY 32700
01,Basic Pension,,,,"21,82",2700 03 101 AY 32701
AY,Total AY,,,,"21,82",
#,State's Expenditure Total,,,,"7,46,11",
101,Total 101,,,,"7,46,11",
03,Total 03,,,,"7,46,11",
04,Vellar Basin,,,,,
101,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
AA,Vellar Basin,,,,,2700 04 101 AA 30000
305,Office Expenses,,,,"10,84",2700 04 101 AA 30500
03,Electricity Charges,,,,"10,84",2700 04 101 AA 30503
318,Maintenance,,,,"4,52,85",2700 04 101 AA 31800
01,Periodical Maintenance,,,,"4,52,85",2700 04 101 AA 31801
AA,Total AA,,,,"4,63,69",
AY,Pensionary Charges,,,,,2700 04 101 AY 30000
327,Pensions,,,,"14,55",2700 04 101 AY 32700
01,Basic Pension,,,,"14,55",2700 04 101 AY 32701
AY,Total AY,,,,"14,55",
#,State's Expenditure Total,,,,"4,78,24",
101,Total 101,,,,"4,78,24",
04,Total 04,,,,"4,78,24",
05,Vaigai Basin,,,,,
101,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
AA,Vaigai Basin,,,,,2700 05 101 AA 30000
305,Office Expenses,,,,"89,08",2700 05 101 AA 30500
01,Telephone Charges,,,,60,2700 05 101 AA 30501
03,Electricity Charges,,,,"88,48",2700 05 101 AA 30503
318,Maintenance,,,,"23,64,12",2700 05 101 AA 31800
01,Periodical Maintenance,,,,"23,30,84",2700 05 101 AA 31801
09,Others,,,,"33,28",2700 05 101 AA 31809
333,Payments for Professional and Special,,,,,
Services,,,,"1,00",2700 05 101 AA 33300,
01,Pleaders Fees,,,,"1,00",2700 05 101 AA 33301
AA,Total AA,,,"24,54,20",,
AY,Pensionary Charges,,,,,2700 05 101 AY 30000
327,Pensions,,,,"71,42",2700 05 101 AY 32700
01,Basic Pension,,,,"71,42",2700 05 101 AY 32701
AY,Total AY,,,,"71,42",
#,State's Expenditure Total,,,,"25,25,62",
101,Total 101,,,"25,25,62",,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
AB,Lease amount payable to Kerala Government,,,,,2700 05 800 AB 30000
342,Service or Commitment Charges,,,,,
01,Service or Commitment Charges,,,,"2,58",2700 05 800 AB 34201
AB,Total AB,,,"2,58",,
#,State's Expenditure Total,,,,"2,58",
800,Total 800,,,,"2,58",
05,Total 05,,,,"25,28,20",
80,General,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AY,Pensionary Charges,,,,,2700 80 001 AY 30000
327,Pensions,,,,"12,03",2700 80 001 AY 32700
01,Basic Pension,,,,"12,03",2700 80 001 AY 32701
AY,Total AY,,,,"12,03",
#,State's Expenditure Total,,,,"12,03",
001,Total 001,,,,"12,03",
006,Consultancy,,,,,
#,State's Expenditure,,,,,
AA,"Preparation of Environmental impact Assessment report for Penniyar, Palar link in Vaniyampadi Taluk in Vellore District",,,,,2700 80 006 AA 30000
333,Payments for Professional and Special Services,,,,"42,82",2700 80 006 AA 33300
03,Special Service,,,,"42,82",2700 80 006 AA 33303
AA,Total AA,,,,"42,82",
AB,Preparation of DPR for extension of Canal from Manimuthar to Vaigai and Gundar,,,,,2700 80 006 AB 30000
317,Minor Works,,,,1,2700 80 006 AB 31700
01,Minor Works,,,,1,2700 80 006 AB 31701
AB,Total AB,,,,1,
AD,"Preparation of DPR, Rapid EIA, Tender Documents and Evaluation, Project Management Consultancy Service and Post Project Evaluation study for desilting of Vaigai, Pechipparai, Mettur, Amaravathy Reservoirs and Srivaikundam Anicut",,,,,2700 80 006 AD 30000
333,Payments for Professional and Special Services,,,,"5,11,57",2700 80 006 AD 33300
03,Special Service,,,,"5,11,57",2700 80 006 AD 33303
AD,Total AD,,,,"5,11,57",
AF,Pilot Studies on eco restoration of river and reservoirs,,,,,2700 80 006 AF 30000
333,Payments for Professional and Special Services,,,,"22,63",2700 80 006 AF 33300
03,Special Service,,,,"22,63",2700 80 006 AF 33303
AF,Total AF,,,,"22,63",
#,State's Expenditure Total,,,,"5,77,03",
006,Total 006,,,,"5,77,03",
80,Total 80,,,,"5,89,06",
2700,Total 2700,,,,"134,64,06",
2701,MEDIUM IRRIGATION,,,,,
01,Thamiraparani Basin,,,,,
101,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
AE,Thamiraparani Basin,,,,,2701 01 101 AE 30000
305,Office Expenses,,,,"23,71",2701 01 101 AE 30500
01,Telephone Charges,,,,27,2701 01 101 AE 30501
03,Electricity Charges,,,,"23,44",2701 01 101 AE 30503
318,Maintenance,,,,"9,03,75",2701 01 101 AE 31800
01,Periodical Maintenance,,,,"8,49,91",2701 01 101 AE 31801
