head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
AR,Buildings - Schools (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 AR 30000
318,Maintenance,"39,22,87","38,50,00","38,50,00","39,00,00",2059 01 053 AR 31800 
01,Periodical Maintenance,"39,22,87","38,50,00","38,50,00","39,00,00",2059 01 053 AR 31801
AR,Total AR,"39,22,87","38,50,00","38,50,00","39,00,00",
BS,Buildings - Sainik School (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 BS 30000
318,Maintenance,"39,68","42,00","42,00","44,10",2059 01 053 BS 31800 
01,Periodical Maintenance,"39,68","42,00","42,00","44,10",2059 01 053 BS 31801
BS,Total BS,"39,68","42,00","42,00","44,10",
#,State's Expenditure Total,"39,62,55","38,92,00","38,92,00","39,44,10",
053,Total 053,"39,62,55","38,92,00","38,92,00","39,44,10",
01,Total 01,"39,62,55","38,92,00","38,92,00","39,44,10",
2059,Total 2059,"39,62,55","38,92,00","38,92,00","39,44,10",
2202,GENERAL EDUCATION,,,,,
02,Secondary Education,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Directorate of School Education,,,,,2202 02 001 AA 30000
301,Salaries,"16,47,34","17,79,76","15,85,07","17,12,82",2202 02 001 AA 30100
01,Pay,"14,54,43","15,76,07","13,87,00","14,97,96",2202 02 001 AA 30101
02,Medical Allowance,"9,48","9,08","8,90","9,00",2202 02 001 AA 30102
03,Medical Charges,67,"3,90","3,90","3,90",2202 02 001 AA 30103
04,Other Allowances,"10,55","5,59","25,31","8,10",2202 02 001 AA 30104
06,House Rent Allowance,"1,46,52","1,55,68","1,35,73","1,67,12",2202 02 001 AA 30106
07,Travel Concession,"1,53","1,59","1,59","1,59",2202 02 001 AA 30107
08,City Compensatory Allowance,"24,16","27,85","22,64","25,15",2202 02 001 AA 30108
302,Wages,"1,02","1,18",91,91,2202 02 001 AA 30200
01,Wages,"1,02","1,18",91,91,2202 02 001 AA 30201
303,Dearness Allowance,"1,46,31","2,04,89","2,21,92","3,67,00",2202 02 001 AA 30300
01,Dearness Allowance,"1,46,31","2,04,89","2,21,92","3,67,00",2202 02 001 AA 30301
304,Travel Expenses,"6,54","10,80","15,35","12,40",2202 02 001 AA 30400
01,Tour Travelling Allowances,"6,45","10,00","14,55","11,60",2202 02 001 AA 30401
02,Transfer Travelling Allowances,9,80,80,80,2202 02 001 AA 30402
305,Office Expenses,"36,48","52,41","65,40","52,40",2202 02 001 AA 30500
01,Telephone Charges,"3,24","5,41","5,40","5,40",2202 02 001 AA 30501
02,Other Contingencies,"10,69","10,00","12,00","10,00",2202 02 001 AA 30502
03,Electricity Charges,"22,55","30,00","41,00","30,00",2202 02 001 AA 30503
04,Service Postage & Postal Expenditure,,"7,00","7,00","7,00",2202 02 001 AA 30504
306,"Rent, Rates and Taxes","2,86","2,70","2,70","2,70",2202 02 001 AA 30600
02,Property tax,37,40,40,40,2202 02 001 AA 30602
03,Water Charges,"2,49","2,30","2,30","2,30",2202 02 001 AA 30603
308,Advertising and Publicity,"4,44","4,04","34,27","4,80",2202 02 001 AA 30800
01,Advertisement Charges,"1,52","2,00","2,33","2,00",2202 02 001 AA 30801
02,Exhibition,"2,92","2,04","31,94","2,80",2202 02 001 AA 30802
319,Machinery and Equipments,"2,00","2,01","1,01,01","2,01",2202 02 001 AA 31900
01,Purchase,,1,"99,01",1,2202 02 001 AA 31901
03,Maintenance,"2,00","2,00","2,00","2,00",2202 02 001 AA 31903
321,Motor Vehicles,,22,"6,22",22,2202 02 001 AA 32100
01,Purchase,,1,"6,01",1,2202 02 001 AA 32101
02,Maintenance of Functional Vehicles,,21,21,21,2202 02 001 AA 32102
325,Interest,,1,1,1,2202 02 001 AA 32500
01,Interest,,1,1,1,2202 02 001 AA 32501
333,Payments for Professional and Special Services,"43,87","36,90","36,90","36,90",2202 02 001 AA 33300
01,Pleaders Fees,"9,66","2,00","2,00","2,00",2202 02 001 AA 33301
03,Special Service,,1,1,1,2202 02 001 AA 33303
04,Contract Payment,"34,21","34,89","34,89","34,89",2202 02 001 AA 33304
345,"Petroleum, Oil and Lubricant","6,07","7,99","6,08","7,85",2202 02 001 AA 34500
01,"Petroleum, Oil and Lubricant","6,07","7,99","6,08","7,85",2202 02 001 AA 34501
346,"Clothing, Tentage and Stores",,1,1,1,2202 02 001 AA 34600
01,"Clothing, Tentage and Stores",,1,1,1,2202 02 001 AA 34601
349,Festival Advances,"-1,23",,,,2202 02 001 AA 34900
01,Festival Advances-Debit,"6,95","12,05","24,00","24,00",2202 02 001 AA 34901
02,Festival Advances-Credit,"-8,18","-12,05","-24,00","-24,00",2202 02 001 AA 34902
351,Compensation Charged,,1,1,1,2202 02 001 AA 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2202 02 001 AA 35151
