head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2217,URBAN DEVELOPMENT,,,,,
05,Other Urban Development Schemes,,,,,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
AB,Secretariat Staff Administration and Operational expenses for National Urban Livelihood Mission,,,,,2217 05 800 AB 30000
301,Salaries,"9,81","10,00","10,32","10,66",2217 05 800 AB 30100
01,Pay,"8,60","8,56","8,73","9,07",2217 05 800 AB 30101
02,Medical Allowance,,2,6,6,2217 05 800 AB 30102
03,Medical Charges,,24,24,24,2217 05 800 AB 30103
04,Other Allowances,2,3,3,3,2217 05 800 AB 30104
06,House Rent Allowance,"1,04","1,01","1,11","1,11",2217 05 800 AB 30106
08,City Compensatory Allowance,15,14,15,15,2217 05 800 AB 30108
303,Dearness Allowance,75,"1,11","1,39","2,22",2217 05 800 AB 30300
01,Dearness Allowance,75,"1,11","1,39","2,22",2217 05 800 AB 30301
AB,Total AB,"10,56","11,11","11,71","12,88",
#,State's Expenditure Total,"10,56","11,11","11,71","12,88",
800,Total 800,"10,56","11,11","11,71","12,88",
05,Total 05,"10,56","11,11","11,71","12,88",
80,General,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AO,Tamil Nadu Local Bodies Ombudsman,,,,,2217 80 001 AO 30000
301,Salaries,"33,90","25,80","26,69","27,38",2217 80 001 AO 30100
01,Pay,"22,20","16,49","16,89","17,57",2217 80 001 AO 30101
02,Medical Allowance,4,4,8,8,2217 80 001 AO 30102
03,Medical Charges,,2,1,2,2217 80 001 AO 30103
04,Other Allowances,"4,09","2,26","2,19","2,19",2217 80 001 AO 30104
06,House Rent Allowance,"7,28","6,60","7,12","7,12",2217 80 001 AO 30106
07,Travel Concession,,10,10,10,2217 80 001 AO 30107
08,City Compensatory Allowance,29,29,30,30,2217 80 001 AO 30108
303,Dearness Allowance,"4,29","2,14","2,73","4,30",2217 80 001 AO 30300
01,Dearness Allowance,"4,29","2,14","2,73","4,30",2217 80 001 AO 30301
304,Travel Expenses,47,"2,01","2,01","2,01",2217 80 001 AO 30400
01,Tour Travelling Allowances,47,"2,00","2,00","2,00",2217 80 001 AO 30401
02,Transfer Travelling Allowances,,1,1,1,2217 80 001 AO 30402
305,Office Expenses,"5,76","5,66","5,66","5,66",2217 80 001 AO 30500
01,Telephone Charges,99,"1,00","1,00","1,00",2217 80 001 AO 30501
02,Other Contingencies,"2,07","2,00","2,00","2,00",2217 80 001 AO 30502
03,Electricity Charges,"2,50","2,50","2,50","2,50",2217 80 001 AO 30503
04,Service Postage & Postal Expenditure,20,15,15,15,2217 80 001 AO 30504
05,Furniture,,1,1,1,2217 80 001 AO 30505
319,Machinery and Equipments,20,21,21,21,2217 80 001 AO 31900
