head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
DE,Buildings - Agricultural Engineering (Administered by Chief Engineer Buildings),,,,,2059 01 053 DE 30000
318,Maintenance,"14,37","13,75","15,00","15,75",2059 01 053 DE 31800
01,Periodical Maintenance,"14,37","13,75","15,00","15,75",2059 01 053 DE 31801
DE,Total DE,"14,37","13,75","15,00","15,75",
#,State's Expenditure Total,"14,37","13,75","15,00","15,75",
053,Total 053,"14,37","13,75","15,00","15,75",
01,Total 01,"14,37","13,75","15,00","15,75",
2059,Total 2059,"14,37","13,75","15,00","15,75",
2401-00,CROP HUSBANDRY,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AE,Agricultural Engineering Department - Headquarters Staff,,,,,2401 00 001 AE 30000
301,Salaries,"9,22,02","10,78,50","9,67,86","11,26,61",2401 00 001 AE 30100
01,Pay,"8,05,45","9,61,45","8,55,41","9,89,04",2401 00 001 AE 30101
02,Medical Allowance,"3,78","3,90","4,25","4,43",2401 00 001 AE 30102
03,Medical Charges,"2,24","5,00","5,00","5,00",2401 00 001 AE 30103
04,Other Allowances,"2,93","5,50","5,25","5,21",2401 00 001 AE 30104
06,House Rent Allowance,"91,30","87,40","79,00","1,04,56",2401 00 001 AE 30106
07,Travel Concession,35,"2,00","2,00","2,00",2401 00 001 AE 30107
08,City Compensatory Allowance,"15,97","13,25","16,95","16,37",2401 00 001 AE 30108
303,Dearness Allowance,"1,96,79","2,04,00","2,88,38","3,36,63",2401 00 001 AE 30300
01,Dearness Allowance,"1,96,79","2,04,00","2,88,38","3,36,63",2401 00 001 AE 30301
304,Travel Expenses,"16,49","15,40","15,25","15,87",2401 00 001 AE 30400
01,Tour Travelling Allowances,"16,40","15,00","14,85","15,47",2401 00 001 AE 30401
02,Transfer Travelling Allowances,9,40,40,40,2401 00 001 AE 30402
305,Office Expenses,"24,92","24,65","27,50","27,50",2401 00 001 AE 30500
01,Telephone Charges,"10,02","8,00","8,00","8,00",2401 00 001 AE 30501
02,Other Contingencies,"2,97","3,00","5,00","5,00",2401 00 001 AE 30502
03,Electricity Charges,"10,28","12,00","12,50","12,50",2401 00 001 AE 30503
04,Service Postage & Postal Expenditure,"1,65","1,65","2,00","2,00",2401 00 001 AE 30504
307,Publications,,1,1,1,2401 00 001 AE 30700
01,Publications,,1,1,1,2401 00 001 AE 30701
308,Advertising and Publicity,"6,86","10,00","10,00","10,00",2401 00 001 AE 30800
01,Advertisement Charges,"6,86","10,00","10,00","10,00",2401 00 001 AE 30801
319,Machinery and Equipments,"4,93","4,01","6,01","5,01",2401 00 001 AE 31900
01,Purchase,,1,1,1,2401 00 001 AE 31901
03,Maintenance,"4,93","4,00","6,00","5,00",2401 00 001 AE 31903
321,Motor Vehicles,"1,12","1,60","1,62","1,60",2401 00 001 AE 32100
02,Maintenance of Functional Vehicles,"1,12","1,60","1,62","1,60",2401 00 001 AE 32102
333,Payments for Professional and Special Services,"2,70","3,01",1,"1,51",2401 00 001 AE 33300
01,Pleaders Fees,,1,1,1,2401 00 001 AE 33301
04,Contract Payment,"2,70","3,00",,"1,50",2401 00 001 AE 33304
345,"Petroleum, Oil and Lubricant","2,33","4,00","3,00","3,00",2401 00 001 AE 34500
01,"Petroleum, Oil and Lubricant","2,33","4,00","3,00","3,00",2401 00 001 AE 34501
346,"Clothing, Tentage and Stores",15,20,20,20,2401 00 001 AE 34600
01,"Clothing, Tentage and Stores",15,20,20,20,2401 00 001 AE 34601
347,Stores and Equipments,,1,1,1,2401 00 001 AE 34700
02,Equipments - Voted,,1,1,1,2401 00 001 AE 34702
349,Festival Advances,- 40,,,,2401 00 001 AE 34900
01,Festival Advances-Debit,"3,70","7,10","15,00","15,00",2401 00 001 AE 34901
02,Festival Advances-Credit,"- 4,10","- 7,10","- 15,00","- 15,00",2401 00 001 AE 34902
359,Prizes and Awards,8,36,36,40,2401 00 001 AE 35900
01,Prizes and Awards,8,36,36,40,2401 00 001 AE 35901
372,Training,,1,1,1,2401 00 001 AE 37200
01,Training,,1,1,1,2401 00 001 AE 37201
376,Computer and Accessories,"10,63","11,01","11,01","11,01",2401 00 001 AE 37600
01,Purchase,,1,1,1,2401 00 001 AE 37601
02,Maintenance,"6,85","7,00","7,00","7,00",2401 00 001 AE 37602
03,Stationery,"3,78","4,00","4,00","4,00",2401 00 001 AE 37603
AE,Total AE,"11,88,62","13,56,77","13,31,23","15,39,37",
AH,Agricultural Engineering Department - District Staff,,,,,2401 00 001 AH 30000
301,Salaries,"86,16,78","1,02,05,84","90,83,56","92,28,71",2401 00 001 AH 30100
01,Pay,"80,33,63","94,92,00","84,71,75","84,80,13",2401 00 001 AH 30101
02,Medical Allowance,"41,62","50,00","48,27","49,68",2401 00 001 AH 30102
03,Medical Charges,"6,18","9,13","9,13","9,00",2401 00 001 AH 30103
