head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2015-00,ELECTIONS,,,,,
102,Electoral Officers,,,,,
#,State's Expenditure,,,,,
AA,Assembly and Parliamentary Constituencies,,,,,2015 00 102 AA 30000
301,Salaries,"16,69,66","17,74,11","21,77,88","22,66,92",2015 00 102 AA 30100
01,Pay,"15,21,64","15,50,00","20,00,00","20,75,06",2015 00 102 AA 30101
02,Medical Allowance,"13,08","12,00","18,47","16,00",2015 00 102 AA 30102
03,Medical Charges,"1,13","4,90","4,90","4,90",2015 00 102 AA 30103
04,Other Allowances,"24,41","26,00","26,00","26,00",2015 00 102 AA 30104
05,Interim Relief,,1,1,1,2015 00 102 AA 30105
06,House Rent Allowance,"1,00,68","1,70,20","1,17,50","1,31,95",2015 00 102 AA 30106
07,Travel Concession,40,"1,00","1,00","1,00",2015 00 102 AA 30107
08,City Compensatory Allowance,"8,32","10,00","10,00","12,00",2015 00 102 AA 30108
302,Wages,,"1,87",1,1,2015 00 102 AA 30200
01,Wages,,"1,87",1,1,2015 00 102 AA 30201
303,Dearness Allowance,"1,52,78","1,85,00","3,12,50","5,08,38",2015 00 102 AA 30300
01,Dearness Allowance,"1,52,78","1,85,00","3,12,50","5,08,38",2015 00 102 AA 30301
304,Travel Expenses,"56,81","1,25,00","40,00","40,00",2015 00 102 AA 30400
01,Tour Travelling Allowances,"55,04","1,15,00","30,00","30,00",2015 00 102 AA 30401
02,Transfer Travelling Allowances,"1,77","10,00","10,00","10,00",2015 00 102 AA 30402
305,Office Expenses,"50,76","2,40,00","1,50,00","2,20,00",2015 00 102 AA 30500
01,Telephone Charges,"11,32","40,00","20,00","20,00",2015 00 102 AA 30501
02,Other Contingencies,"39,44","2,00,00","1,30,00","2,00,00",2015 00 102 AA 30502
333,Payments for Professional and Special Services,4,1,1,1,2015 00 102 AA 33300
04,Contract Payment,4,1,1,1,2015 00 102 AA 33304
349,Festival Advances,"-2,27",,,,2015 00 102 AA 34900
01,Festival Advances-Debit,"8,05","17,00","20,00","20,00",2015 00 102 AA 34901
02,Festival Advances-Credit,"-10,32","-17,00","-20,00","-20,00",2015 00 102 AA 34902
359,Prizes and Awards,4,1,2,2,2015 00 102 AA 35900
01,Prizes and Awards,4,1,2,2,2015 00 102 AA 35901
372,Training,,1,1,1,2015 00 102 AA 37200
01,Training,,1,1,1,2015 00 102 AA 37201
AA,Total AA,"19,27,82","23,26,01","26,80,43","30,35,35",
#,State's Expenditure Total,"19,27,82","23,26,01","26,80,43","30,35,35",
102,Total 102,"19,27,82","23,26,01","26,80,43","30,35,35",
103,Preparation and Printing of Photo Electoral rolls,,,,,
#,State's Expenditure,,,,,
AA,Legislative Assembly Constituencies,,,,,2015 00 103 AA 30000
301,Salaries,"21,07,75","17,15,61","20,56,50","23,67,91",2015 00 103 AA 30100
01,Pay,"19,31,02","14,63,76","18,20,31","20,76,19",2015 00 103 AA 30101
02,Medical Allowance,"13,28","12,06","12,00","15,73",2015 00 103 AA 30102
03,Medical Charges,1,"3,52","3,52","3,52",2015 00 103 AA 30103
04,Other Allowances,"18,05","28,55","28,55","28,55",2015 00 103 AA 30104
06,House Rent Allowance,"1,10,87","1,35,29","1,16,78","1,30,00",2015 00 103 AA 30106
07,Travel Concession,17,78,78,78,2015 00 103 AA 30107
08,City Compensatory Allowance,"7,23","5,65","8,56","8,14",2015 00 103 AA 30108
09,Honorarium,"27,12","66,00","66,00","1,05,00",2015 00 103 AA 30109
302,Wages,"1,85,69","1,83,16","1,85,02","1,83,22",2015 00 103 AA 30200 
01,Wages,"1,85,69","1,83,16","1,85,02","1,83,22",2015 00 103 AA 30201
303,Dearness Allowance,"2,12,62","2,10,17","3,10,71","5,08,65",2015 00 103 AA 30300
01,Dearness Allowance,"2,12,62","2,10,17","3,10,71","5,08,65",2015 00 103 AA 30301
304,Travel Expenses,"65,29","1,57,06","1,48,06","26,00",2015 00 103 AA 30400
01,Tour Travelling Allowances,"63,06","1,47,06","1,47,06","25,00",2015 00 103 AA 30401
02,Transfer Travelling Allowances,"2,23","10,00","1,00","1,00",2015 00 103 AA 30402
305,Office Expenses,"8,02,35","13,50,01","11,70,01","12,05,01",2015 00 103 AA 30500
01,Telephone Charges,"27,76","4,50,00","2,50,00","3,50,00",2015 00 103 AA 30501
02,Other Contingencies,"6,64,39","7,00,00","7,70,00","7,00,00",2015 00 103 AA 30502
04,Service Postage & Postal Expenditure,"1,10,20","2,00,00","1,50,00","1,55,00",2015 00 103 AA 30504
05,Furniture,,1,1,1,2015 00 103 AA 30505
308,Advertising and Publicity,"5,13","61,29","84,01","1,03,01",2015 00 103 AA 30800
01,Advertisement Charges,"5,13","60,28","80,00","99,00",2015 00 103 AA 30801
03,Demonstration,,"1,00","4,00","4,00",2015 00 103 AA 30803
09,Others,,1,1,1,2015 00 103 AA 30809
319,Machinery and Equipments,"25,92",1,1,"19,75",2015 00 103 AA 31900
01,Purchase,"25,92",1,1,"19,75",2015 00 103 AA 31901
330,Inter-Account Transfers,"4,96,14","5,00,00","4,25,00","4,25,00",2015 00 103 AA 33000
01,Inter-Account Transfers,"4,96,14","5,00,00","4,25,00","4,25,00",2015 00 103 AA 33001
333,Payments for Professional and Special Services,"62,15,01","66,67,48","73,72,09","63,72,09",2015 00 103 AA 33300
02,Remuneration,"60,58,82","61,27,09","71,27,09","61,27,09",2015 00 103 AA 33302
04,Contract Payment,"1,24,96","4,95,39","2,00,00","2,00,00",2015 00 103 AA 33304
09,Other Payments,"31,23","45,00","45,00","45,00",2015 00 103 AA 33309
345,"Petroleum, Oil and Lubricant",14,1,1,1,2015 00 103 AA 34500
01,"Petroleum, Oil and Lubricant",14,1,1,1,2015 00 103 AA 34501
349,Festival Advances,"-1,43",,,,2015 00 103 AA 34900
01,Festival Advances-Debit,"6,65","26,00","40,00","40,00",2015 00 103 AA 34901
02,Festival Advances-Credit,"-8,08","-26,00","-40,00","-40,00",2015 00 103 AA 34902
371,Printing Charges,"10,68,85","14,00,00","14,20,00","14,00,00",2015 00 103 AA 37100
01,Printing Charges,"10,68,85","14,00,00","14,20,00","14,00,00",2015 00 103 AA 37101
376,Computer and Accessories,"77,72","95,34","1,73,84","1,15,63",2015 00 103 AA 37600
01,Purchase,"1,12",1,"78,51","20,30",2015 00 103 AA 37601
02,Maintenance,"69,88","86,63","86,63","86,63",2015 00 103 AA 37602
03,Stationery,"6,72","8,70","8,70","8,70",2015 00 103 AA 37603
AA,Total AA,"1,12,61,18","1,23,40,14","1,33,45,26","1,27,26,28",
AC,Legislative Council Constituencies,,,,,2015 00 103 AC 30000
304,Travel Expenses,,1,1,1,2015 00 103 AC 30400
01,Tour Travelling Allowances,,1,1,1,2015 00 103 AC 30401
305,Office Expenses,,1,1,1,2015 00 103 AC 30500
02,Other Contingencies,,1,1,1,2015 00 103 AC 30502
308,Advertising and Publicity,,1,1,1,2015 00 103 AC 30800
01,Advertisement Charges,,1,1,1,2015 00 103 AC 30801
321,Motor Vehicles,,1,1,1,2015 00 103 AC 32100
03,Hire Charges,,1,1,1,2015 00 103 AC 32103
330,Inter-Account Transfers,,1,1,1,2015 00 103 AC 33000
01,Inter-Account Transfers,,1,1,1,2015 00 103 AC 33001
333,Payments for Professional and Special Services,,1,1,1,2015 00 103 AC 33300
02,Remuneration,,1,1,1,2015 00 103 AC 33302
345,"Petroleum, Oil and Lubricant",,1,1,1,2015 00 103 AC 34500
01,"Petroleum, Oil and Lubricant",,1,1,1,2015 00 103 AC 34501
371,Printing Charges,,1,1,1,2015 00 103 AC 37100
01,Printing Charges,,1,1,1,2015 00 103 AC 37101
376,Computer and Accessories,,1,1,1,2015 00 103 AC 37600
02,Maintenance,,1,1,1,2015 00 103 AC 37602
AC,Total AC,9,9,9,,
#,State's Expenditure Total,"1,12,61,18","1,23,40,23","1,33,45,35","1,27,26,37",
103,Total 103,"1,12,61,18","1,23,40,23","1,33,45,35","1,27,26,37",
104,Charges for conduct of Elections for Lok Sabha and State / Union Territory  Legislative Assemblies when held simultaneously,,,,,
#,State's Expenditure,,,,,
AA,Elections to Lok Sabha and Legislative Assembly when held simultaneously,,,,,2015 00 104 AA 30000
301,Salaries,,6,6,6,2015 00 104 AA 30100
01,Pay,,1,1,1,2015 00 104 AA 30101
02,Medical Allowance,,1,1,1,2015 00 104 AA 30102
03,Medical Charges,,1,1,1,2015 00 104 AA 30103
04,Other Allowances,,1,1,1,2015 00 104 AA 30104
06,House Rent Allowance,,1,1,1,2015 00 104 AA 30106
08,City Compensatory Allowance,,1,1,1,2015 00 104 AA 30108
302,Wages,"20,31","26,00","26,00","26,00",2015 00 104 AA 30200
01,Wages,"20,31","26,00","26,00","26,00",2015 00 104 AA 30201
303,Dearness Allowance,,1,1,1,2015 00 104 AA 30300
01,Dearness Allowance,,1,1,1,2015 00 104 AA 30301
304,Travel Expenses,,1,1,1,2015 00 104 AA 30400
01,Tour Travelling Allowances,,1,1,1,2015 00 104 AA 30401
305,Office Expenses,"1,20,04","74,78","74,78","74,78",2015 00 104 AA 30500
01,Telephone Charges,,1,1,1,2015 00 104 AA 30501
02,Other Contingencies,"1,20,04","74,77","74,77","74,77",2015 00 104 AA 30502
306,"Rent, Rates and Taxes","1,01,77","1,00,00","3,00,00","3,00,00",2015 00 104 AA 30600
01,Rent,"1,01,77","1,00,00","3,00,00","3,00,00",2015 00 104 AA 30601
308,Advertising and Publicity,,1,1,1,2015 00 104 AA 30800
01,Advertisement Charges,,1,1,1,2015 00 104 AA 30801
321,Motor Vehicles,72,"1,05","1,05","1,05",2015 00 104 AA 32100
02,Maintenance of Functional Vehicles,72,"1,05","1,05","1,05",2015 00 104 AA 32102
324,Materials and Supplies,,1,1,1,2015 00 104 AA 32400
01,Materials and Supplies,,1,1,1,2015 00 104 AA 32401
330,Inter-Account Transfers,,1,1,1,2015 00 104 AA 33000
01,Inter-Account Transfers,,1,1,1,2015 00 104 AA 33001
333,Payments for Professional and Special Services,,1,1,1,2015 00 104 AA 33300
02,Remuneration,,1,1,1,2015 00 104 AA 33302
345,"Petroleum, Oil and Lubricant","4,81","9,35","19,35","9,35",2015 00 104 AA 34500
01,"Petroleum, Oil and Lubricant","4,81","9,35","19,35","9,35",2015 00 104 AA 34501
349,Festival Advances,,,,,
01,Festival Advances-Debit,,1,1,1,2015 00 104 AA 34901
02,Festival Advances-Credit,,-1,-1,-1,2015 00 104 AA 34902
371,Printing Charges,,1,1,1,2015 00 104 AA 37100
01,Printing Charges,,1,1,1,2015 00 104 AA 37101
AA,Total AA,"2,47,65","2,11,31","4,21,31","4,11,31",
