head,desc,2018,2019Est,2019Rev,2020Est,dpcode
3475-00,OTHER GENERAL ECONOMIC SERVICES,,,,,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
AA,Director of Evaluation and Applied Research - Headquarters Establishment,,,,,3475 00 800 AA 30000
301,Salaries,"3,46,74","3,55,20","3,39,44","3,51,57",3475 00 800 AA 30100
01,Pay,"3,04,53","3,13,21","2,97,14","3,09,03",3475 00 800 AA 30101
02,Medical Allowance,"1,87","1,90","1,87","1,87",3475 00 800 AA 30102
03,Medical Charges,14,30,30,30,3475 00 800 AA 30103
04,Other Allowances,97,"1,32","1,30","1,30",3475 00 800 AA 30104
06,House Rent Allowance,"33,08","32,29","32,85","32,85",3475 00 800 AA 30106
07,Travel Concession,3,18,18,18,3475 00 800 AA 30107
08,City Compensatory Allowance,"6,12","6,00","5,80","6,04",3475 00 800 AA 30108
303,Dearness Allowance,"28,29","40,72","47,54","75,71",3475 00 800 AA 30300
01,Dearness Allowance,"28,29","40,72","47,54","75,71",3475 00 800 AA 30301
304,Travel Expenses,"4,59","4,02","4,00","4,00",3475 00 800 AA 30400
01,Tour Travelling Allowances,"4,59","4,00","4,00","4,00",3475 00 800 AA 30401
02,Transfer Travelling Allowances,,2,,,3475 00 800 AA 30402
305,Office Expenses,"6,19","7,64","7,64","7,64",3475 00 800 AA 30500
01,Telephone Charges,97,"1,20","1,20","1,20",3475 00 800 AA 30501
02,Other Contingencies,"2,04","2,44","2,44","2,44",3475 00 800 AA 30502
03,Electricity Charges,"3,18","4,00","4,00","4,00",3475 00 800 AA 30503
306,"Rent, Rates and Taxes","42,77","39,88","39,88","39,88",3475 00 800 AA 30600
01,Rent,"42,22","39,28","39,28","39,28",3475 00 800 AA 30601
03,Water Charges,55,60,60,60,3475 00 800 AA 30603
319,Machinery and Equipments,"1,08",75,"1,50","1,50",3475 00 800 AA 31900
03,Maintenance,"1,08",75,"1,50","1,50",3475 00 800 AA 31903
321,Motor Vehicles,19,20,50,50,3475 00 800 AA 32100
02,Maintenance of Functional Vehicles,19,20,50,50,3475 00 800 AA 32102
