head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2250-00,OTHER SOCIAL SERVICES,,,,,
102,Administration of Religious and Charitable Endowments Acts,,,,,
#,State's Expenditure,,,,,
AA,Establishment of Hindu Religious and Charitable Endowments,,,,,2250 00 102 AA 30000
301,Salaries,"7,66,81","6,74,89","7,20,92","7,49,16",2250 00 102 AA 30100
01,Pay,"6,68,74","5,76,03","6,14,66","6,39,25",2250 00 102 AA 30101
02,Medical Allowance,"4,17","3,10","4,21","4,13",2250 00 102 AA 30102
03,Medical Charges,63,95,"1,16","1,23",2250 00 102 AA 30103
04,Other Allowances,"5,79","6,33","8,24","8,21",2250 00 102 AA 30104
06,House Rent Allowance,"75,47","75,27","80,62","83,86",2250 00 102 AA 30106
07,Travel Concession,,32,50,50,2250 00 102 AA 30107
08,City Compensatory Allowance,"12,01","12,89","11,53","11,98",2250 00 102 AA 30108
303,Dearness Allowance,"73,24","74,89","98,35","1,59,81",2250 00 102 AA 30300
01,Dearness Allowance,"73,24","74,89","98,35","1,59,81",2250 00 102 AA 30301
304,Travel Expenses,"5,61","15,49","15,36","14,66",2250 00 102 AA 30400
01,Tour Travelling Allowances,"5,48","15,16","15,03","14,34",2250 00 102 AA 30401
02,Transfer Travelling Allowances,13,33,33,32,2250 00 102 AA 30402
305,Office Expenses,"22,97","28,22","25,68","27,23",2250 00 102 AA 30500
01,Telephone Charges,"1,84","3,56","2,00","2,00",2250 00 102 AA 30501
02,Other Contingencies,"4,15","4,15","4,44","4,09",2250 00 102 AA 30502
03,Electricity Charges,"13,48","17,01","16,00","18,00",2250 00 102 AA 30503
04,Service Postage & Postal Expenditure,"3,50","3,50","3,24","3,14",2250 00 102 AA 30504
306,"Rent, Rates and Taxes",80,"1,98","2,18","2,18",2250 00 102 AA 30600
02,Property tax,,98,98,98,2250 00 102 AA 30602
03,Water Charges,80,"1,00","1,20","1,20",2250 00 102 AA 30603
307,Publications,"2,47","2,53","2,53","2,53",2250 00 102 AA 30700
01,Publications,"2,47","2,53","2,53","2,53",2250 00 102 AA 30701
308,Advertising and Publicity,,1,"5,39",1,2250 00 102 AA 30800
01,Advertisement Charges,,1,"5,39",1,2250 00 102 AA 30801
317,Minor Works,17,50,50,50,2250 00 102 AA 31700
01,Minor Works,17,50,50,50,2250 00 102 AA 31701
318,Maintenance,,50,50,50,2250 00 102 AA 31800
01,Periodical Maintenance,,50,50,50,2250 00 102 AA 31801
319,Machinery and Equipments,,63,58,48,2250 00 102 AA 31900
01,Purchase,,1,1,1,2250 00 102 AA 31901
03,Maintenance,,62,57,47,2250 00 102 AA 31903
321,Motor Vehicles,,12,"13,43",12,2250 00 102 AA 32100
01,Purchase,,,"13,32",1,2250 00 102 AA 32101
02,Maintenance of Functional Vehicles,,12,11,11,2250 00 102 AA 32102
333,Payments for Professional and Special Services,"20,01","11,49","21,71","20,00",2250 00 102 AA 33300
01,Pleaders Fees,"20,01","11,49","21,71","20,00",2250 00 102 AA 33301
334,Other Charges,,50,50,50,2250 00 102 AA 33400
02,"Purchase  of  Books & Periodicals to Libraries etc.,",,50,50,50,2250 00 102 AA 33402
345,"Petroleum, Oil and Lubricant","2,05","3,24","3,24","3,20",2250 00 102 AA 34500
01,"Petroleum, Oil and Lubricant","2,05","3,24","3,24","3,20",2250 00 102 AA 34501
349,Festival Advances,20,,,,2250 00 102 AA 34900
01,Festival Advances-Debit,"4,10","4,00","14,52","14,60",2250 00 102 AA 34901
02,Festival Advances-Credit,"-3,90","-4,00","-14,52","-14,60",2250 00 102 AA 34902
351,Compensation,"9,47",1,1,1,2250 00 102 AA 35100
01,Claims under no fault liability - principal charges - Voted,,1,1,1,2250 00 102 AA 35101
02,Other Compensations - Voted,"9,47",,,,2250 00 102 AA 35102
359,Prizes and Awards,19,10,5,5,2250 00 102 AA 35900
01,Prizes and Awards,19,10,5,5,2250 00 102 AA 35901
