head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2236,NUTRITION,,,,,
80,General,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Nutrition Improvement Project - Headquarters Staff,,,,,2236 80 001 AA 30000
301,Salaries,"20,40","28,16","28,18","29,20",2236 80 001 AA 30100
01,Pay,"17,91","23,82","23,82","24,77",2236 80 001 AA 30101
02,Medical Allowance,10,22,22,24,2236 80 001 AA 30102
03,Medical Charges,,22,22,23,2236 80 001 AA 30103
04,Other Allowances,2,50,50,52,2236 80 001 AA 30104
06,House Rent Allowance,"2,03","2,72","2,72","2,72",2236 80 001 AA 30106
07,Travel Concession,,12,12,12,2236 80 001 AA 30107
08,City Compensatory Allowance,34,56,58,60,2236 80 001 AA 30108
303,Dearness Allowance,"1,33","3,10","3,33","6,07",2236 80 001 AA 30300
01,Dearness Allowance,"1,33","3,10","3,33","6,07",2236 80 001 AA 30301
304,Travel Expenses,,2,2,2,2236 80 001 AA 30400
01,Tour Travelling Allowances,,2,2,2,2236 80 001 AA 30401
305,Office Expenses,17,20,35,40,2236 80 001 AA 30500
02,Other Contingencies,7,10,15,20,2236 80 001 AA 30502
04,Service Postage & Postal Expenditure,10,10,20,20,2236 80 001 AA 30504
AA,Total AA,"21,90","31,48","31,88","35,69",
#,State's Expenditure Total,"21,90","31,48","31,88","35,69",
001,Total 001,"21,90","31,48","31,88","35,69",
80,Total 80,"21,90","31,48","31,88","35,69",
2236,Total 2236,"21,90","31,48","31,88","35,69",
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AT,Social Welfare and Nutritious Meal Programme Department,,,,,2251 00 090 AT 30000
301,Salaries,"4,32,31","4,35,04","4,39,34","4,54,35",2251 00 090 AT 30100
01,Pay,"3,66,70","3,72,97","3,76,16","3,91,21",2251 00 090 AT 30101
02,Medical Allowance,"1,69","1,53","1,72","1,70",2251 00 090 AT 30102
03,Medical Charges,"7,63","3,78","4,00","4,02",2251 00 090 AT 30103
04,Other Allowances,"4,47","3,76","5,06","5,04",2251 00 090 AT 30104
06,House Rent Allowance,"44,65","43,89","43,31","43,31",2251 00 090 AT 30106
07,Travel Concession,67,"2,81","2,81","2,81",2251 00 090 AT 30107
08,City Compensatory Allowance,"6,50","6,30","6,28","6,26",2251 00 090 AT 30108
303,Dearness Allowance,"30,42","48,48","60,67","95,85",2251 00 090 AT 30300
01,Dearness Allowance,"30,42","48,48","60,67","95,85",2251 00 090 AT 30301
304,Travel Expenses,"2,87","3,00","3,01","3,00",2251 00 090 AT 30400
01,Tour Travelling Allowances,"2,86","2,98","2,98","2,98",2251 00 090 AT 30401
02,Transfer Travelling Allowances,1,2,3,2,2251 00 090 AT 30402
305,Office Expenses,"4,53","5,41","36,22","5,56",2251 00 090 AT 30500
01,Telephone Charges,60,"1,40","1,40","1,40",2251 00 090 AT 30501
02,Other Contingencies,"3,43","3,50","3,45","3,40",2251 00 090 AT 30502
04,Service Postage & Postal Expenditure,50,50,75,75,2251 00 090 AT 30504
05,Furniture,,1,"30,62",1,2251 00 090 AT 30505
319,Machinery and Equipments,26,26,26,26,2251 00 090 AT 31900
01,Purchase,1,1,1,1,2251 00 090 AT 31901
02,Renewal and Replacement,25,25,25,25,2251 00 090 AT 31902
321,Motor Vehicles,,26,26,26,2251 00 090 AT 32100
01,Purchase,,1,1,1,2251 00 090 AT 32101
02,Maintenance of Functional Vehicles,,25,25,25,2251 00 090 AT 32102
333,Payments for Professional and Special Services,"13,25","10,51","30,51","10,51",2251 00 090 AT 33300
01,Pleaders Fees,"12,75","10,00","30,00","10,00",2251 00 090 AT 33301
04,Contract Payment,,1,1,1,2251 00 090 AT 33304
09,Other Payments,50,50,50,50,2251 00 090 AT 33309
345,"Petroleum, Oil and Lubricant","1,38","1,98","1,98","1,98",2251 00 090 AT 34500
01,"Petroleum, Oil and Lubricant","1,38","1,98","1,98","1,98",2251 00 090 AT 34501
349,Festival Advances,-12,,,,2251 00 090 AT 34900
01,Festival Advances-Debit,"1,70","3,00","6,00","6,00",2251 00 090 AT 34901
02,Festival Advances-Credit,"-1,82","-3,00","-6,00","-6,00",2251 00 090 AT 34902
359,Prizes and Awards,4,5,5,5,2251 00 090 AT 35900
01,Prizes and Awards,4,5,5,5,2251 00 090 AT 35901
376,Computer and Accessories,"1,95","2,41","11,40","2,41",2251 00 090 AT 37600
01,Purchase,,1,"9,00",1,2251 00 090 AT 37601
02,Maintenance,"1,56","2,00","2,00","2,00",2251 00 090 AT 37602
03,Stationery,39,40,40,40,2251 00 090 AT 37603
AT,Total AT,"4,86,89","5,07,40","5,83,70","5,74,23",
BA,Social Reforms Department,,,,,2251 00 090 BA 30000
301,Salaries,"35,76","30,76","30,98","32,06",2251 00 090 BA 30100
01,Pay,"31,49","26,88","27,10","28,18",2251 00 090 BA 30101
02,Medical Allowance,12,11,11,11,2251 00 090 BA 30102
03,Medical Charges,1,15,15,15,2251 00 090 BA 30103
04,Other Allowances,10,13,13,13,2251 00 090 BA 30104
06,House Rent Allowance,"3,43","2,93","2,93","2,93",2251 00 090 BA 30106
07,Travel Concession,9,10,10,10,2251 00 090 BA 30107
08,City Compensatory Allowance,52,46,46,46,2251 00 090 BA 30108
303,Dearness Allowance,"2,76","3,49","4,34","6,90",2251 00 090 BA 30300
01,Dearness Allowance,"2,76","3,49","4,34","6,90",2251 00 090 BA 30301
304,Travel Expenses,,12,12,12,2251 00 090 BA 30400
01,Tour Travelling Allowances,,12,12,12,2251 00 090 BA 30401
305,Office Expenses,52,65,65,65,2251 00 090 BA 30500
01,Telephone Charges,13,20,20,20,2251 00 090 BA 30501
02,Other Contingencies,39,40,40,40,2251 00 090 BA 30502
04,Service Postage & Postal Expenditure,,5,5,5,2251 00 090 BA 30504
319,Machinery and Equipments,,5,5,5,2251 00 090 BA 31900
03,Maintenance,,5,5,5,2251 00 090 BA 31903
321,Motor Vehicles,,1,1,1,2251 00 090 BA 32100
01,Purchase,,1,1,1,2251 00 090 BA 32101
345,"Petroleum, Oil and Lubricant",,50,50,50,2251 00 090 BA 34500
01,"Petroleum, Oil and Lubricant",,50,50,50,2251 00 090 BA 34501
349,Festival Advances,11,,,,2251 00 090 BA 34900
01,Festival Advances-Debit,15,25,35,35,2251 00 090 BA 34901
02,Festival Advances-Credit,-4,-25,-35,-35,2251 00 090 BA 34902
359,Prizes and Awards,,1,1,1,2251 00 090 BA 35900
01,Prizes and Awards,,1,1,1,2251 00 090 BA 35901
BA,Total BA,"39,15","35,59","36,66","40,30",
#,State's Expenditure Total,"5,26,04","5,42,99","6,20,36","6,14,53",
090,Total 090,"5,26,04","5,42,99","6,20,36","6,14,53",
00,Total 00,"5,26,04","5,42,99","6,20,36","6,14,53",
2251,Total 2251,"5,26,04","5,42,99","6,20,36","6,14,53",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
BG,Loans to Secretariat Employees for construction of houses - Social Welfare and Nutritious Meal Programme Department,,,,,7610 00 201 BG 50000
502,Loan - Outgo,"25,00",1,1,"25,00",7610 00 201 BG 50200
01,Bearing Interest,"25,00",1,1,"25,00",7610 00 201 BG 50201
BG,Total BG,"25,00",1,1,"25,00",
BR,Loans to Secretariat Employees for construction of houses - Social  Reforms Department,,,,,7610 00 201 BR 50000
502,Loan - Outgo,,1,1,1,7610 00 201 BR 50200
