head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AX,School Education Department,,,,,2251 00 090 AX 30000
301,Salaries,"7,81,38","8,14,04","7,97,91","8,51,81",2251 00 090 AX 30100
01,Pay,"6,72,43","7,00,70","7,00,70","7,56,76",2251 00 090 AX 30101
02,Medical Allowance,"2,99","2,55","3,19","3,42",2251 00 090 AX 30102
03,Medical Charges,"1,70","4,00","2,00","1,00",2251 00 090 AX 30103
04,Other Allowances,"9,61","10,98","6,80","6,80",2251 00 090 AX 30104
06,House Rent Allowance,"81,23","82,05","70,07","70,07",2251 00 090 AX 30106
07,Travel Concession,90,95,"2,34",95,2251 00 090 AX 30107
08,City Compensatory Allowance,"12,52","12,81","12,81","12,81",2251 00 090 AX 30108
303,Dearness Allowance,"60,27","91,09","1,12,11","1,85,41",2251 00 090 AX 30300
01,Dearness Allowance,"60,27","91,09","1,12,11","1,85,41",2251 00 090 AX 30301
304,Travel Expenses,82,"2,36","1,20","1,20",2251 00 090 AX 30400
01,Tour Travelling Allowances,77,"2,00","1,00","1,00",2251 00 090 AX 30401
02,Transfer Travelling Allowances,5,36,20,20,2251 00 090 AX 30402
305,Office Expenses,"12,27","5,35","6,35","5,85",2251 00 090 AX 30500
01,Telephone Charges,88,"1,50","1,50","1,50",2251 00 090 AX 30501
02,Other Contingencies,"10,55","3,00","4,00","3,50",2251 00 090 AX 30502
04,Service Postage & Postal Expenditure,84,84,84,84,2251 00 090 AX 30504
05,Furniture,,1,1,1,2251 00 090 AX 30505
309,Grants-in-Aid,"3,75,00",1,"1,25,01",1,2251 00 090 AX 30900
03,Grants for Specific Schemes,"3,75,00",1,"1,25,01",1,2251 00 090 AX 30903
321,Motor Vehicles,,4,"16,01",4,2251 00 090 AX 32100
01,Purchase,,1,"15,98",1,2251 00 090 AX 32101
02,Maintenance of Functional Vehicles,,3,3,3,2251 00 090 AX 32102
333,Payments for Professional and Special Services,"74,62","10,02","50,02","30,02",2251 00 090 AX 33300
01,Pleaders Fees,"74,62","10,00","50,00","30,00",2251 00 090 AX 33301
02,Remuneration,,1,1,1,2251 00 090 AX 33302
04,Contract Payment,,1,1,1,2251 00 090 AX 33304
345,"Petroleum, Oil and Lubricant","2,13","2,16","2,23","2,30",2251 00 090 AX 34500
01,"Petroleum, Oil and Lubricant","2,13","2,16","2,23","2,30",2251 00 090 AX 34501
349,Festival Advances,-36,,,,2251 00 090 AX 34900
01,Festival Advances-Debit,"3,15","4,50","9,00","9,00",2251 00 090 AX 34901
02,Festival Advances-Credit,"-3,51","-4,50","-9,00","-9,00",2251 00 090 AX 34902
359,Prizes and Awards,6,6,6,6,2251 00 090 AX 35900
01,Prizes and Awards,6,6,6,6,2251 00 090 AX 35901
376,Computer and Accessories,"23,28","3,61","12,00","3,61",2251 00 090 AX 37600
01,Purchase,,1,"4,50",1,2251 00 090 AX 37601
02,Maintenance,"1,59",60,"2,00",60,2251 00 090 AX 37602
03,Stationery,"21,69","3,00","5,50","3,00",2251 00 090 AX 37603
AX,Total AX,"13,29,47","9,28,74","11,22,90","10,80,31",
#,State's Expenditure Total,"13,29,47","9,28,74","11,22,90","10,80,31",
090,Total 090,"13,29,47","9,28,74","11,22,90","10,80,31",
00,Total 00,"13,29,47","9,28,74","11,22,90","10,80,31",
2251,Total 2251,"13,29,47","9,28,74","11,22,90","10,80,31",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
BH,Loans to Secretariat Employees for construction of houses - School Education Department,,,,,7610 00 201 BH 50000
502,Loan - Outgo,"12,50","29,50","29,50","29,50",7610 00 201 BH 50200
01,Bearing Interest,"12,50","29,50","29,50","29,50",7610 00 201 BH 50201
BH,Total BH,"12,50","29,50","29,50","29,50",
#,State's Expenditure Total,"12,50","29,50","29,50","29,50",
201,Total 201,"12,50","29,50","29,50","29,50",
00,Total 00,"12,50","29,50","29,50","29,50",
7610,Total 7610,"12,50","29,50","29,50","29,50",
