head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2054-00,TREASURY AND ACCOUNTS ADMINISTRATION,,,,,
098,Local Fund Audit,,,,,
#,State's Expenditure,,,,,
AC,State Housing Board,,,,,2054 00 098 AC 30000
301,Salaries,"1,15,55","1,29,57","1,53,28","1,59,32",2054 00 098 AC 30100
01,Pay,"1,01,56","1,18,91","1,39,90","1,45,49",2054 00 098 AC 30101
02,Medical Allowance,41,43,91,91,2054 00 098 AC 30102
03,Medical Charges,35,39,39,39,2054 00 098 AC 30103
04,Other Allowances,6,27,93,93,2054 00 098 AC 30104
06,House Rent Allowance,"11,17","7,51","9,74","10,13",2054 00 098 AC 30106
07,Travel Concession,6,10,30,30,2054 00 098 AC 30107
08,City Compensatory Allowance,"1,94","1,96","1,11","1,17",2054 00 098 AC 30108
303,Dearness Allowance,"9,30","15,46","22,38","35,65",2054 00 098 AC 30300
01,Dearness Allowance,"9,30","15,46","22,38","35,65",2054 00 098 AC 30301
304,Travel Expenses,"2,54","4,33","4,33","4,33",2054 00 098 AC 30400
01,Tour Travelling Allowances,"2,54","4,20","4,20","4,20",2054 00 098 AC 30401
02,Transfer Travelling Allowances,,13,13,13,2054 00 098 AC 30402
305,Office Expenses,22,40,40,40,2054 00 098 AC 30500
02,Other Contingencies,22,40,40,40,2054 00 098 AC 30502
349,Festival Advances,- 4,,,,2054 00 098 AC 34900
01,Festival Advances-Debit,40,"1,00","2,80","2,80",2054 00 098 AC 34901
02,Festival Advances-Credit,- 44,"- 1,00","- 2,80","- 2,80",2054 00 098 AC 34902
359,Prizes and Awards,,2,2,2,2054 00 098 AC 35900
01,Prizes and Awards,,2,2,2,2054 00 098 AC 35901
AC,Total AC,"1,27,57","1,49,78","1,80,41","1,99,72",
AD,Chief  Internal Auditor and Chief Auditor of Statutory Boards,,,,,2054 00 098 AD 30000
301,Salaries,"15,17,96","15,74,24","15,22,25","15,82,28",2054 00 098 AD 30100
01,Pay,"13,80,81","14,47,50","13,93,28","14,49,00",2054 00 098 AD 30101
02,Medical Allowance,"8,69","9,08","9,10","9,10",2054 00 098 AD 30102
03,Medical Charges,71,"1,47","1,47","1,47",2054 00 098 AD 30103
04,Other Allowances,"9,27","5,93","9,23","9,23",2054 00 098 AD 30104
06,House Rent Allowance,"1,05,23","96,42","97,48","1,01,37",2054 00 098 AD 30106
07,Travel Concession,2,60,"1,00","1,00",2054 00 098 AD 30107
08,City Compensatory Allowance,"13,23","13,24","10,69","11,11",2054 00 098 AD 30108
302,Wages,94,"1,77","1,50","2,50",2054 00 098 AD 30200
01,Wages,94,"1,77","1,50","2,50",2054 00 098 AD 30201
303,Dearness Allowance,"1,31,88","1,88,17","2,22,92","3,55,00",2054 00 098 AD 30300
01,Dearness Allowance,"1,31,88","1,88,17","2,22,92","3,55,00",2054 00 098 AD 30301
