head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2205-00,ART AND CULTURE,,,,,
105,Public Libraries,,,,,
#,State's Expenditure,,,,,
AA,Directorate of Public Libraries,,,,,2205 00 105 AA 30000
301,Salaries,"1,62,03","1,65,54","1,69,60","1,81,92",2205 00 105 AA 30100
01,Pay,"1,43,96","1,47,51","1,51,44","1,63,56",2205 00 105 AA 30101
02,Medical Allowance,83,90,83,83,2205 00 105 AA 30102
03,Medical Charges,21,30,30,30,2205 00 105 AA 30103
04,Other Allowances,99,84,80,80,2205 00 105 AA 30104
06,House Rent Allowance,"13,89","13,78","13,78","13,78",2205 00 105 AA 30106
07,Travel Concession,,10,10,10,2205 00 105 AA 30107
08,City Compensatory Allowance,"2,15","2,11","2,35","2,55",2205 00 105 AA 30108
303,Dearness Allowance,"12,54","19,18","24,23","40,07",2205 00 105 AA 30300
01,Dearness Allowance,"12,54","19,18","24,23","40,07",2205 00 105 AA 30301
304,Travel Expenses,65,"1,00","1,00","1,00",2205 00 105 AA 30400
01,Tour Travelling Allowances,65,"1,00","1,00","1,00",2205 00 105 AA 30401
305,Office Expenses,"6,07","7,60","7,60","7,60",2205 00 105 AA 30500
01,Telephone Charges,16,30,30,30,2205 00 105 AA 30501
02,Other Contingencies,"1,00","1,00","1,00","1,00",2205 00 105 AA 30502
03,Electricity Charges,"4,61","6,00","6,00","6,00",2205 00 105 AA 30503
04,Service Postage & Postal Expenditure,30,30,30,30,2205 00 105 AA 30504
318,Maintenance,,1,1,1,2205 00 105 AA 31800
02,Special Maintenance,,1,1,1,2205 00 105 AA 31802
333,Payments for Professional and Special Services,,50,50,50,2205 00 105 AA 33300
01,Pleaders Fees,,50,50,50,2205 00 105 AA 33301
349,Festival Advances,-11,,,,2205 00 105 AA 34900
01,Festival Advances-Debit,75,"1,35","2,50","2,50",2205 00 105 AA 34901
02,Festival Advances-Credit,-86,"-1,35","-2,50","-2,50",2205 00 105 AA 34902
351,Compensation Charged,,1,1,1,2205 00 105 AA 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2205 00 105 AA 35151
359,Prizes and Awards,,1,4,1,2205 00 105 AA 35900
01,Prizes and Awards,,1,4,1,2205 00 105 AA 35901
364,Lands Charged,,1,1,1,2205 00 105 AA 36400
51,Lands Charged,,1,1,1,2205 00 105 AA 36451
372,Training,,1,,,2205 00 105 AA 37200
01,Training,,1,,,2205 00 105 AA 37201
376,Computer and Accessories,"1,00","1,00","1,00","1,00",2205 00 105 AA 37600
03,Stationery,"1,00","1,00","1,00","1,00",2205 00 105 AA 37603
AA,Total AA Charged,,2,2,2,
AA,Total AA Voted,"1,82,18","1,94,85","2,03,98","2,32,11",
AB,Connemara Public Library,,,,,2205 00 105 AB 30000
301,Salaries,"2,48,80","2,65,04","2,37,49","2,54,71",2205 00 105 AB 30100
01,Pay,"2,15,98","2,31,03","2,04,36","2,20,71",2205 00 105 AB 30101
02,Medical Allowance,"1,96","1,94","1,84","1,84",2205 00 105 AB 30102
04,Other Allowances,"1,74","2,13","1,85","1,85",2205 00 105 AB 30104
06,House Rent Allowance,"24,16","24,82","24,82","24,82",2205 00 105 AB 30106
07,Travel Concession,22,20,20,20,2205 00 105 AB 30107
08,City Compensatory Allowance,"4,74","4,92","4,42","5,29",2205 00 105 AB 30108
