head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
BC,Buildings - Social Security and Welfare (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 BC 30000
318,Maintenance,"84,08","85,00","85,00","89,25",2059 01 053 BC 31800 
01,Periodical Maintenance,"84,08","85,00","85,00","89,25",2059 01 053 BC 31801
BC,Total BC,"84,08","85,00","85,00","89,25",
#,State's Expenditure Total,"84,08","85,00","85,00","89,25",
053,Total 053,"84,08","85,00","85,00","89,25",
01,Total 01,"84,08","85,00","85,00","89,25",
2059,Total 2059,"84,08","85,00","85,00","89,25",
2225,"WELFARE OF SCHEDULED CASTE, SCHEDULED TRIBES, OTHER BACKWARD CLASSES AND MINORITIES",,,,,
03,Welfare of Backward classes,,,,,
102,Economic Development,,,,,
#,State's Expenditure,,,,,
AB,Opening of Tailoring Centres,,,,,2225 03 102 AB 30000
301,Salaries,"6,70","24,20","23,56","24,46",2225 03 102 AB 30100
01,Pay,"6,28","22,63","22,63","23,53",2225 03 102 AB 30101
02,Medical Allowance,4,21,21,21,2225 03 102 AB 30102
04,Other Allowances,3,30,30,30,2225 03 102 AB 30104
06,House Rent Allowance,29,94,30,30,2225 03 102 AB 30106
08,City Compensatory Allowance,6,12,12,12,2225 03 102 AB 30108
303,Dearness Allowance,55,"2,94","3,62","5,76",2225 03 102 AB 30300
01,Dearness Allowance,55,"2,94","3,62","5,76",2225 03 102 AB 30301
304,Travel Expenses,5,15,5,5,2225 03 102 AB 30400
01,Tour Travelling Allowances,5,15,5,5,2225 03 102 AB 30401
305,Office Expenses,,15,15,15,2225 03 102 AB 30500
02,Other Contingencies,,15,15,15,2225 03 102 AB 30502
306,"Rent, Rates and Taxes",6,41,1,1,2225 03 102 AB 30600
01,Rent,6,41,1,1,2225 03 102 AB 30601
312,Scholarships and Stipends,,25,1,1,2225 03 102 AB 31200
09,Others,,25,1,1,2225 03 102 AB 31209
324,Materials and Supplies,,15,,,2225 03 102 AB 32400
01,Materials and Supplies,,15,,,2225 03 102 AB 32401
349,Festival Advances,1,,,,2225 03 102 AB 34900
01,Festival Advances-Debit,5,35,10,60,2225 03 102 AB 34901
02,Festival Advances-Credit,-4,-35,-10,-60,2225 03 102 AB 34902
AB,Total AB,"7,37","28,25","27,40","30,44",
#,State's Expenditure Total,"7,37","28,25","27,40","30,44",
102,Total 102,"7,37","28,25","27,40","30,44",
03,Total 03,"7,37","28,25","27,40","30,44",
80,General,,,,,
101,Welfare of Denotified and other nomadic tribes,,,,,
#,State's Expenditure,,,,,
AB,Cottage Industries for Denotified Communities,,,,,2225 80 101 AB 30000
301,Salaries,"6,41","5,91","5,84","6,06",2225 80 101 AB 30100
01,Pay,"6,09","5,52","5,52","5,74",2225 80 101 AB 30101
02,Medical Allowance,4,6,4,4,2225 80 101 AB 30102
04,Other Allowances,3,8,8,8,2225 80 101 AB 30104
06,House Rent Allowance,25,25,20,20,2225 80 101 AB 30106
303,Dearness Allowance,53,72,88,"1,41",2225 80 101 AB 30300
01,Dearness Allowance,53,72,88,"1,41",2225 80 101 AB 30301
304,Travel Expenses,,10,5,5,2225 80 101 AB 30400
01,Tour Travelling Allowances,,10,5,5,2225 80 101 AB 30401
305,Office Expenses,,6,6,6,2225 80 101 AB 30500
02,Other Contingencies,,6,6,6,2225 80 101 AB 30502
306,"Rent, Rates and Taxes",,16,1,1,2225 80 101 AB 30600
01,Rent,,16,1,1,2225 80 101 AB 30601
312,Scholarships and Stipends,,15,1,1,2225 80 101 AB 31200
09,Others,,15,1,1,2225 80 101 AB 31209
324,Materials and Supplies,,5,1,1,2225 80 101 AB 32400
01,Materials and Supplies,,5,1,1,2225 80 101 AB 32401
349,Festival Advances,1,,,,2225 80 101 AB 34900
01,Festival Advances-Debit,5,24,20,20,2225 80 101 AB 34901
02,Festival Advances-Credit,-4,-24,-20,-20,2225 80 101 AB 34902
AB,Total AB,"6,95","7,15","6,86","7,61",
#,State's Expenditure Total,"6,95","7,15","6,86","7,61",
101,Total 101,"6,95","7,15","6,86","7,61",
80,Total 80,"6,95","7,15","6,86","7,61",
2225,Total 2225,"14,32","35,40","34,26","38,05",
2235,SOCIAL SECURITY AND WELFARE,,,,,
02,Social Welfare,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Directorate of Social Welfare,,,,,2235 02 001 AA 30000
301,Salaries,"4,78,56","5,35,55","5,35,52","5,54,92",2235 02 001 AA 30100
01,Pay,"4,16,60","4,62,75","4,62,75","4,81,26",2235 02 001 AA 30101
02,Medical Allowance,"2,45","3,00","3,96","3,96",2235 02 001 AA 30102
03,Medical Charges,72,"1,45","1,45","1,45",2235 02 001 AA 30103
04,Other Allowances,"4,44","7,00","7,00","7,00",2235 02 001 AA 30104
06,House Rent Allowance,"46,89","48,30","48,30","48,30",2235 02 001 AA 30106
