head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2058-00,STATIONERY AND PRINTING,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Headquarters,,,,,2058 00 001 AA 30000
301,Salaries,"7,74,75","9,77,37","8,46,23","9,83,42",2058 00 001 AA 30100
01,Pay,"6,72,03","8,80,00","7,34,25","8,80,00",2058 00 001 AA 30101
02,Medical Allowance,"5,80","6,43","6,72","6,45",2058 00 001 AA 30102
03,Medical Charges,,30,30,30,2058 00 001 AA 30103
04,Other Allowances,"8,82","6,14","9,00","6,14",2058 00 001 AA 30104
06,House Rent Allowance,"74,43","71,12","81,09","76,42",2058 00 001 AA 30106
07,Travel Concession,6,11,11,11,2058 00 001 AA 30107
08,City Compensatory Allowance,"13,61","13,27","14,76","14,00",2058 00 001 AA 30108
303,Dearness Allowance,"66,32","1,14,40","1,17,48","2,15,60",2058 00 001 AA 30300
01,Dearness Allowance,"66,32","1,14,40","1,17,48","2,15,60",2058 00 001 AA 30301
304,Travel Expenses,"1,04","2,06","2,06","2,06",2058 00 001 AA 30400
01,Tour Travelling Allowances,97,"2,00","2,00","2,00",2058 00 001 AA 30401
02,Transfer Travelling Allowances,7,6,6,6,2058 00 001 AA 30402
305,Office Expenses,"23,00","22,56","23,06","22,56",2058 00 001 AA 30500
01,Telephone Charges,"1,25","2,06","2,06","2,06",2058 00 001 AA 30501
02,Other Contingencies,"5,20","2,00","2,00","2,00",2058 00 001 AA 30502
03,Electricity Charges,"6,55","8,50","9,00","8,50",2058 00 001 AA 30503
04,Service Postage & Postal Expenditure,"10,00","10,00","10,00","10,00",2058 00 001 AA 30504
306,"Rent, Rates and Taxes",31,"1,09","1,09","1,09",2058 00 001 AA 30600
02,Property tax,5,9,9,9,2058 00 001 AA 30602
03,Water Charges,26,"1,00","1,00","1,00",2058 00 001 AA 30603
308,Advertising and Publicity,"5,75","6,00","6,00","6,00",2058 00 001 AA 30800
01,Advertisement Charges,"5,75","6,00","6,00","6,00",2058 00 001 AA 30801
317,Minor Works,,1,1,1,2058 00 001 AA 31700
01,Minor Works,,1,1,1,2058 00 001 AA 31701
319,Machinery and Equipments,,3,"3,53",3,2058 00 001 AA 31900
01,Purchase,,3,"3,53",3,2058 00 001 AA 31901
321,Motor Vehicles,18,19,19,19,2058 00 001 AA 32100
02,Maintenance of Functional Vehicles,18,19,19,19,2058 00 001 AA 32102
324,Materials and Supplies,15,1,1,1,2058 00 001 AA 32400
01,Materials and Supplies,15,1,1,1,2058 00 001 AA 32401
333,Payments for Professional and Special Services,"1,89,69","2,00,10","2,00,41","2,00,50",2058 00 001 AA 33300
01,Pleaders Fees,67,10,41,50,2058 00 001 AA 33301
04,Contract Payment,"1,89,02","2,00,00","2,00,00","2,00,00",2058 00 001 AA 33304
345,"Petroleum, Oil and Lubricant","4,30","4,94","4,94","4,94",2058 00 001 AA 34500
01,"Petroleum, Oil and Lubricant","4,30","4,94","4,94","4,94",2058 00 001 AA 34501
346,"Clothing, Tentage and Stores",51,1,93,1,2058 00 001 AA 34600
01,"Clothing, Tentage and Stores",51,1,93,1,2058 00 001 AA 34601
349,Festival Advances,7,,,,2058 00 001 AA 34900
01,Festival Advances-Debit,"4,85","6,25","19,20","19,20",2058 00 001 AA 34901
02,Festival Advances-Credit,"-4,78","-6,25","-19,20","-19,20",2058 00 001 AA 34902
359,Prizes and Awards,6,6,20,6,2058 00 001 AA 35900
01,Prizes and Awards,6,6,20,6,2058 00 001 AA 35901
373,Transport Charges,,1,1,1,2058 00 001 AA 37300
01,Transport Charges,,1,1,1,2058 00 001 AA 37301
376,Computer and Accessories,"9,82","8,82","10,82","8,82",2058 00 001 AA 37600
01,Purchase,"1,06",2,"2,02",2,2058 00 001 AA 37601
02,Maintenance,79,80,80,80,2058 00 001 AA 37602
