head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2053-00,DISTRICT ADMINISTRATION,,,,,
094,Other Establishment,,,,,
#,State's Expenditure,,,,,
CK,Establishment for acquisition of Lands for Aromatic Complex and other Stream Projects  of Chennai Refineries,,,,,2053 00 094 CK 30000
301,Salaries,"6,84","13,11","9,97","10,66",2053 00 094 CK 30100
01,Pay,"5,93","11,22","8,08","8,40",2053 00 094 CK 30101
02,Medical Allowance,3,8,8,8,2053 00 094 CK 30102
04,Other Allowances,,4,4,4,2053 00 094 CK 30104
06,House Rent Allowance,74,"1,45","1,45","1,76",2053 00 094 CK 30106
07,Travel Concession,,6,6,6,2053 00 094 CK 30107
08,City Compensatory Allowance,14,26,26,32,2053 00 094 CK 30108
303,Dearness Allowance,"1,23","1,42","1,29","2,06",2053 00 094 CK 30300
01,Dearness Allowance,"1,23","1,42","1,29","2,06",2053 00 094 CK 30301
304,Travel Expenses,,24,24,24,2053 00 094 CK 30400
01,Tour Travelling Allowances,,24,24,24,2053 00 094 CK 30401
305,Office Expenses,4,12,12,12,2053 00 094 CK 30500
02,Other Contingencies,4,5,5,5,2053 00 094 CK 30502
04,Service Postage & Postal Expenditure,,7,7,7,2053 00 094 CK 30504
349,Festival Advances,,,,,
01,Festival Advances-Debit,,5,5,10,2053 00 094 CK 34901
02,Festival Advances-Credit,,-5,-5,-10,2053 00 094 CK 34902
CK,Total CK,"8,11","14,89","11,62","13,08",
#,State's Expenditure Total,"8,11","14,89","11,62","13,08",
094,Total 094,"8,11","14,89","11,62","13,08",
00,Total 00,"8,11","14,89","11,62","13,08",
2053,Total 2053,"8,11","14,89","11,62","13,08",
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
BA,Buildings- Industries Department (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 BA 30000
318,Maintenance,"32,77","34,65","1,37,58","35,00",2059 01 053 BA 31800 
01,Periodical Maintenance,"32,77","34,65","1,37,58","35,00",2059 01 053 BA 31801
BA,Total BA,"32,77","34,65","1,37,58","35,00",
#,State's Expenditure Total,"32,77","34,65","1,37,58","35,00",
053,Total 053,"32,77","34,65","1,37,58","35,00",
01,Total 01,"32,77","34,65","1,37,58","35,00",
2059,Total 2059,"32,77","34,65","1,37,58","35,00",
2851-00,VILLAGE AND SMALL INDUSTRIES,,,,,
102,Small Scale Industries,,,,,
#,State's Expenditure,,,,,
AJ,Mechanical and Metallurgical Laboratory,,,,,2851 00 102 AJ 30000
301,Salaries,"11,93","13,66","17,92","18,74",2851 00 102 AJ 30100
01,Pay,"10,42","11,97","15,11","15,72",2851 00 102 AJ 30101
02,Medical Allowance,13,10,25,25,2851 00 102 AJ 30102
04,Other Allowances,11,10,12,12,2851 00 102 AJ 30104
06,House Rent Allowance,"1,03","1,20","2,03","2,20",2851 00 102 AJ 30106
08,City Compensatory Allowance,24,29,41,45,2851 00 102 AJ 30108
303,Dearness Allowance,"2,99","1,60","2,43","3,85",2851 00 102 AJ 30300
01,Dearness Allowance,"2,99","1,60","2,43","3,85",2851 00 102 AJ 30301
304,Travel Expenses,,2,2,2,2851 00 102 AJ 30400
02,Transfer Travelling Allowances,,2,2,2,2851 00 102 AJ 30402
305,Office Expenses,2,2,2,2,2851 00 102 AJ 30500
04,Service Postage & Postal Expenditure,2,2,2,2,2851 00 102 AJ 30504
319,Machinery and Equipments,,1,1,1,2851 00 102 AJ 31900
03,Maintenance,,1,1,1,2851 00 102 AJ 31903
349,Festival Advances,,,,,
01,Festival Advances-Debit,15,15,70,90,2851 00 102 AJ 34901
02,Festival Advances-Credit,-15,-15,-70,-90,2851 00 102 AJ 34902
359,Prizes and Awards,,2,2,2,2851 00 102 AJ 35900
01,Prizes and Awards,,2,2,2,2851 00 102 AJ 35901
AJ,Total AJ,"14,94","15,33","20,42","22,66",
MK,"Interest subvention on loans to Micro, Small and Medium Enterprises",,,,,2851 00 102 MK 30000
309,Grants-in-Aid,"23,60,00","23,60,00","56,60,00","30,00,00",2851 00 102 MK 30900
04,Grants for Debt Servicing,"23,60,00","23,60,00","56,60,00","30,00,00",2851 00 102 MK 30904
MK,Total MK,"23,60,00","23,60,00","56,60,00","30,00,00",
#,State's Expenditure Total,"23,74,94","23,75,33","56,80,42","30,22,66",
102,Total 102,"23,74,94","23,75,33","56,80,42","30,22,66",
00,Total 00,"23,74,94","23,75,33","56,80,42","30,22,66",
2851,Total 2851,"23,74,94","23,75,33","56,80,42","30,22,66",
2852,INDUSTRIES,,,,,
08,Consumer Industries,,,,,
202,Textiles,,,,,
#,State's Expenditure,,,,,
JA,Grants to SIPCOT for setting up of Textile Park,,,,,2852 08 202 JA 30000
309,Grants-in-Aid,,1,1,1,2852 08 202 JA 30900
02,Grants for Creation of Capital Assets,,1,1,1,2852 08 202 JA 30902
JA,Total JA,1,1,1,,
#,State's Expenditure Total,,1,1,1,
202,Total 202,1,1,1,,
204,Leather,,,,,
#,Schemes shared between State and Centre,,,,,
#,Schemes shared between State and Centre,,,,,
UA,Assistance to CEMCOT for setting up of infrastructure for Environmental Management,,,,,2852 08 204 UA 30000
309,Grants-in-Aid,,1,"3,19,02",1,2852 08 204 UA 30900
02,Grants for Creation of Capital Assets,,1,"3,19,02",1,2852 08 204 UA 30902
UA,Total UA,,1,"3,19,02",1,
#,Schemes shared between State and Centre Total,,1,"3,19,02",1,
204,Total 204,,1,"3,19,02",1,
600,Others,,,,,
#,State's Expenditure,,,,,
JB,Implementation of Structured Package of Assistance to Industrial Projects,,,,,2852 08 600 JB 30000
311,Subsidies,"47,46,79",1,"18,00,00","54,00,00",2852 08 600 JB 31100
02,General Subsidy,"47,46,79",1,"18,00,00","54,00,00",2852 08 600 JB 31102
