head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
BE,Tamil Development and Information Department,,,,,2251 00 090 BE 30000
301,Salaries,"7,59,91","8,00,92","8,01,41","8,32,69",2251 00 090 BE 30100
01,Pay,"6,59,51","6,96,33","6,96,33","7,24,18",2251 00 090 BE 30101
02,Medical Allowance,"3,60","3,54","4,03","4,10",2251 00 090 BE 30102
03,Medical Charges,98,"2,50","2,50","2,50",2251 00 090 BE 30103
04,Other Allowances,"5,43","3,82","3,82","4,00",2251 00 090 BE 30104
06,House Rent Allowance,"76,56","79,62","79,62","82,80",2251 00 090 BE 30106
07,Travel Concession,94,"1,75","1,75","1,75",2251 00 090 BE 30107
08,City Compensatory Allowance,"12,89","13,36","13,36","13,36",2251 00 090 BE 30108
303,Dearness Allowance,"57,70","90,52","1,11,41","1,77,42",2251 00 090 BE 30300
01,Dearness Allowance,"57,70","90,52","1,11,41","1,77,42",2251 00 090 BE 30301
304,Travel Expenses,"2,89","4,60","4,60","4,60",2251 00 090 BE 30400
01,Tour Travelling Allowances,"2,87","4,40","4,40","4,40",2251 00 090 BE 30401
02,Transfer Travelling Allowances,2,20,20,20,2251 00 090 BE 30402
305,Office Expenses,"20,07","6,36","6,36","6,36",2251 00 090 BE 30500
01,Telephone Charges,75,"2,00","2,00","2,00",2251 00 090 BE 30501
02,Other Contingencies,"3,72","4,20","4,20","4,20",2251 00 090 BE 30502
04,Service Postage & Postal Expenditure,10,15,15,15,2251 00 090 BE 30504
05,Furniture,"15,50",1,1,1,2251 00 090 BE 30505
308,Advertising and Publicity,,1,1,1,2251 00 090 BE 30800
01,Advertisement Charges,,1,1,1,2251 00 090 BE 30801
319,Machinery and Equipments,,1,1,1,2251 00 090 BE 31900
01,Purchase,,1,1,1,2251 00 090 BE 31901
321,Motor Vehicles,1,10,10,10,2251 00 090 BE 32100
01,Purchase,,1,1,1,2251 00 090 BE 32101
02,Maintenance of Functional Vehicles,1,9,9,9,2251 00 090 BE 32102
333,Payments for Professional and Special Services,"1,08",2,"1,19","1,58",2251 00 090 BE 33300
01,Pleaders Fees,,1,1,50,2251 00 090 BE 33301
04,Contract Payment,"1,08",1,"1,18","1,08",2251 00 090 BE 33304
345,"Petroleum, Oil and Lubricant","1,72","2,60","2,30","2,40",2251 00 090 BE 34500
01,"Petroleum, Oil and Lubricant","1,72","2,60","2,30","2,40",2251 00 090 BE 34501
349,Festival Advances,20,,,,2251 00 090 BE 34900
01,Festival Advances-Debit,"4,00","6,00","12,00","12,00",2251 00 090 BE 34901
02,Festival Advances-Credit,"-3,80","-6,00","-12,00","-12,00",2251 00 090 BE 34902
351,Compensation Charged,,1,,,2251 00 090 BE 35100
351,Compensation Voted,,,1,1,2251 00 090 BE 35100
51,Claims under no fault liability -  principal charges Charged,,1,,,2251 00 090 BE 35151
51,Claims under no fault liability -  principal charges Voted,,,1,1,2251 00 090 BE 35151
359,Prizes and Awards,4,10,10,10,2251 00 090 BE 35900
01,Prizes and Awards,4,10,10,10,2251 00 090 BE 35901
372,Training,,,"8,07",,2251 00 090 BE 37200
01,Training,,,"8,07",,2251 00 090 BE 37201
376,Computer and Accessories,97,"1,41","1,41","1,41",2251 00 090 BE 37600
01,Purchase,,1,1,1,2251 00 090 BE 37601
02,Maintenance,9,50,50,50,2251 00 090 BE 37602
03,Stationery,88,90,90,90,2251 00 090 BE 37603
BE,Total BE Charged,,1,,,
BE,Total BE Voted,"8,44,59","9,06,65","9,36,98","10,26,69",
#,State's Expenditure Total Charged,,1,,,
#,State's Expenditure Total Voted,"8,44,59","9,06,65","9,36,98","10,26,69",
090,Total 090 Charged,,1,,,
090,Total 090 Voted,"8,44,59","9,06,65","9,36,98","10,26,69",
00,Total 00 Charged,,1,,,
00,Total 00 Voted,"8,44,59","9,06,65","9,36,98","10,26,69",
2251,Total 2251 Charged,,1,,,
2251,Total 2251 Voted,"8,44,59","9,06,65","9,36,98","10,26,69",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
BI,Loans to Secretariat Employees for construction of houses - Tamil Development and Information Department,,,,,7610 00 201 BI 50000
502,Loan - Outgo,"26,00",1,"19,50","25,00",7610 00 201 BI 50200
01,Bearing Interest,"26,00",1,"19,50","25,00",7610 00 201 BI 50201
BI,Total BI,"26,00",1,"19,50","25,00",
#,State's Expenditure Total,"26,00",1,"19,50","25,00",
201,Total 201,"26,00",1,"19,50","25,00",
00,Total 00,"26,00",1,"19,50","25,00",
7610,Total 7610,"26,00",1,"19,50","25,00",
