head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AY,Higher Education Department,,,,,2251 00 090 AY 30000
301,Salaries,"4,97,55","5,37,83","4,62,89","4,79,99",2251 00 090 AY 30100
01,Pay,"4,27,84","4,68,00","3,97,96","4,13,88",2251 00 090 AY 30101
02,Medical Allowance,"1,91","2,08","2,08","2,08",2251 00 090 AY 30102
03,Medical Charges,"1,29","2,50","2,00","2,00",2251 00 090 AY 30103
04,Other Allowances,"4,79","4,88","1,61","1,64",2251 00 090 AY 30104
06,House Rent Allowance,"50,96","50,91","50,91","51,92",2251 00 090 AY 30106
07,Travel Concession,"2,69","1,25","1,00","1,00",2251 00 090 AY 30107
08,City Compensatory Allowance,"8,07","8,21","7,33","7,47",2251 00 090 AY 30108
302,Wages,,1,1,1,2251 00 090 AY 30200
01,Wages,,1,1,1,2251 00 090 AY 30201
303,Dearness Allowance,"45,54","60,84","63,68","1,01,40",2251 00 090 AY 30300
01,Dearness Allowance,"45,54","60,84","63,68","1,01,40",2251 00 090 AY 30301
304,Travel Expenses,"2,09","1,75","1,75","1,75",2251 00 090 AY 30400
01,Tour Travelling Allowances,"2,06","1,60","1,60","1,60",2251 00 090 AY 30401
02,Transfer Travelling Allowances,3,15,15,15,2251 00 090 AY 30402
305,Office Expenses,"4,54","5,51","8,99","5,51",2251 00 090 AY 30500
01,Telephone Charges,"1,07","1,20","1,20","1,20",2251 00 090 AY 30501
02,Other Contingencies,"2,67","3,50","6,98","3,50",2251 00 090 AY 30502
04,Service Postage & Postal Expenditure,80,80,80,80,2251 00 090 AY 30504
05,Furniture,,1,1,1,2251 00 090 AY 30505
308,Advertising and Publicity,,1,"6,65","2,00",2251 00 090 AY 30800
01,Advertisement Charges,,1,"6,65","2,00",2251 00 090 AY 30801
319,Machinery and Equipments,49,1,"1,39",1,2251 00 090 AY 31900
01,Purchase,49,1,"1,39",1,2251 00 090 AY 31901
321,Motor Vehicles,17,11,"14,62",11,2251 00 090 AY 32100
01,Purchase,,1,"14,52",1,2251 00 090 AY 32101
02,Maintenance of Functional Vehicles,17,10,10,10,2251 00 090 AY 32102
333,Payments for Professional and Special Services,"7,76","2,01","24,56","4,01",2251 00 090 AY 33300
01,Pleaders Fees,"7,76","2,00","24,55","4,00",2251 00 090 AY 33301
04,Contract Payment,,1,1,1,2251 00 090 AY 33304
345,"Petroleum, Oil and Lubricant",61,"1,00","1,00","1,00",2251 00 090 AY 34500
01,"Petroleum, Oil and Lubricant",61,"1,00","1,00","1,00",2251 00 090 AY 34501
349,Festival Advances,-41,,,,2251 00 090 AY 34900
01,Festival Advances-Debit,"1,65","3,90","3,90","3,90",2251 00 090 AY 34901
02,Festival Advances-Credit,"-2,06","-3,90","-3,90","-3,90",2251 00 090 AY 34902
359,Prizes and Awards,"5,30","5,50","5,50","5,50",2251 00 090 AY 35900
01,Prizes and Awards,"5,30","5,50","5,50","5,50",2251 00 090 AY 35901
376,Computer and Accessories,"1,60","3,24","3,24","3,24",2251 00 090 AY 37600
01,Purchase,,1,1,1,2251 00 090 AY 37601
02,Maintenance,94,"1,23","1,23","1,23",2251 00 090 AY 37602
03,Stationery,66,"2,00","2,00","2,00",2251 00 090 AY 37603
AY,Total AY,"5,65,24","6,17,82","5,94,28","6,04,53",
#,State's Expenditure Total,"5,65,24","6,17,82","5,94,28","6,04,53",
090,Total 090,"5,65,24","6,17,82","5,94,28","6,04,53",
00,Total 00,"5,65,24","6,17,82","5,94,28","6,04,53",
2251,Total 2251,"5,65,24","6,17,82","5,94,28","6,04,53",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AR,Loans to Secretariat Employees for construction of houses - Higher Education Department,,,,,7610 00 201 AR 50000
502,Loan - Outgo,,1,1,"10,00",7610 00 201 AR 50200
01,Bearing Interest,,1,1,"10,00",7610 00 201 AR 50201
AR,Total AR,1,1,"10,00",,
#,State's Expenditure Total,,1,1,"10,00",
201,Total 201,1,1,"10,00",,
00,Total 00,1,1,"10,00",,
7610,Total 7610,1,1,"10,00",,
