head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2052-00,SECRETARIAT -GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
BN,Energy Department,,,,,2052 00 090 BN 30000
301,Salaries,"3,12,74","3,49,53","3,38,90","4,17,97",2052 00 090 BN 30100
01,Pay,"2,71,39","3,12,59","2,96,07","3,69,69",2052 00 090 BN 30101
02,Medical Allowance,"1,18","1,06","1,29","1,45",2052 00 090 BN 30102
03,Medical Charges,"1,23","2,50","1,50","2,50",2052 00 090 BN 30103
04,Other Allowances,"2,33","2,00","2,59","2,00",2052 00 090 BN 30104
06,House Rent Allowance,"29,59","26,34","31,50","36,15",2052 00 090 BN 30106
07,Travel Concession Allowance,"1,88",60,60,60,2052 00 090 BN 30107
08,City Compensatory Allowance,"5,14","4,44","5,35","5,58",2052 00 090 BN 30108
303,Dearness Allowance,"27,42","40,64","47,37","90,57",2052 00 090 BN 30300
01,Dearness Allowance,"27,42","40,64","47,37","90,57",2052 00 090 BN 30301
304,Travel Expenses,"9,28","7,40","10,40","7,40",2052 00 090 BN 30400
01,Tour Travelling Allowances,"9,26","7,00","10,00","7,00",2052 00 090 BN 30401
02,Transfer Travelling Allowances,2,40,40,40,2052 00 090 BN 30402
305,Office Expenses,"6,81","2,24","7,39","2,24",2052 00 090 BN 30500
01,Telephone Charges,50,60,60,60,2052 00 090 BN 30501
02,Other Contingencies,"6,06","1,38","2,51","1,38",2052 00 090 BN 30502
04,Service Postage & Postal Expenditure,25,25,30,25,2052 00 090 BN 30504
05,Furniture,,1,"3,98",1,2052 00 090 BN 30505
308,Advertising and Publicity,,1,"2,81",1,2052 00 090 BN 30800
01,Advertisement Charges,,1,"2,81",1,2052 00 090 BN 30801
319,Machinery and Equipments,,1,1,1,2052 00 090 BN 31900
01,Purchase,,1,1,1,2052 00 090 BN 31901
321,Motor Vehicles,24,51,51,51,2052 00 090 BN 32100
01,Purchase,,1,1,1,2052 00 090 BN 32101
02,Maintenance of Functional Vehicles,24,50,50,50,2052 00 090 BN 32102
333,Payments for Professional and Special Services,20,55,"10,05","2,01",2052 00 090 BN 33300
01,Pleaders Fees,20,54,"10,04","2,00",2052 00 090 BN 33301
04,Contract Payment,,1,1,1,2052 00 090 BN 33304
345,"Petroleum, Oil and Lubricant","1,12","1,65","1,46","1,52",2052 00 090 BN 34500
01,"Petroleum, Oil and Lubricant","1,12","1,65","1,46","1,52",2052 00 090 BN 34501
349,Festival Advances,23,,,,2052 00 090 BN 34900
01,Festival Advances-Debit,"1,55","2,10","4,80","4,80",2052 00 090 BN 34901
02,Festival Advances-Credit,"- 1,32","- 2,10","- 4,80","- 4,80",2052 00 090 BN 34902
351,Compensation Charged,,1,1,1,2052 00 090 BN 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2052 00 090 BN 35151
359,Prizes and Awards,4,10,10,10,2052 00 090 BN 35900
01,Prizes and Awards,4,10,10,10,2052 00 090 BN 35901
360,T.A./D.A.to Non-Official Members,,1,1,1,2052 00 090 BN 36000
01,T.A./D.A.to Non-Official Members,,1,1,1,2052 00 090 BN 36001
376,Computer and Accessories,96,77,77,77,2052 00 090 BN 37600
01,Purchase,,1,1,1,2052 00 090 BN 37601
02,Maintenance,43,1,1,1,2052 00 090 BN 37602
03,Stationery,53,75,75,75,2052 00 090 BN 37603
BN,Total BN Charged,,1,1,1,
BN,Total BN Voted,"3,59,04","4,03,42","4,19,78","5,23,12",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"3,59,04","4,03,42","4,19,78","5,23,12",
090,Total 090 Charged,,1,1,1,
090,Total 090 Voted,"3,59,04","4,03,42","4,19,78","5,23,12",
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"3,59,04","4,03,42","4,19,78","5,23,12",
2052,Total 2052 Charged,,1,1,1,
2052,Total 2052 Voted,"3,59,04","4,03,42","4,19,78","5,23,12",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AM,Loans to Secretariat Employees for construction of houses - Energy Department,,,,,7610 00 201 AM 50000
502,Loan - Outgo,"25,00",1,1,"10,00",7610 00 201 AM 50200
01,Bearing Interest,"25,00",1,1,"10,00",7610 00 201 AM 50201
AM,Total AM,"25,00",1,1,"10,00",
#,State's Expenditure Total,"25,00",1,1,"10,00",
201,Total 201,"25,00",1,1,"10,00",
00,Total 00,"25,00",1,1,"10,00",
7610,Total 7610,"25,00",1,1,"10,00",
