head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,Central Sector Schemes Central Sector Sechemes,,,,,
SA,Prime Minister's Employment Guarantee Scheme for Rural Landless Labourers Monitoring Wing in Secretariat,,,,,2251 00 090 SA 30000
301,Salaries,"63,60","60,99","61,55","63,68",2251 00 090 SA 30100
01,Pay,"55,20","53,93","53,21","55,34",2251 00 090 SA 30101
02,Medical Allowance,27,25,26,26,2251 00 090 SA 30102
03,Medical Charges,,10,5,5,2251 00 090 SA 30103
04,Other Allowances,24,11,34,34,2251 00 090 SA 30104
06,House Rent Allowance,"6,73","5,24","6,31","6,31",2251 00 090 SA 30106
07,Travel Concession,,28,28,28,2251 00 090 SA 30107
08,City Compensatory Allowance,"1,16","1,08","1,10","1,10",2251 00 090 SA 30108
303,Dearness Allowance,"4,76","7,01","8,51","13,56",2251 00 090 SA 30300
01,Dearness Allowance,"4,76","7,01","8,51","13,56",2251 00 090 SA 30301
305,Office Expenses,,12,12,12,2251 00 090 SA 30500
02,Other Contingencies,,12,12,12,2251 00 090 SA 30502
349,Festival Advances,19,,,,2251 00 090 SA 34900
01,Festival Advances-Debit,45,40,80,80,2251 00 090 SA 34901
02,Festival Advances-Credit,-26,-40,-80,-80,2251 00 090 SA 34902
SA,Total SA,"68,55","68,12","70,18","77,36",
#,Central Sector Schemes,,,,,
090,Total 090,"68,55","68,12","70,18","77,36",
00,Total 00,"68,55","68,12","70,18","77,36",
2251,Total 2251,"68,55","68,12","70,18","77,36",
3451-00,SECRETARIAT - ECONOMIC SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AE,Rural Development and Panchayat Raj Department,,,,,3451 00 090 AE 30000
301,Salaries,"7,70,13","8,18,72","7,63,30","7,91,22",3451 00 090 AE 30100
01,Pay,"6,61,21","7,04,42","6,51,72","6,77,79",3451 00 090 AE 30101
02,Medical Allowance,"2,80","2,74","2,85","2,85",3451 00 090 AE 30102
03,Medical Charges,"4,68","8,30","4,70","4,70",3451 00 090 AE 30103
04,Other Allowances,"9,10","8,33","9,25","9,25",3451 00 090 AE 30104
06,House Rent Allowance,"78,96","75,76","77,11","78,96",3451 00 090 AE 30106
07,Travel Concession,"1,21","3,83","3,83","3,83",3451 00 090 AE 30107
08,City Compensatory Allowance,"12,17","15,34","13,84","13,84",3451 00 090 AE 30108
302,Wages,,1,,,3451 00 090 AE 30200
01,Wages,,1,,,3451 00 090 AE 30201
303,Dearness Allowance,"47,53","91,57","1,04,28","1,66,06",3451 00 090 AE 30300
01,Dearness Allowance,"47,53","91,57","1,04,28","1,66,06",3451 00 090 AE 30301
304,Travel Expenses,"1,36","6,50","2,02","5,14",3451 00 090 AE 30400
01,Tour Travelling Allowances,"1,27","6,00","1,88","5,00",3451 00 090 AE 30401
02,Transfer Travelling Allowances,9,50,14,14,3451 00 090 AE 30402
305,Office Expenses,"7,65","8,51","8,51","8,51",3451 00 090 AE 30500
01,Telephone Charges,"1,51","2,00","2,00","2,00",3451 00 090 AE 30501
02,Other Contingencies,"5,04","5,00","5,00","5,00",3451 00 090 AE 30502
04,Service Postage & Postal Expenditure,50,"1,50","1,50","1,50",3451 00 090 AE 30504
05,Furniture,60,1,1,1,3451 00 090 AE 30505
308,Advertising and Publicity,,1,1,1,3451 00 090 AE 30800
01,Advertisement Charges,,1,1,1,3451 00 090 AE 30801
319,Machinery and Equipments,,1,1,1,3451 00 090 AE 31900
01,Purchase,,1,1,1,3451 00 090 AE 31901
321,Motor Vehicles,81,51,51,51,3451 00 090 AE 32100
01,Purchase,,1,1,1,3451 00 090 AE 32101
02,Maintenance of Functional Vehicles,81,50,50,50,3451 00 090 AE 32102
333,Payments for Professional and Special Services,"10,99","5,00","2,12,79","1,06,50",3451 00 090 AE 33300
01,Pleaders Fees,38,"1,00","1,97,50","93,50",3451 00 090 AE 33301
04,Contract Payment,"10,61","4,00","15,29","13,00",3451 00 090 AE 33304
334,Other Charges,,1,,,3451 00 090 AE 33400
01,Other Items,,1,,,3451 00 090 AE 33401
345,"Petroleum, Oil and Lubricant","2,86","4,75","4,40","4,75",3451 00 090 AE 34500
01,"Petroleum, Oil and Lubricant","2,86","4,75","4,40","4,75",3451 00 090 AE 34501
349,Festival Advances,-25,,,,3451 00 090 AE 34900
01,Festival Advances-Debit,"2,85","4,65","9,20","9,80",3451 00 090 AE 34901
02,Festival Advances-Credit,"-3,10","-4,65","-9,20","-9,80",3451 00 090 AE 34902
351,Compensation Charged,,1,1,1,3451 00 090 AE 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,3451 00 090 AE 35151
359,Prizes and Awards,2,20,10,10,3451 00 090 AE 35900
01,Prizes and Awards,2,20,10,10,3451 00 090 AE 35901
364,Lands Charged,,1,1,1,3451 00 090 AE 36400
51,Lands Charged,,1,1,1,3451 00 090 AE 36451
376,Computer and Accessories,"7,26","7,16","7,16","7,16",3451 00 090 AE 37600 
01,Purchase,,1,1,1,3451 00 090 AE 37601
