head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2014-00,ADMINISTRATION OF JUSTICE,,,,,
114,Legal Advisors and Counsels,,,,,
#,State's Expenditure,,,,,
AM,Tamil Nadu Government Legal Cell of Supreme Court of India,,,,,2014 00 114 AM 30000
301,Salaries,"33,03","47,99","47,51","49,28",2014 00 114 AM 30100
01,Pay,"30,27","42,13","43,72","45,48",2014 00 114 AM 30101
02,Medical Allowance,13,29,17,15,2014 00 114 AM 30102
03,Medical Charges,,32,5,5,2014 00 114 AM 30103
04,Other Allowances,25,67,30,30,2014 00 114 AM 30104
06,House Rent Allowance,"1,72","3,19","1,98","1,98",2014 00 114 AM 30106
07,Travel Concession,9,63,63,66,2014 00 114 AM 30107
08,City Compensatory Allowance,57,76,66,66,2014 00 114 AM 30108
303,Dearness Allowance,"2,16","5,12","8,90","11,14",2014 00 114 AM 30300
01,Dearness Allowance,"2,16","5,12","8,90","11,14",2014 00 114 AM 30301
304,Travel Expenses,"1,15","1,68","2,25","1,90",2014 00 114 AM 30400
01,Tour Travelling Allowances,"1,15","1,68","1,60","1,60",2014 00 114 AM 30401
02,Transfer Travelling Allowances,,,65,30,2014 00 114 AM 30402
305,Office Expenses,"1,92","2,76","14,90","2,40",2014 00 114 AM 30500
01,Telephone Charges,87,"1,40","1,40","1,40",2014 00 114 AM 30501
02,Other Contingencies,95,"1,26",90,90,2014 00 114 AM 30502
04,Service Postage & Postal Expenditure,10,10,10,10,2014 00 114 AM 30504
05,Furniture,,,"12,50",,2014 00 114 AM 30505
317,Minor Works,,,"2,50",1,2014 00 114 AM 31700
01,Minor Works,,,"2,50",1,2014 00 114 AM 31701
321,Motor Vehicles,93,"1,05","1,00",80,2014 00 114 AM 32100
02,Maintenance of Functional Vehicles,93,"1,05","1,00",80,2014 00 114 AM 32102
333,Payments for Professional and Special Services,"6,50","8,80","17,28","16,48",2014 00 114 AM 33300
02,Remuneration,"2,88","4,80","9,60","9,60",2014 00 114 AM 33302
03,Special Service,,,"3,68","2,88",2014 00 114 AM 33303
04,Contract Payment,"3,62","4,00","4,00","4,00",2014 00 114 AM 33304
342,Service or Commitment Charges,"11,16","11,16","18,60","14,88",2014 00 114 AM 34200
01,Service or Commitment Charges,"11,16","11,16","18,60","14,88",2014 00 114 AM 34201
345,"Petroleum, Oil and Lubricant","2,08","2,83","1,67","2,83",2014 00 114 AM 34500
01,"Petroleum, Oil and Lubricant","2,08","2,83","1,67","2,83",2014 00 114 AM 34501
349,Festival Advances,13,,,,2014 00 114 AM 34900
01,Festival Advances-Debit,30,30,60,60,2014 00 114 AM 34901
02,Festival Advances-Credit,-17,-30,-60,-60,2014 00 114 AM 34902
373,Transport Charges,,1,1,10,2014 00 114 AM 37300
01,Transport Charges,,1,1,10,2014 00 114 AM 37301
376,Computer and Accessories,"1,73","1,78","5,34","1,50",2014 00 114 AM 37600
01,Purchase,,,"3,66",,2014 00 114 AM 37601
02,Maintenance,75,78,78,60,2014 00 114 AM 37602
03,Stationery,98,"1,00",90,90,2014 00 114 AM 37603
AM,Total AM,"60,79","83,18","1,19,96","1,01,32",
#,State's Expenditure Total,"60,79","83,18","1,19,96","1,01,32",
114,Total 114,"60,79","83,18","1,19,96","1,01,32",
00,Total 00,"60,79","83,18","1,19,96","1,01,32",
2014,Total 2014,"60,79","83,18","1,19,96","1,01,32",
2070-00,OTHER ADMINISTRATIVE SERVICES,,,,,
115," Guest Houses, Government Hostels etc.",,,,,
#,State's Expenditure,,,,,
AB,"Office of the Resident House, New Delhi",,,,,2070 00 115 AB 30000
301,Salaries,"6,08,18","5,43,98","5,70,03","5,91,18",2070 00 115 AB 30100
01,Pay,"5,52,25","4,85,67","5,11,93","5,32,40",2070 00 115 AB 30101
02,Medical Allowance,"2,95","2,86","2,95","3,00",2070 00 115 AB 30102
03,Medical Charges,"1,33","3,92","1,95","1,95",2070 00 115 AB 30103
04,Other Allowances,"11,48","8,63","9,00","9,00",2070 00 115 AB 30104
06,House Rent Allowance,"24,54","23,79","25,00","25,00",2070 00 115 AB 30106
07,Travel Concession,"6,87","10,50","10,50","11,13",2070 00 115 AB 30107
08,City Compensatory Allowance,"8,76","8,60","8,70","8,70",2070 00 115 AB 30108
09,Honorarium,,1,,,2070 00 115 AB 30109
302,Wages,"55,09","55,17","55,17","55,17",2070 00 115 AB 30200
