head,desc,2018,2019Est,2019Rev,2020Est,dpcode
3451-00,SECRETARIAT -ECONOMIC SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AM,"Co-operation, Food and Consumer Protection Department",,,,,3451 00 090 AM 30000
301,Salaries,"8,68,20","9,73,33","8,74,65","9,79,67",3451 00 090 AM 30100
01,Pay,"7,48,75","8,49,69","7,44,53","8,49,69",3451 00 090 AM 30101
02,Medical Allowance,"3,51","3,42","3,71","3,71",3451 00 090 AM 30102
03,Medical Charges,"8,18","3,92","8,67","7,60",3451 00 090 AM 30103
04,Other Allowances,"7,63","6,36","7,80","8,11",3451 00 090 AM 30104
06,House Rent Allowance,"84,64","92,27","92,27","92,27",3451 00 090 AM 30106
07,Travel Concession,83,"2,00","2,00","2,00",3451 00 090 AM 30107
08,City Compensatory Allowance,"14,66","15,67","15,67","16,29",3451 00 090 AM 30108
303,Dearness Allowance,"63,14","1,10,46","1,19,12","2,08,17",3451 00 090 AM 30300
01,Dearness Allowance,"63,14","1,10,46","1,19,12","2,08,17",3451 00 090 AM 30301
304,Travel Expenses,"1,91","4,10","4,10","4,10",3451 00 090 AM 30400
01,Tour Travelling Allowances,"1,83","4,00","4,00","4,00",3451 00 090 AM 30401
02,Transfer Travelling Allowances,8,10,10,10,3451 00 090 AM 30402
305,Office Expenses,"7,50","8,22","25,63","8,22",3451 00 090 AM 30500
01,Telephone Charges,"1,03","1,71","1,71","1,71",3451 00 090 AM 30501
02,Other Contingencies,"5,47","5,50","22,91","5,50",3451 00 090 AM 30502
04,Service Postage & Postal Expenditure,"1,00","1,00","1,00","1,00",3451 00 090 AM 30504
05,Furniture,,1,1,1,3451 00 090 AM 30505
319,Machinery and Equipments,"1,91",1,1,1,3451 00 090 AM 31900
01,Purchase,"1,91",1,1,1,3451 00 090 AM 31901
321,Motor Vehicles,,1,1,1,3451 00 090 AM 32100
02,Maintenance of Functional Vehicles,,1,1,1,3451 00 090 AM 32102
333,Payments for Professional and Special Services,"14,42","6,20","30,70","12,40",3451 00 090 AM 33300
01,Pleaders Fees,"12,08","5,00","28,30","10,00",3451 00 090 AM 33301
04,Contract Payment,"2,34","1,20","2,40","2,40",3451 00 090 AM 33304
345,"Petroleum, Oil and Lubricant","1,93","2,25","2,25","2,25",3451 00 090 AM 34500
01,"Petroleum, Oil and Lubricant","1,93","2,25","2,25","2,25",3451 00 090 AM 34501
349,Festival Advances,- 35,,,,3451 00 090 AM 34900
01,Festival Advances-Debit,"3,90","5,00","12,00","12,00",3451 00 090 AM 34901
02,Festival Advances-Credit,"- 4,25","- 5,00","- 12,00","- 12,00",3451 00 090 AM 34902
351,Compensation Charged,,1,1,1,3451 00 090 AM 35100
351,Compensation Voted,,,1,1,3451 00 090 AM 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,3451 00 090 AM 35151
51,Claims under no fault liability -  principal charges Voted,,,1,1,3451 00 090 AM 35151
359,Prizes and Awards,8,10,10,10,3451 00 090 AM 35900
01,Prizes and Awards,8,10,10,10,3451 00 090 AM 35901
376,Computer and Accessories,"4,20","3,36","27,67","3,36",3451 00 090 AM 37600
01,Purchase,,1,"24,32",1,3451 00 090 AM 37601
02,Maintenance,"1,70","1,70","1,70","1,70",3451 00 090 AM 37602
03,Stationery,"2,50","1,65","1,65","1,65",3451 00 090 AM 37603
AM,Total AM Charged,,1,1,1,
AM,Total AM Voted,"9,62,94","11,08,04","10,84,25","12,18,30",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"9,62,94","11,08,04","10,84,25","12,18,30",
090,Total 090 Charged,,1,1,1,
090,Total 090 Voted,"9,62,94","11,08,04","10,84,25","12,18,30",
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"9,62,94","11,08,04","10,84,25","12,18,30",
3451,Total 3451 Charged,,1,1,1,
3451,Total 3451 Voted,"9,62,94","11,08,04","10,84,25","12,18,30",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AK,Loans to Secretariat Employees for construction of houses - Co-operation Food and Consumer Protection Department,,,,,7610 00 201 AK 50000
502,Loan - Outgo,"67,50",1,"57,51","25,00",7610 00 201 AK 50200
01,Bearing Interest,"67,50",1,"57,51","25,00",7610 00 201 AK 50201
AK,Total AK,"67,50",1,"57,51","25,00",
#,State's Expenditure Total,"67,50",1,"57,51","25,00",
201,Total 201,"67,50",1,"57,51","25,00",
00,Total 00,"67,50",1,"57,51","25,00",
7610,Total 7610,"67,50",1,"57,51","25,00",
