head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
BF,Buildings- Information and Publicity (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 BF 30000
318,Maintenance,"60,29","65,00","65,00","68,25",2059 01 053 BF 31800 
01,Periodical Maintenance,"60,29","65,00","65,00","68,25",2059 01 053 BF 31801
BF,Total BF,"60,29","65,00","65,00","68,25",
#,State's Expenditure Total,"60,29","65,00","65,00","68,25",
053,Total 053,"60,29","65,00","65,00","68,25",
01,Total 01,"60,29","65,00","65,00","68,25",
2059,Total 2059,"60,29","65,00","65,00","68,25",
2220,INFORMATION AND PUBLICITY,,,,,
01,Films,,,,,
105,Production of Films,,,,,
#,State's Expenditure,,,,,
AD,Incentive Scheme for promoting low budget Tamil film of High Quality with a Social Content,,,,,2220 01 105 AD 30000
309,Grants-in-Aid,,1,1,1,2220 01 105 AD 30900
03,Grants for Specific Schemes,,1,1,1,2220 01 105 AD 30903
359,Prizes and Awards,"56,00","25,00","32,00","25,00",2220 01 105 AD 35900
01,Prizes and Awards,"56,00","25,00","32,00","25,00",2220 01 105 AD 35901
AD,Total AD,"56,00","25,01","32,01","25,01",
AE,State Awards,,,,,2220 01 105 AE 30000
309,Grants-in-Aid,"85,00",1,"85,01",1,2220 01 105 AE 30900
03,Grants for Specific Schemes,"85,00",1,"85,01",1,2220 01 105 AE 30903
333,Payments for Professional and Special Services,,"2,00","8,73","2,00",2220 01 105 AE 33300
09,Other Payments,,"2,00","8,73","2,00",2220 01 105 AE 33309
359,Prizes and Awards,"3,20,04","19,95","3,48,86","19,95",2220 01 105 AE 35900
01,Prizes and Awards,"3,20,04","19,95","3,48,86","19,95",2220 01 105 AE 35901
AE,Total AE,"4,05,04","21,96","4,42,60","21,96",
AI,Tamil Nadu Film Division,,,,,2220 01 105 AI 30000
301,Salaries,"1,81,35","2,09,26","1,85,06","1,92,84",2220 01 105 AI 30100
01,Pay,"1,57,49","1,82,55","1,60,00","1,66,40",2220 01 105 AI 30101
02,Medical Allowance,92,"1,11","1,11","1,11",2220 01 105 AI 30102
03,Medical Charges,30,45,70,70,2220 01 105 AI 30103
04,Other Allowances,"1,45","1,95","1,50","1,50",2220 01 105 AI 30104
06,House Rent Allowance,"17,73","19,33","18,00","19,50",2220 01 105 AI 30106
07,Travel Concession,21,23,35,23,2220 01 105 AI 30107
08,City Compensatory Allowance,"3,25","3,64","3,40","3,40",2220 01 105 AI 30108
302,Wages,,4,4,4,2220 01 105 AI 30200
01,Wages,,4,4,4,2220 01 105 AI 30201
303,Dearness Allowance,"18,43","32,50","32,00","41,60",2220 01 105 AI 30300
01,Dearness Allowance,"18,43","32,50","32,00","41,60",2220 01 105 AI 30301
304,Travel Expenses,"2,98","3,08","3,04","3,08",2220 01 105 AI 30400
01,Tour Travelling Allowances,"2,98","3,00","3,00","3,00",2220 01 105 AI 30401
02,Transfer Travelling Allowances,,8,4,8,2220 01 105 AI 30402
305,Office Expenses,"1,81",93,"2,57","2,57",2220 01 105 AI 30500
01,Telephone Charges,"1,26",37,37,37,2220 01 105 AI 30501
02,Other Contingencies,55,55,55,55,2220 01 105 AI 30502
03,Electricity Charges,,1,"1,65","1,65",2220 01 105 AI 30503
308,Advertising and Publicity,"48,39","19,95","42,16","19,95",2220 01 105 AI 30800
01,Advertisement Charges,"48,39","19,95","42,16","19,95",2220 01 105 AI 30801
319,Machinery and Equipments,38,49,49,49,2220 01 105 AI 31900
01,Purchase,,1,1,1,2220 01 105 AI 31901
03,Maintenance,38,48,48,48,2220 01 105 AI 31903
321,Motor Vehicles,6,6,6,6,2220 01 105 AI 32100
02,Maintenance of Functional Vehicles,6,6,6,6,2220 01 105 AI 32102
324,Materials and Supplies,"32,21","32,21","52,21","32,21",2220 01 105 AI 32400
01,Materials and Supplies,"32,21","32,21","52,21","32,21",2220 01 105 AI 32401
333,Payments for Professional and Special Services,"1,20","2,06","2,06","2,06",2220 01 105 AI 33300
03,Special Service,,66,66,66,2220 01 105 AI 33303
04,Contract Payment,"1,20","1,40","1,40","1,40",2220 01 105 AI 33304
334,Other Charges,15,,15,15,2220 01 105 AI 33400
01,Other Items,15,,15,15,2220 01 105 AI 33401
345,"Petroleum, Oil and Lubricant","2,24","2,36","4,80","4,92",2220 01 105 AI 34500
01,"Petroleum, Oil and Lubricant","2,24","2,36","4,80","4,92",2220 01 105 AI 34501
347,Stores and Equipments,"39,84","40,00","40,00","40,00",2220 01 105 AI 34700
02,Equipments - Voted,"39,84","40,00","40,00","40,00",2220 01 105 AI 34702
349,Festival Advances,-14,,,,2220 01 105 AI 34900
01,Festival Advances-Debit,70,"1,75","3,50","3,50",2220 01 105 AI 34901
02,Festival Advances-Credit,-84,"-1,75","-3,50","-3,50",2220 01 105 AI 34902
359,Prizes and Awards,2,2,2,2,2220 01 105 AI 35900
