head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2052-00,SECRETARIAT - GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AJ,Home Department,,,,,2052 00 090 AJ 30000
301,Salaries,"15,99,12","17,17,20","16,56,26","17,19,67",2052 00 090 AJ 30100
01,Pay,"13,84,43","14,81,45","14,25,95","14,82,98",2052 00 090 AJ 30101
02,Medical Allowance,"6,89","7,05","7,31","7,31",2052 00 090 AJ 30102
03,Medical Charges,"4,64","6,36","6,36","6,36",2052 00 090 AJ 30103
04,Other Allowances,"11,65","15,65","11,28","11,61",2052 00 090 AJ 30104
06,House Rent Allowance,"1,63,24","1,73,27","1,73,27","1,78,47",2052 00 090 AJ 30106
07,Travel Concession,46,"3,44","3,44","3,44",2052 00 090 AJ 30107
08,City Compensatory Allowance,"27,81","29,98","28,65","29,50",2052 00 090 AJ 30108
302,Wages,,1,,,2052 00 090 AJ 30200
01,Wages,,1,,,2052 00 090 AJ 30201
303,Dearness Allowance,"1,33,66","1,92,59","2,28,16","3,63,33",2052 00 090 AJ 30300
01,Dearness Allowance,"1,33,66","1,92,59","2,28,16","3,63,33",2052 00 090 AJ 30301
304,Travel Expenses,"5,13","8,30","8,30","8,30",2052 00 090 AJ 30400
01,Tour Travelling Allowances,"5,13","7,55","7,55","7,55",2052 00 090 AJ 30401
02,Transfer Travelling Allowances,,75,75,75,2052 00 090 AJ 30402
305,Office Expenses,"29,65","31,51","31,51","31,51",2052 00 090 AJ 30500
01,Telephone Charges,"1,72","3,00","3,00","3,00",2052 00 090 AJ 30501
02,Other Contingencies,"26,33","25,00","25,00","25,00",2052 00 090 AJ 30502
04,Service Postage & Postal Expenditure,"1,60","3,50","3,50","3,50",2052 00 090 AJ 30504
05,Furniture,,1,1,1,2052 00 090 AJ 30505
308,Advertising and Publicity,,1,1,1,2052 00 090 AJ 30800
01,Advertisement Charges,,1,1,1,2052 00 090 AJ 30801
313,Hospitality / Entertainment Expenditure,,1,1,1,2052 00 090 AJ 31300
01,Hospitality / Entertainment Expenditure,,1,1,1,2052 00 090 AJ 31301
317,Minor Works,,,"5,00",,2052 00 090 AJ 31700
01,Minor Works,,,"5,00",,2052 00 090 AJ 31701
319,Machinery and Equipments,,1,"23,71",1,2052 00 090 AJ 31900
01,Purchase,,1,"23,71",1,2052 00 090 AJ 31901
321,Motor Vehicles,6,14,14,14,2052 00 090 AJ 32100
01,Purchase,,1,1,1,2052 00 090 AJ 32101
02,Maintenance of Functional Vehicles,6,13,13,13,2052 00 090 AJ 32102
333,Payments for Professional and Special Services,"2,17,83","2,07,27","2,07,25","2,07,25",2052 00 090 AJ 33300
01,Pleaders Fees,"2,17,83","2,07,25","2,07,25","2,07,25",2052 00 090 AJ 33301
04,Contract Payment,,1,,,2052 00 090 AJ 33304
09,Other Payments,,1,,,2052 00 090 AJ 33309
345,"Petroleum, Oil and Lubricant","1,98","2,00","2,50","2,50",2052 00 090 AJ 34500
01,"Petroleum, Oil and Lubricant","1,98","2,00","2,50","2,50",2052 00 090 AJ 34501
349,Festival Advances,22,,,,2052 00 090 AJ 34900
01,Festival Advances-Debit,"6,25","11,40","20,00","20,00",2052 00 090 AJ 34901
02,Festival Advances-Credit,"-6,03","-11,40","-20,00","-20,00",2052 00 090 AJ 34902
351,Compensation Charged,,1,1,1,2052 00 090 AJ 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2052 00 090 AJ 35151
359,Prizes and Awards,4,10,10,10,2052 00 090 AJ 35900
01,Prizes and Awards,4,10,10,10,2052 00 090 AJ 35901
371,Printing Charges,,15,15,15,2052 00 090 AJ 37100
01,Printing Charges,,15,15,15,2052 00 090 AJ 37101
376,Computer and Accessories,"14,63","12,01","41,26","16,01",2052 00 090 AJ 37600
01,Purchase,,1,"26,26",1,2052 00 090 AJ 37601
02,Maintenance,"8,71","6,00","8,00","8,00",2052 00 090 AJ 37602
03,Stationery,"5,92","6,00","7,00","8,00",2052 00 090 AJ 37603
AJ,Total AJ Charged,,1,1,1,
AJ,Total AJ Voted,"20,02,32","21,71,31","22,04,36","23,48,99",
CD,High Court Security - Deployment of the Central Industrial Security Force,,,,,2052 00 090 CD 30000
333,Payments for Professional and Special Services,"38,50,39","39,44,04","39,44,05","39,44,05",2052 00 090 CD 33300
09,Other Payments,"38,50,39","39,44,04","39,44,05","39,44,05",2052 00 090 CD 33309
CD,Total CD,"38,50,39","39,44,04","39,44,05","39,44,05",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"58,52,71","61,15,35","61,48,41","62,93,04",
090,Total 090 Charged,,1,1,1,
090,Total 090 Voted,"58,52,71","61,15,35","61,48,41","62,93,04",
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
AJ,Deduct - Recoveries of Overpayments -,,,,,2052 00 911 AJ 30000
377,Deduct-Recoveries,-60,,,,2052 00 911 AJ 37700
02,Recoveries of Overpayments / Remittance of excess drawals,-60,,,,2052 00 911 AJ 37702
AJ,Total AJ,-60,,,,
#,State's Expenditure Total,-60,,,,
911,Total 911,-60,,,,
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"58,52,11","61,15,35","61,48,41","62,93,04",
2052,Total 2052 Charged,,1,1,1,
2052,Total 2052 Voted,"58,52,11","61,15,35","61,48,41","62,93,04",
