head,desc,2018,2019Est,2019Rev,2020Est,dpcode
3451-00,SECRETARIAT - ECONOMIC SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AJ,"Handlooms, Handicrafts, Textiles and Khadi Department",,,,,3451 00 090 AJ 30000
301,Salaries,"3,28,22","3,45,13","3,52,19","3,64,20",3451 00 090 AJ 30100
01,Pay,"2,81,44","2,93,18","3,00,17","3,12,18",3451 00 090 AJ 30101
02,Medical Allowance,"1,33","1,08","1,55","1,55",3451 00 090 AJ 30102
03,Medical Charges,94,"2,96","1,00","1,00",3451 00 090 AJ 30103
04,Other Allowances,"4,13","4,54","4,54","4,54",3451 00 090 AJ 30104
06,House Rent Allowance,"34,50","36,52","37,89","37,89",3451 00 090 AJ 30106
07,Travel Concession,78,"1,21","1,21","1,21",3451 00 090 AJ 30107
08,City Compensatory Allowance,"5,10","5,64","5,83","5,83",3451 00 090 AJ 30108
303,Dearness Allowance,"28,16","38,11","48,03","76,48",3451 00 090 AJ 30300
01,Dearness Allowance,"28,16","38,11","48,03","76,48",3451 00 090 AJ 30301
304,Travel Expenses,"3,82","6,20","4,20","4,20",3451 00 090 AJ 30400
01,Tour Travelling Allowances,"3,82","6,00","4,00","4,00",3451 00 090 AJ 30401
02,Transfer Travelling Allowances,,20,20,20,3451 00 090 AJ 30402
305,Office Expenses,"2,63","3,97","4,07","4,07",3451 00 090 AJ 30500
01,Telephone Charges,61,72,72,72,3451 00 090 AJ 30501
02,Other Contingencies,"1,87","3,10","3,10","3,10",3451 00 090 AJ 30502
04,Service Postage & Postal Expenditure,15,15,25,25,3451 00 090 AJ 30504
319,Machinery and Equipments,,1,84,1,3451 00 090 AJ 31900
01,Purchase,,1,84,1,3451 00 090 AJ 31901
321,Motor Vehicles,,8,8,8,3451 00 090 AJ 32100
02,Maintenance of Functional Vehicles,,8,8,8,3451 00 090 AJ 32102
333,Payments for Professional and Special Services,"4,38","5,01","6,60","5,01",3451 00 090 AJ 33300
01,Pleaders Fees,"4,38","5,00","5,00","5,00",3451 00 090 AJ 33301
04,Contract Payment,,1,"1,60",1,3451 00 090 AJ 33304
345,"Petroleum, Oil and Lubricant","1,09","1,66","1,46","1,52",3451 00 090 AJ 34500
01,"Petroleum, Oil and Lubricant","1,09","1,66","1,46","1,52",3451 00 090 AJ 34501
349,Festival Advances,- 6,,,,3451 00 090 AJ 34900
01,Festival Advances-Debit,"1,50","2,00","4,00","4,00",3451 00 090 AJ 34901
02,Festival Advances-Credit,"- 1,56","- 2,00","- 4,00","- 4,00",3451 00 090 AJ 34902
359,Prizes and Awards,2,2,6,6,3451 00 090 AJ 35900
01,Prizes and Awards,2,2,6,6,3451 00 090 AJ 35901
376,Computer and Accessories,"2,05","2,01","10,28","2,01",3451 00 090 AJ 37600
01,Purchase,,1,"8,28",1,3451 00 090 AJ 37601
02,Maintenance,89,"1,00","1,00","1,00",3451 00 090 AJ 37602
03,Stationery,"1,16","1,00","1,00","1,00",3451 00 090 AJ 37603
AJ,Total AJ,"3,70,31","4,02,20","4,27,81","4,57,64",
#,State's Expenditure,,,,,
090,Total 090,"3,70,31","4,02,20","4,27,81","4,57,64",
00,Total 00,"3,70,31","4,02,20","4,27,81","4,57,64",
3451,Total 3451,"3,70,31","4,02,20","4,27,81","4,57,64",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AQ,"Loans to Secretariat Employees for construction of houses - Handlooms, Handicrafts, Textiles and Khadi Department",,,,,7610 00 201 AQ 50000
502,Loan - Outgo,,1,1,"10,00",7610 00 201 AQ 50200,
01,Bearing Interest,,1,1,"10,00",7610 00 201 AQ 50201
AQ,Total AQ,1,1,"10,00",,
#,State's Expenditure Total,,1,1,"10,00",
201,Total 201,1,1,"10,00",,
00,Total 00,1,1,"10,00",,
7610,Total 7610,1,1,"10,00",,
