head,desc,2018,2019Est,2019Rev,2020Est,dpcode
3451-00,SECRETARIAT -ECONOMIC SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AK,Animal Husbandry Dairying and Fisheries Department,,,,,3451 00 090 AK 30000
301,Salaries,"6,73,39","6,97,25","7,21,91","7,41,99",3451 00 090 AK 30100
01,Pay,"5,79,39","5,99,04","6,17,00","6,41,68",3451 00 090 AK 30101
02,Medical Allowance,"2,42","2,50","2,50","2,50",3451 00 090 AK 30102
03,Medical Charges,"2,19","3,74","3,70","3,70",3451 00 090 AK 30103
04,Other Allowances,"6,91","7,00","11,60","7,00",3451 00 090 AK 30104
06,House Rent Allowance,"70,42","70,22","72,00","72,00",3451 00 090 AK 30106
07,Travel Concession,86,"1,81","1,81","1,81",3451 00 090 AK 30107
08,City Compensatory Allowance,"11,20","12,94","13,30","13,30",3451 00 090 AK 30108
303,Dearness Allowance,"54,66","77,88","98,72","1,57,21",3451 00 090 AK 30300
01,Dearness Allowance,"54,66","77,88","98,72","1,57,21",3451 00 090 AK 30301
304,Travel Expenses,"17,81","10,00","25,01","10,00",3451 00 090 AK 30400
01,Tour Travelling Allowances,"17,81","10,00","25,01","10,00",3451 00 090 AK 30401
305,Office Expenses,"6,02","6,36","6,36","6,36",3451 00 090 AK 30500
01,Telephone Charges,52,"1,35","1,35","1,35",3451 00 090 AK 30501
02,Other Contingencies,"4,78","5,00","5,00","5,00",3451 00 090 AK 30502
05,Furniture,72,1,1,1,3451 00 090 AK 30505
321,Motor Vehicles,,2,2,2,3451 00 090 AK 32100
01,Purchase,,1,1,1,3451 00 090 AK 32101
02,Maintenance of Functional Vehicles,,1,1,1,3451 00 090 AK 32102
333,Payments for Professional and Special Services,"12,47","25,01","25,01","25,01",3451 00 090 AK 33300
01,Pleaders Fees,"12,47","25,00","25,00","25,00",3451 00 090 AK 33301
04,Contract Payment,,1,1,1,3451 00 090 AK 33304
345,"Petroleum, Oil and Lubricant","2,40","2,50","3,00","3,00",3451 00 090 AK 34500
01,"Petroleum, Oil and Lubricant","2,40","2,50","3,00","3,00",3451 00 090 AK 34501
349,Festival Advances,- 13,,,,3451 00 090 AK 34900
01,Festival Advances-Debit,"2,95","6,00","12,00","12,00",3451 00 090 AK 34901
02,Festival Advances-Credit,"- 3,08","- 6,00","- 12,00","- 12,00",3451 00 090 AK 34902
359,Prizes and Awards,14,1,1,1,3451 00 090 AK 35900
01,Prizes and Awards,14,1,1,1,3451 00 090 AK 35901
372,Training,,,"4,90",1,3451 00 090 AK 37200
01,Training,,,"4,90",1,3451 00 090 AK 37201
376,Computer and Accessories,"2,12","2,51","23,50","2,51",3451 00 090 AK 37600
01,Purchase,,1,"21,00",1,3451 00 090 AK 37601
03,Stationery,"2,12","2,50","2,50","2,50",3451 00 090 AK 37603
AK,Total AK,"7,68,88","8,21,54","9,08,44","9,46,12",
#,State's Expenditure Total,"7,68,88","8,21,54","9,08,44","9,46,12",
090,Total 090,"7,68,88","8,21,54","9,08,44","9,46,12",
00,Total 00,"7,68,88","8,21,54","9,08,44","9,46,12",
3451,Total 3451,"7,68,88","8,21,54","9,08,44","9,46,12",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AH,"Loans to Secretariat Employees for construction of houses - Animal Husbandary, Dairying and Fisheries Department",,,,,7610 00 201 AH 50000
502,Loan - Outgo,"24,98",1,"38,60","25,00",7610 00 201 AH 50200
01,Bearing Interest,"24,98",1,"38,60","25,00",7610 00 201 AH 50201
AH,Total AH,"24,98",1,"38,60","25,00",
#,State's Expenditure Total,"24,98",1,"38,60","25,00",
201,Total 201,"24,98",1,"38,60","25,00",
00,Total 00,"24,98",1,"38,60","25,00",
7610,Total 7610,"24,98",1,"38,60","25,00",
