head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
AX,Buildings- Fisheries Department (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 AX 30000
318,Maintenance,,"10,00","10,00","10,00",2059 01 053 AX 31800
01,Periodical Maintenance,,"10,00","10,00","10,00",2059 01 053 AX 31801
AX,Total AX,,"10,00","10,00","10,00",
#,State's Expenditure Total,"10,00","10,00","10,00",,
053,Total 053,,"10,00","10,00","10,00",
01,Total 01,,"10,00","10,00","10,00",
2059,Total 2059,,"10,00","10,00","10,00",
2216,HOUSING,,,,,
80,General,,,,,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
JB,Construction of houses for fishermen,,,,,2216 80 800 JB 30000
309,Grants-in-Aid,"2,14,65",1,1,1,2216 80 800 JB 30900
02,Grants for Creation of Capital Assets,"2,14,65",1,1,1,2216 80 800 JB 30902
JB,Total JB,"2,14,65",1,1,1,
#,State's Expenditure Total,"2,14,65",1,1,1,
#,Schemes shared between State and Centre,,,,,
UA,Construction of houses for fishermen,,,,,2216 80 800 UA 30000
309,Grants-in-Aid,"25,00,00","25,00,00",2,"25,00,00",2216 80 800 UA 30900
03,Grants for Specific Schemes,"25,00,00","25,00,00",2,"25,00,00",2216 80 800 UA 30903
UA,Total UA,"25,00,00","25,00,00",2,"25,00,00",
#,Schemes shared between State and Centre Total,"25,00,00","25,00,00",2,"25,00,00",
800,Total 800,"27,14,65","25,00,01",3,"25,00,01",
80,Total 80,"27,14,65","25,00,01",3,"25,00,01",
2216,Total 2216,"27,14,65","25,00,01",3,"25,00,01",
2225,"WELFARE OF SCHEDULED CASTE, SCHEDULED TRIBES, OTHER BACKWARD CLASSES AND MINORITIES",,,,,
03,Welfare of Backward classes,,,,,
283,Housing,,,,,
#,State's Expenditure,,,,,
AB,Establishment expenses for monitoring Construction of Houses for Fishermen,,,,,2225 03 283 AB 30000
301,Salaries,"82,44","68,29","74,14","1,10,76",2225 03 283 AB 30100
01,Pay,"74,40","60,82","66,79","1,00,00",2225 03 283 AB 30101
02,Medical Allowance,43,38,41,41,2225 03 283 AB 30102
04,Other Allowances,25,28,28,28,2225 03 283 AB 30104
06,House Rent Allowance,"6,46","5,61","5,58","8,87",2225 03 283 AB 30106
07,Travel Concession,,42,30,42,2225 03 283 AB 30107
08,City Compensatory Allowance,90,78,78,78,2225 03 283 AB 30108
302,Wages,4,4,2,2,2225 03 283 AB 30200
01,Wages,4,4,2,2,2225 03 283 AB 30201
303,Dearness Allowance,"38,95","8,22","37,97","24,50",2225 03 283 AB 30300
01,Dearness Allowance,"38,95","8,22","37,97","24,50",2225 03 283 AB 30301
304,Travel Expenses,"5,11","5,84","4,05","4,05",2225 03 283 AB 30400
01,Tour Travelling Allowances,"4,30","5,10","4,05","4,05",2225 03 283 AB 30401
02,Transfer Travelling Allowances,81,74,,,2225 03 283 AB 30402
305,Office Expenses,"1,09","1,15","1,13","1,13",2225 03 283 AB 30500
01,Telephone Charges,21,26,24,24,2225 03 283 AB 30501
02,Other Contingencies,74,75,75,75,2225 03 283 AB 30502
03,Electricity Charges,6,6,6,6,2225 03 283 AB 30503
04,Service Postage & Postal Expenditure,8,8,8,8,2225 03 283 AB 30504
306,"Rent, Rates and Taxes",,1,"1,30","1,37",2225 03 283 AB 30600
01,Rent,,1,"1,30","1,37",2225 03 283 AB 30601
309,Grants-in-Aid,,1,,,2225 03 283 AB 30900
03,Grants for Specific Schemes,,1,,,2225 03 283 AB 30903
321,Motor Vehicles,,10,10,10,2225 03 283 AB 32100
02,Maintenance of Functional Vehicles,,10,10,10,2225 03 283 AB 32102
345,"Petroleum, Oil and Lubricant","1,69","2,10","1,80","1,80",2225 03 283 AB 34500
01,"Petroleum, Oil and Lubricant","1,69","2,10","1,80","1,80",2225 03 283 AB 34501
349,Festival Advances,- 1,,,,2225 03 283 AB 34900
01,Festival Advances-Debit,30,85,"1,70","1,80",2225 03 283 AB 34901
02,Festival Advances-Credit,- 31,- 85,"- 1,70","- 1,80",2225 03 283 AB 34902
376,Computer and Accessories,77,80,80,80,2225 03 283 AB 37600
02,Maintenance,49,50,50,50,2225 03 283 AB 37602
03,Stationery,28,30,30,30,2225 03 283 AB 37603
AB,Total AB,"1,30,08","86,56","1,21,31","1,44,53",
#,State's Expenditure Total,"1,30,08","86,56","1,21,31","1,44,53",
283,Total 283,"1,30,08","86,56","1,21,31","1,44,53",
03,Total 03,"1,30,08","86,56","1,21,31","1,44,53",
2225,Total 2225,"1,30,08","86,56","1,21,31","1,44,53",
2405-00,FISHERIES,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Headquarters Establishment,,,,,2405 00 001 AA 30000
301,Salaries,"4,05,60","4,52,30","4,52,97","4,53,12",2405 00 001 AA 30100
01,Pay,"3,51,61","4,02,23","4,02,23","4,02,23",2405 00 001 AA 30101
