head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2039-00,STATE EXCISE,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Headquarters Establishment - Commissioner of Prohibition and Excise Department,,,,,2039 00 001 AA 30000
301,Salaries,"3,77,55","2,77,49","3,12,36","3,24,24",2039 00 001 AA 30100
01,Pay,"3,28,23","2,26,27","2,60,00","2,70,40",2039 00 001 AA 30101
02,Medical Allowance,"2,32","1,82","2,10","2,18",2039 00 001 AA 30102
03,Medical Charges,44,"2,00","2,00","2,02",2039 00 001 AA 30103
04,Other Allowances,"2,67","5,22","5,22","5,38",2039 00 001 AA 30104
06,House Rent Allowance,"36,88","33,90","34,90","35,94",2039 00 001 AA 30106
07,Travel Concession,26,92,92,92,2039 00 001 AA 30107
08,City Compensatory Allowance,"6,75","7,36","7,22","7,40",2039 00 001 AA 30108
303,Dearness Allowance,"36,48","29,42","41,60","66,25",2039 00 001 AA 30300
01,Dearness Allowance,"36,48","29,42","41,60","66,25",2039 00 001 AA 30301
304,Travel Expenses,"1,17","4,36","4,36","4,36",2039 00 001 AA 30400
01,"Tour Travelling""","1,17","4,16","4,16","4,16",2039 00 001 AA 30401
Allowances,,,,,,
02,Transfer Travelling Allowances,,20,20,20,2039 00 001 AA 30402
305,Office Expenses,"8,71","9,75","9,81","9,91",2039 00 001 AA 30500
01,Telephone Charges,80,"1,24","1,00","1,10",2039 00 001 AA 30501
03,Electricity Charges,,,30,30,2039 00 001 AA 30503
04,Service Postage & Postal Expenditure,75,"1,00","1,00","1,00",2039 00 001 AA 30504
05,Furniture,,1,1,1,2039 00 001 AA 30505
308,Advertising and Publicity,,1,,,2039 00 001 AA 30800
01,Advertisement Charges,,1,,,2039 00 001 AA 30801
319,Machinery and Equipments,,2,1,1,2039 00 001 AA 31900
01,Purchase,,1,1,1,2039 00 001 AA 31901
03,Maintenance,,1,,,2039 00 001 AA 31903
321,Motor Vehicles,18,19,23,26,2039 00 001 AA 32100
01,Purchase,,1,1,1,2039 00 001 AA 32101
02,Maintenance of Functional Vehicles,18,18,22,25,2039 00 001 AA 32102
333,Payments for Professional and Special Services,"1,26","1,47","2,95","2,44",2039 00 001 AA 33300
01,Pleaders Fees,,1,"1,51","1,00",2039 00 001 AA 33301
02,Remuneration,,1,,,2039 00 001 AA 33302
04,Contract Payment,"1,26","1,44","1,44","1,44",2039 00 001 AA 33304
09,Other Payments,,1,,,2039 00 001 AA 33309
345,"Petroleum, Oil and Lubricant","2,82","4,10","4,10","5,00",2039 00 001 AA 34500
01,"Petroleum, Oil and Lubricant","2,82","4,10","4,10","5,00",2039 00 001 AA 34501
349,Festival Advances,-29,,,,2039 00 001 AA 34900
01,Festival Advances-Debit,"2,35","3,00","6,00","6,00",2039 00 001 AA 34901
02,Festival Advances-Credit,"-2,64","-3,00","-6,00","-6,00",2039 00 001 AA 34902
351,Compensation Charged,,1,1,1,2039 00 001 AA 35100
Voted,"10,10",,,,2039 00 001 AA 35100,
02,Other Compensations  - Voted,"10,10",,,,2039 00 001 AA 35102
52,Other Compensations Charged,,,,,
359,Prizes and Awards,,10,10,10,2039 00 001 AA 35900
01,Prizes and Awards,,10,10,10,2039 00 001 AA 35901
371,Printing Charges,"80,12,15","83,00,00","83,00,00","87,00,00",2039 00 001 AA 37100
01,Printing Charges,"80,12,15","83,00,00","83,00,00","87,00,00",2039 00 001 AA 37101
372,Training,,1,,,2039 00 001 AA 37200
01,Training,,1,,,2039 00 001 AA 37201
376,Computer and Accessories,"29,65","9,51","24,61","14,51",2039 00 001 AA 37600
01,Purchase,"21,20",1,"10,61",1,2039 00 001 AA 37601
02,Maintenance,"3,45","3,50","8,00","8,00",2039 00 001 AA 37602
