head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2210,MEDICAL AND PUBLIC HEALTH,,,,,
01,Urban Health Services-Allopathy,,,,,
102,Employees State Insurance Schemes,,,,,
#,State's Expenditure,,,,,
AA,Administrative Unit,,,,,2210 01 102 AA 30000
301,Salaries,"4,70,32","4,66,99","5,27,57","5,64,13",2210 01 102 AA 30100
01,Pay,"4,10,08","4,10,42","4,40,86","4,78,67",2210 01 102 AA 30101
02,Medical Allowance,"3,25","3,60","3,60","3,12",2210 01 102 AA 30102
03,Medical Charges,,3,4,4,2210 01 102 AA 30103
04,Other Allowances,"4,18","1,68","4,10","5,70",2210 01 102 AA 30104
06,House Rent Allowance,"43,73","43,06","67,54","65,24",2210 01 102 AA 30106
07,Travel Concession,75,20,45,38,2210 01 102 AA 30107
08,City Compensatory Allowance,"8,33","8,00","10,98","10,98",2210 01 102 AA 30108
303,Dearness Allowance,"45,16","53,35","75,52","1,17,27",2210 01 102 AA 30300
01,Dearness Allowance,"45,16","53,35","75,52","1,17,27",2210 01 102 AA 30301
304,Travel Expenses,"3,16","3,01","3,01","3,01",2210 01 102 AA 30400
01,Tour Travelling Allowances,"3,00","3,00","3,00","3,00",2210 01 102 AA 30401
02,Transfer Travelling Allowances,16,1,1,1,2210 01 102 AA 30402
305,Office Expenses,"6,32","6,67","12,08","10,48",2210 01 102 AA 30500
01,Telephone Charges,32,50,50,48,2210 01 102 AA 30501
02,Other Contingencies,"1,75","1,75","4,21","1,75",2210 01 102 AA 30502
03,Electricity Charges,"3,50","3,67","6,62","7,50",2210 01 102 AA 30503
04,Service Postage & Postal Expenditure,75,75,75,75,2210 01 102 AA 30504
319,Machinery and Equipments,22,50,50,50,2210 01 102 AA 31900
03,Maintenance,22,50,50,50,2210 01 102 AA 31903
321,Motor Vehicles,20,31,31,31,2210 01 102 AA 32100
01,Purchase,,1,1,1,2210 01 102 AA 32101
02,Maintenance of Functional Vehicles,20,30,30,30,2210 01 102 AA 32102
333,Payments for Professional and Special Services,,1,1,50,2210 01 102 AA 33300
01,Pleaders Fees,,1,1,50,2210 01 102 AA 33301
345,"Petroleum, Oil and Lubricant","2,10","2,65","2,88","3,02",2210 01 102 AA 34500
01,"Petroleum, Oil and Lubricant","2,10","2,65","2,88","3,02",2210 01 102 AA 34501
346,"Clothing, Tentage and Stores",5,25,15,25,2210 01 102 AA 34600
01,"Clothing, Tentage and Stores",5,25,15,25,2210 01 102 AA 34601
349,Festival Advances,-6,,,,2210 01 102 AA 34900
01,Festival Advances-Debit,"2,50",20,"6,05","6,00",2210 01 102 AA 34901
02,Festival Advances-Credit,"-2,56",-20,"-6,05","-6,00",2210 01 102 AA 34902
351,Compensation Charged,,1,1,1,2210 01 102 AA 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2210 01 102 AA 35151
359,Prizes and Awards,2,2,6,2,2210 01 102 AA 35900
01,Prizes and Awards,2,2,6,2,2210 01 102 AA 35901
364,Lands Charged,,1,1,1,2210 01 102 AA 36400
51,Lands Charged,,1,1,1,2210 01 102 AA 36451
372,Training,,1,1,1,2210 01 102 AA 37200
01,Training,,1,1,1,2210 01 102 AA 37201
376,Computer and Accessories,"1,01","1,53","1,29,65","1,53",2210 01 102 AA 37600
01,Purchase,,1,"1,28,13",1,2210 01 102 AA 37601
02,Maintenance,2,52,52,52,2210 01 102 AA 37602
03,Stationery,99,"1,00","1,00","1,00",2210 01 102 AA 37603
AA,Total AA Charged,,2,2,2,
AA,Total AA Voted,"5,28,50","5,35,30","7,51,75","7,01,03",
AC,"Presidency Hospitals (E.S.I. Hospitals, Chennai)",,,,,2210 01 102 AC 30000
301,Salaries,"20,65,75","20,10,64","21,71,39","58,06,22",2210 01 102 AC 30100
01,Pay,"17,66,65","17,11,78","18,43,54","51,51,22",2210 01 102 AC 30101
02,Medical Allowance,"11,13","11,74","11,74","28,86",2210 01 102 AC 30102
03,Medical Charges,7,10,9,9,2210 01 102 AC 30103
04,Other Allowances,"49,43","71,80","71,80","2,05,00",2210 01 102 AC 30104
06,House Rent Allowance,"2,03,10","1,95,19","2,14,53","3,71,96",2210 01 102 AC 30106
07,Travel Concession,,63,10,9,2210 01 102 AC 30107
08,City Compensatory Allowance,"35,37","19,40","29,59","49,00",2210 01 102 AC 30108
303,Dearness Allowance,"2,62,00","2,22,53","3,40,62","12,62,05",2210 01 102 AC 30300
01,Dearness Allowance,"2,62,00","2,22,53","3,40,62","12,62,05",2210 01 102 AC 30301
304,Travel Expenses,,,,"4,13",2210 01 102 AC 30400
01,Tour Travelling Allowances,,,,"4,13",2210 01 102 AC 30401
305,Office Expenses,"1,38,72","1,46,27","5,95,01","7,03,33",2210 01 102 AC 30500
01,Telephone Charges,30,67,"1,27","3,00",2210 01 102 AC 30501
02,Other Contingencies,"2,86","2,90","6,97","11,12",2210 01 102 AC 30502
03,Electricity Charges,"1,35,51","1,42,65","5,86,72","6,88,46",2210 01 102 AC 30503
04,Service Postage & Postal Expenditure,5,5,5,75,2210 01 102 AC 30504
306,"Rent, Rates and Taxes","12,06","13,65","13,65","28,41",2210 01 102 AC 30600
03,Water Charges,"12,06","13,65","13,65","28,41",2210 01 102 AC 30603
319,Machinery and Equipments,"8,79,09","1,01","4,39","4,83",2210 01 102 AC 31900
01,Purchase,"8,78,12",1,"3,39",2,2210 01 102 AC 31901
03,Maintenance,97,"1,00","1,00","4,81",2210 01 102 AC 31903
321,Motor Vehicles,"11,45",14,14,50,2210 01 102 AC 32100
01,Purchase,"11,42",1,1,2,2210 01 102 AC 32101
02,Maintenance of Functional Vehicles,3,13,13,48,2210 01 102 AC 32102
333,Payments for Professional and Special Services,55,66,"2,88","2,08,07",2210 01 102 AC 33300
01,Pleaders Fees,,6,3,8,2210 01 102 AC 33301
04,Contract Payment,55,60,"2,85","2,07,99",2210 01 102 AC 33304
334,Other Charges,,1,1,1,2210 01 102 AC 33400
01,Other Items,,1,1,1,2210 01 102 AC 33401
345,"Petroleum, Oil and Lubricant","1,53","1,80","14,76","94,31",2210 01 102 AC 34500
01,"Petroleum, Oil and Lubricant","1,53","1,80","14,76","94,31",2210 01 102 AC 34501
346,"Clothing, Tentage and Stores","1,16","1,16","1,27","4,92",2210 01 102 AC 34600
01,"Clothing, Tentage and Stores","1,16","1,16","1,27","4,92",2210 01 102 AC 34601
347,Stores and Equipments,"10,20","10,21","2,54,94","76,35",2210 01 102 AC 34700
01,Stores - Voted,"10,20","10,20","2,54,93","76,34",2210 01 102 AC 34701
03,X-rays - Voted,,1,1,1,2210 01 102 AC 34703
349,Festival Advances,-40,,,,2210 01 102 AC 34900
01,Festival Advances-Debit,"8,40","17,00","17,13","61,78",2210 01 102 AC 34901
02,Festival Advances-Credit,"-8,80","-17,00","-17,13","-61,78",2210 01 102 AC 34902
359,Prizes and Awards,8,23,32,38,2210 01 102 AC 35900
01,Prizes and Awards,8,23,32,38,2210 01 102 AC 35901
366,Medicine,"11,39,03","11,39,04","11,40,32","21,76,91",2210 01 102 AC 36600 
01,Medicine,"11,39,03","11,39,04","11,40,32","21,76,91",2210 01 102 AC 36601
367,Feeding/Dietary Charges,"28,95","29,00","34,00","1,02,61",2210 01 102 AC 36700
09,Others,"28,95","29,00","34,00","1,02,61",2210 01 102 AC 36709 
376,Computer and Accessories,90,90,90,"2,76",2210 01 102 AC 37600
02,Maintenance,10,10,10,82,2210 01 102 AC 37602
03,Stationery,80,80,80,"1,94",2210 01 102 AC 37603
AC,Total AC,"45,51,07","35,77,25","45,74,60","1,04,75,79",
AE,"Mofussil Hospitals (E.S.I. Hospital, Madurai)",,,,,2210 01 102 AE 30000
301,Salaries,"8,73,34","8,52,45","8,99,04",,2210 01 102 AE 30100
