head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2225,"WELFARE OF SCHEDULED CASTE, SCHEDULED TRIBES, OTHER BACKWARD CLASSES AND MINORITIES",,,,,
03,Welfare of Backward classes,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Headquarters staff - Directorate of Backward Classes,,,,,2225 03 001 AA 30000
301,Salaries,"1,84,56","2,66,97","2,09,07","2,10,77",2225 03 001 AA 30100
01,Pay,"1,60,20","2,36,06","1,77,50","1,78,25",2225 03 001 AA 30101
02,Medical Allowance,"1,07","1,26","1,26","1,30",2225 03 001 AA 30102
03,Medical Charges,"1,02",40,90,93,2225 03 001 AA 30103
04,Other Allowances,"2,15","1,70","1,70","1,77",2225 03 001 AA 30104
06,House Rent Allowance,"16,84","23,08","23,08","24,00",2225 03 001 AA 30106
07,Travel Concession,2,52,40,40,2225 03 001 AA 30107
08,City Compensatory Allowance,"3,26","3,95","3,95","4,11",2225 03 001 AA 30108
09,Honorarium,,,28,1,2225 03 001 AA 30109
302,Wages,,15,,,2225 03 001 AA 30200
01,Wages,,15,,,2225 03 001 AA 30201
303,Dearness Allowance,"18,95","30,69","28,40","43,67",2225 03 001 AA 30300
01,Dearness Allowance,"18,95","30,69","28,40","43,67",2225 03 001 AA 30301
304,Travel Expenses,"3,52","6,40","6,40","6,30",2225 03 001 AA 30400
01,Tour Travelling Allowances,"3,43","6,00","6,00","6,00",2225 03 001 AA 30401
02,Transfer Travelling Allowances,9,40,40,30,2225 03 001 AA 30402
305,Office Expenses,"16,58","7,26","7,26","7,31",2225 03 001 AA 30500
01,Telephone Charges,"1,66","1,65","1,65","1,70",2225 03 001 AA 30501
02,Other Contingencies,"14,32","5,00","5,00","5,00",2225 03 001 AA 30502
04,Service Postage & Postal Expenditure,60,60,60,60,2225 03 001 AA 30504
05,Furniture,,1,1,1,2225 03 001 AA 30505
308,Advertising and Publicity,"12,52","16,13","16,13","12,12",2225 03 001 AA 30800
01,Advertisement Charges,"10,51","16,12","16,12","10,00",2225 03 001 AA 30801
02,Exhibition,"2,01",1,1,"2,12",2225 03 001 AA 30802
319,Machinery and Equipments,"4,64",2,2,2,2225 03 001 AA 31900
01,Purchase,"4,64",1,1,1,2225 03 001 AA 31901
02,Renewal and Replacement,,1,1,1,2225 03 001 AA 31902
321,Motor Vehicles,10,11,11,11,2225 03 001 AA 32100
01,Purchase,,1,1,1,2225 03 001 AA 32101
