head,desc,2018,2019Est,2019Rev,2020Est,dpcode
3451-00,SECRETARIAT -ECONOMIC SERVICES,,,,,
090,Secretariat,,,,,
#State's Expenditure,,,,,,
AB,Agriculture Department,,,,,3451 00 090 AB 30000
301,Salaries,"11,71,12","11,78,03","12,13,00","14,62,43",3451 00 090 AB 30100
01,Pay,"10,10,10","10,09,42","10,10,02","12,63,26",3451 00 090 AB 30101
02,Medical Allowance,"4,82","5,62","5,62","5,62",3451 00 090 AB 30102
03,Medical Charges,"5,45","7,42","12,00","7,42",3451 00 090 AB 30103
04,Other Allowances,"12,68","15,00","15,00","15,00",3451 00 090 AB 30104
06,House Rent Allowance,"1,17,96","1,19,11","1,48,66","1,48,66",3451 00 090 AB 30106
07,Travel Concession,81,"2,50","2,50","2,50",3451 00 090 AB 30107
08,City Compensatory Allowance,"19,30","18,96","19,20","19,97",3451 00 090 AB 30108
303,Dearness Allowance,"1,00,18","1,31,23","1,61,61","2,40,02",3451 00 090 AB 30300
01,Dearness Allowance,"1,00,18","1,31,23","1,61,61","2,40,02",3451 00 090 AB 30301
304,Travel Expenses,"12,39","19,80","18,01","18,01",3451 00 090 AB 30400
01,Tour Travelling Allowances,"12,38","18,00","18,00","18,00",3451 00 090 AB 30401
02,Transfer Travelling Allowances,1,"1,80",1,1,3451 00 090 AB 30402
305,Office Expenses,"9,87","11,66","11,66","11,66",3451 00 090 AB 30500
01,Telephone Charges,"1,09","2,00","2,00","2,00",3451 00 090 AB 30501
02,Other Contingencies,"7,38","8,25","8,25","8,25",3451 00 090 AB 30502
04,Service Postage & Postal Expenditure,"1,40","1,40","1,40","1,40",3451 00 090 AB 30504
05,Furniture,,1,1,1,3451 00 090 AB 30505
319,Machinery and Equipments,41,32,42,42,3451 00 090 AB 31900
01,Purchase,,1,1,1,3451 00 090 AB 31901
03,Maintenance,41,31,41,41,3451 00 090 AB 31903
321,Motor Vehicles,25,41,"15,81",41,3451 00 090 AB 32100
01,Purchase,,1,"15,41",1,3451 00 090 AB 32101
02,Maintenance of Functional Vehicles,25,40,40,40,3451 00 090 AB 32102
333,Payments for Professional and Special Services,"8,31","9,50","9,50","9,50",3451 00 090 AB 33300
01,Pleaders Fees,"3,89","4,00","4,00","4,00",3451 00 090 AB 33301
04,Contract Payment,"4,42","5,50","5,50","5,50",3451 00 090 AB 33304
345,"Petroleum, Oil and Lubricant","2,51","2,61","2,61","2,61",3451 00 090 AB 34500
01,"Petroleum, Oil and Lubricant","2,51","2,61","2,61","2,61",3451 00 090 AB 34501
349,Festival Advances,18,,,,3451 00 090 AB 34900
01,Festival Advances-Debit,"4,90","7,50","17,50","17,50",3451 00 090 AB 34901
02,Festival Advances-Credit,"- 4,72","- 7,50","- 17,50","- 17,50",3451 00 090 AB 34902
359,Prizes and Awards,6,10,20,20,3451 00 090 AB 35900
01,Prizes and Awards,6,10,20,20,3451 00 090 AB 35901
371,Printing Charges,,1,1,1,3451 00 090 AB 37100
01,Printing Charges,,1,1,1,3451 00 090 AB 37101
372,Training,,1,1,1,3451 00 090 AB 37200
01,Training,,1,1,1,3451 00 090 AB 37201
376,Computer and Accessories,"3,25","5,20","6,20","5,70",3451 00 090 AB 37600
02,Maintenance,"1,00","1,00","2,00","1,50",3451 00 090 AB 37602
03,Stationery,"2,25","4,20","4,20","4,20",3451 00 090 AB 37603
AB,Total AB,"13,08,53","13,58,88","14,39,04","17,50,98",
#State's Expenditure Total,"13,08,53","13,58,88","14,39,04","17,50,98",,
090,Total 090,"13,08,53","13,58,88","14,39,04","17,50,98",
911,Deduct - Recoveries of Overpayments,,,,,,
#State's Expenditure,,,,,,
AB,Agriculture Department,,,,,3451 00 911 AB 30000
377,Deduct-Recoveries,- 67,,,,3451 00 911 AB 37700
02,Recoveries of Overpayments / Remittance of excess drawals,- 67,,,,3451 00 911 AB 37702
AB,Total AB,- 67,,,,
#State's Expenditure Total,- 67,,,,,
911,Total 911,- 67,,,,
00,Total 00,"13,07,86","13,58,88","14,39,04","17,50,98",
3451,Total 3451,"13,07,86","13,58,88","14,39,04","17,50,98",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#State's Expenditure,,,,,,
AI,Loans to Secretariat Employees for construction of houses - Agriculture Department,,,,,7610 00 201 AI 50000,
502,Loan - Outgo,"58,50","75,00","75,00","75,00",7610 00 201 AI 50200
01,Bearing Interest,"58,50","75,00","75,00","75,00",7610 00 201 AI 50201
AI,Total AI,"58,50","75,00","75,00","75,00",
#State's Expenditure Total,"58,50","75,00","75,00","75,00",,
201,Total 201,"58,50","75,00","75,00","75,00",
00,Total 00,"58,50","75,00","75,00","75,00",
7610,Total 7610,"58,50","75,00","75,00","75,00",
