head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2040-00,"TAXES ON SALES,TRADE ETC.",,,,,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
AH,Reimbursement of Sales Tax and Surcharge to Transport Corporation,,,,,2040 00 800 AH 30000
342,Service or Commitment Charges,,1,,1,2040 00 800 AH 34200
01,Service or Commitment Charges,,1,,1,2040 00 800 AH 34201
AH,Total AH,,1,,1,
#,State's Expenditure Total,,1,,1,
800,Total 800,,1,,1,
00,Total 00,,1,,1,
2040,Total 2040,,1,,1,
2202,GENERAL EDUCATION,,,,,
80,General,,,,,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
AA,Reimbursement of Social Cost on Student Concessions in Bus Fares,,,,,2202 80 800 AA 30000
311,Subsidies,"7,64,71,98","7,66,85,40","10,50,00,00","13,00,00,00",2202 80 800 AA 31100
02,General Subsidy,"7,64,71,98","7,66,85,40","10,50,00,00","13,00,00,00",2202 80 800 AA 31102
AA,Total AA,"7,64,71,98","7,66,85,40","10,50,00,00","13,00,00,00",
JD,Issue of Concessional student bus pass through mobile application  - Scheme  under State Innovation Fund,,,,,2202 80 800 JD 30000
309,Grants-in-Aid,,,"8,00",,2202 80 800 JD 30900
03,Grants for Specific Schemes,,,"8,00",,2202 80 800 JD 30903
JD,Total JD,,,"8,00",,
#,State's Expenditure Total,"7,64,71,98","7,66,85,40","10,50,08,00","13,00,00,00",
800,Total 800,"7,64,71,98","7,66,85,40","10,50,08,00","13,00,00,00",
902,Deduct - Amount met from Reserve Fund / Deposit Account,,,,,
#,State's Expenditure,,,,,
AA,Deduct - Amount met from State Innovation Fund,,,,,2202 80 902 AA 30000
330,Inter-Account Transfers,,,"-8,00",,2202 80 902 AA 33000
01,Inter-Account Transfers,,,"-8,00",,2202 80 902 AA 33001
AA,Total AA,,,"-8,00",,
#,State's Expenditure Total,,,"-8,00",,
902,Total 902,,,"-8,00",,
80,Total 80,"7,64,71,98","7,66,85,40","10,50,00,00","13,00,00,00",
2202,Total 2202,"7,64,71,98","7,66,85,40","10,50,00,00","13,00,00,00",
2205-00,ART AND CULTURE,,,,,
102,Promotion of Arts and Culture State's Expenditure,,,,,
AE,Reimbursement of Social cost on Drama artists concession in Bus fare,,,,,2205 00 102 AE 30000
309,Grants-in-Aid,25,26,4,4,2205 00 102 AE 30900
