head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2202,GENERAL EDUCATION,,,,,
05,Language Development,,,,,
102,Promotion of Modern Indian Languages and Literature,,,,,
#,State's Expenditure,,,,,
AA,Financial Assistance to Ulemas,,,,,2202 05 102 AA 30000
327,Pensions,"2,35,88","3,12,00","2,40,00","3,12,00",2202 05 102 AA 32700
05,Social Security Pensions,"2,35,88","3,12,00","2,40,00","3,12,00",2202 05 102 AA 32705
AA,Total AA,"2,35,88","3,12,00","2,40,00","3,12,00",
#,State's Expenditure Total,"2,35,88","3,12,00","2,40,00","3,12,00",
102,Total 102,"2,35,88","3,12,00","2,40,00","3,12,00",
05,Total 05,"2,35,88","3,12,00","2,40,00","3,12,00",
2202,Total 2202,"2,35,88","3,12,00","2,40,00","3,12,00",
2235,SOCIAL SECURITY AND WELFARE,,,,,
60,Other Social Security and Welfare Programmes,,,,,
200,Other Programmes,,,,,
#,State's Expenditure,,,,,
AJ,Assistance to Muslim Gosha Women Aid Society,,,,,2235 60 200 AJ 30000
309,Grants-in-Aid,"16,32","1,00","1,00","1,00",2235 60 200 AJ 30900
01,Grants for Current Expenditure,"16,32","1,00","1,00","1,00",2235 60 200 AJ 30901
AJ,Total AJ,"16,32","1,00","1,00","1,00",
#,State's Expenditure Total,"16,32","1,00","1,00","1,00",
200,Total 200,"16,32","1,00","1,00","1,00",
60,Total 60,"16,32","1,00","1,00","1,00",
2235,Total 2235,"16,32","1,00","1,00","1,00",
2250-00,OTHER SOCIALSERVICES,,,,,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
AD,Other Grants to Religious Institutions - Wakf Board,,,,,2250 00 800 AD 30000
309,Grants-in-Aid,"20,35","2,00,00","4,50,00","2,50,00",2250 00 800 AD 30900
01,Grants for Current Expenditure,"20,35","2,00,00","4,50,00","2,50,00",2250 00 800 AD 30901
AD,Total AD,"20,35","2,00,00","4,50,00","2,50,00",
AE,Deputation of Hajj Volunteers for the Hajj Season,,,,,2250 00 800 AE 30000
309,Grants-in-Aid,"23,60","10,29","10,29","10,29",2250 00 800 AE 30900
01,Grants for Current Expenditure,"23,60","10,29","10,29","10,29",2250 00 800 AE 30901
AE,Total AE,"23,60","10,29","10,29","10,29",
AG,Repairs and Renovation of Wakf properties,,,,,2250 00 800 AG 30000
309,Grants-in-Aid,"60,00","60,00","60,00","60,00",2250 00 800 AG 30900
02,Grants for Creation of Capital Assets,"60,00","60,00","60,00","60,00",2250 00 800 AG 30902
AG,Total AG,"60,00","60,00","60,00","60,00",
AJ,Grants to Tamil Nadu Hajj Committee,,,,,2250 00 800 AJ 30000
309,Grants-in-Aid,"50,00","50,80","50,80","50,80",2250 00 800 AJ 30900
01,Grants for Current Expenditure,"50,00","50,80","50,80","50,80",2250 00 800 AJ 30901
311,Subsidies,"6,00,00","6,00,00","6,00,00","6,00,00",2250 00 800 AJ 31100
02,General Subsidy,"6,00,00","6,00,00","6,00,00","6,00,00",2250 00 800 AJ 31102
AJ,Total AJ,"6,50,00","6,50,80","6,50,80","6,50,80",
JC,Grants to Tamil Nadu Wakf Board,,,,,2250 00 800 JC 30000
309,Grants-in-Aid,"3,00","3,00","3,00","3,00",2250 00 800 JC 30900
03,Grants for Specific Schemes,"3,00","3,00","3,00","3,00",2250 00 800 JC 30903
JC,Total JC,"3,00","3,00","3,00","3,00",
JE,Payment of Honorarium to Tamil Nadu Khazis,,,,,2250 00 800 JE 30000
309,Grants-in-Aid,"67,20","67,20","67,20","67,20",2250 00 800 JE 30900
01,Grants for Current Expenditure,"67,20","67,20","67,20","67,20",2250 00 800 JE 30901
JE,Total JE,"67,20","67,20","67,20","67,20",
#,State's Expenditure Total,"8,24,15","9,91,29","12,41,29","10,41,29",
800,Total 800,"8,24,15","9,91,29","12,41,29","10,41,29",
00,Total 00,"8,24,15","9,91,29","12,41,29","10,41,29",
2250,Total 2250,"8,24,15","9,91,29","12,41,29","10,41,29",
2251-00,SECRETARIAT -SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AS,Backward Classes and Most Backward Classes Welfare Department,,,,,2251 00 090 AS 30000
301,Salaries,"4,54,06","4,79,48","4,79,68","4,96,22",2251 00 090 AS 30100
01,Pay,"3,92,18","4,12,98","4,13,52","4,30,06",2251 00 090 AS 30101
02,Medical Allowance,"1,67","1,44","1,84","1,84",2251 00 090 AS 30102
03,Medical Charges,"2,83","3,64","3,64","3,64",2251 00 090 AS 30103
04,Other Allowances,"5,19","5,05","3,86","3,86",2251 00 090 AS 30104
06,House Rent Allowance,"45,11","48,33","48,77","48,77",2251 00 090 AS 30106
07,Travel Concession,3,80,80,80,2251 00 090 AS 30107
08,City Compensatory Allowance,"7,05","7,24","7,25","7,25",2251 00 090 AS 30108
302,Wages,,1,,,2251 00 090 AS 30200
01,Wages,,1,,,2251 00 090 AS 30201
303,Dearness Allowance,"35,63","53,69","66,16","1,05,36",2251 00 090 AS 30300
01,Dearness Allowance,"35,63","53,69","66,16","1,05,36",2251 00 090 AS 30301
304,Travel Expenses,"2,72","2,52","2,78","2,78",2251 00 090 AS 30400
01,Tour Travelling Allowances,"2,72","2,50","2,72","2,72",2251 00 090 AS 30401
02,Transfer Travelling Allowances,,2,6,6,2251 00 090 AS 30402
305,Office Expenses,"5,38","4,91","6,09","5,91",2251 00 090 AS 30500
01,Telephone Charges,"1,00","1,20","1,20","1,20",2251 00 090 AS 30501
02,Other Contingencies,"4,38","3,70","4,50","4,50",2251 00 090 AS 30502
04,Service Postage & Postal Expenditure,,,20,20,2251 00 090 AS 30504
05,Furniture,,1,19,1,2251 00 090 AS 30505
308,Advertising and Publicity,,1,1,1,2251 00 090 AS 30800
01,Advertisement Charges,,1,1,1,2251 00 090 AS 30801
319,Machinery and Equipments,96,1,1,1,2251 00 090 AS 31900
01,Purchase,96,1,1,1,2251 00 090 AS 31901
321,Motor Vehicles,,26,26,26,2251 00 090 AS 32100
01,Purchase,,1,1,1,2251 00 090 AS 32101
02,Maintenance of Functional Vehicles,,25,25,25,2251 00 090 AS 32102
333,Payments for Professional and Special Services,"22,00","50,02","30,02","35,02",2251 00 090 AS 33300
01,Pleaders Fees,"14,90","50,00","30,00","35,00",2251 00 090 AS 33301
