head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2052-00,SECRETARIAT - GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AH,Public Works Department,,,,,2052 00 090 AH 30000
301,Salaries,"9,56,76","9,72,30","9,79,66","12,03,69",2052 00 090 AH 30100
01,Pay,"8,28,99","8,51,31","8,50,51","10,75,29",2052 00 090 AH 30101
02,Medical Allowance,"3,92","3,85","4,18","4,18",2052 00 090 AH 30102
03,Medical Charges,"2,23","3,00","4,26","3,00",2052 00 090 AH 30103
04,Other Allowances,"7,15","5,50","5,50","5,50",2052 00 090 AH 30104
06,House Rent Allowance,"97,54","92,14","98,23","98,74",2052 00 090 AH 30106
07,Travel Concession,72,"1,50","1,50","1,50",2052 00 090 AH 30107
08,City Compensatory Allowance,"16,21","14,99","15,47","15,47",2052 00 090 AH 30108
09,Honorarium,,1,1,1,2052 00 090 AH 30109
303,Dearness Allowance,"91,36","1,10,67","1,36,08","2,04,30",2052 00 090 AH 30300
01,Dearness Allowance,"91,36","1,10,67","1,36,08","2,04,30",2052 00 090 AH 30301
304,Travel Expenses,"14,54","18,25","18,25","18,25",2052 00 090 AH 30400
01,Tour Travelling Allowances,"14,49","18,00","18,00","18,00",2052 00 090 AH 30401
02,Transfer Travelling Allowances,5,25,25,25,2052 00 090 AH 30402
305,Office Expenses,"9,11","7,09","7,09","7,09",2052 00 090 AH 30500
01,Telephone Charges,"1,44","1,90","1,90","1,90",2052 00 090 AH 30501
02,Other Contingencies,"3,68","3,68","3,68","3,68",2052 00 090 AH 30502
04,Service Postage & Postal Expenditure,"1,10","1,50","1,50","1,50",2052 00 090 AH 30504
05,Furniture,"2,89",1,1,1,2052 00 090 AH 30505
313,Hospitality / Entertainment Expenditure,"9,96","10,00","10,00","10,00",2052 00 090 AH 31300 
01,Hospitality / Entertainment Expenditure,"9,96","10,00","10,00","10,00",2052 00 090 AH 31301
321,Motor Vehicles,"10,79",51,51,51,2052 00 090 AH 32100
01,Purchase,"10,30",1,1,1,2052 00 090 AH 32101
02,Maintenance of Functional Vehicles,49,50,50,50,2052 00 090 AH 32102
333,Payments for Professional and Special Services,"5,32,04","4,00,01","4,00,01","4,00,01",2052 00 090 AH 33300
01,Pleaders Fees,"5,32,04","4,00,00","4,00,00","4,00,00",2052 00 090 AH 33301
04,Contract Payment,,1,1,1,2052 00 090 AH 33304
345,"Petroleum, Oil and Lubricant","3,24","2,58","2,58","2,58",2052 00 090 AH 34500
01,"Petroleum, Oil and Lubricant","3,24","2,58","2,58","2,58",2052 00 090 AH 34501
347,Stores and Equipments,,1,1,1,2052 00 090 AH 34700
01,Stores - Voted,,1,1,1,2052 00 090 AH 34701
349,Festival Advances,-19,,,,2052 00 090 AH 34900
01,Festival Advances-Debit,"4,70","5,50","11,00","11,00",2052 00 090 AH 34901
02,Festival Advances-Credit,"-4,89","-5,50","-11,00","-11,00",2052 00 090 AH 34902
351,Compensation Charged,,1,1,1,2052 00 090 AH 35100
52,Other Compensations Charged,,1,1,1,2052 00 090 AH 35152
359,Prizes and Awards,,20,20,20,2052 00 090 AH 35900
01,Prizes and Awards,,20,20,20,2052 00 090 AH 35901
376,Computer and Accessories,"6,08","4,61","5,05","4,61",2052 00 090 AH 37600 
01,Purchase,"1,55",1,45,1,2052 00 090 AH 37601
02,Maintenance,53,60,60,60,2052 00 090 AH 37602
03,Stationery,"4,00","4,00","4,00","4,00",2052 00 090 AH 37603 
AH,Total AH Charged,,1,1,1,
AH,Total AH Voted,"16,33,69","15,26,23","15,59,44","18,51,25",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"16,33,69","15,26,23","15,59,44","18,51,25",
090,Total 090 Charged,,1,1,1,
090,Total 090 Voted,"16,33,69","15,26,23","15,59,44","18,51,25",
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"16,33,69","15,26,23","15,59,44","18,51,25",
2052,Total 2052 Charged,,1,1,1,
2052,Total 2052 Voted,"16,33,69","15,26,23","15,59,44","18,51,25",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
BD,Loans to Secretariat Employees for construction of houses - Public Works Department,,,,,7610 00 201 BD 50000
502,Loan - Outgo,"40,50",1,"40,50","10,00",7610 00 201 BD 50200
01,Bearing Interest,"40,50",1,"40,50","10,00",7610 00 201 BD 50201
BD,Total BD,"40,50",1,"40,50","10,00",
#,State's Expenditure Total,"40,50",1,"40,50","10,00",
201,Total 201,"40,50",1,"40,50","10,00",
00,Total 00,"40,50",1,"40,50","10,00",
7610,Total 7610,"40,50",1,"40,50","10,00",
