head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2852,INDUSTRIES,,,,,
80,General,,,,,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
JG,Promotion of Investments in Tamil Nadu,,,,,2852 80 800 JG 30000
308,Advertising and Publicity,"25,45",1,"25,63",1,2852 80 800 JG 30800
09,Others,"25,45",1,"25,63",1,2852 80 800 JG 30809
309,Grants-in-Aid,"15,00",1,1,1,2852 80 800 JG 30900
03,Grants for Specific Schemes,"15,00",1,1,1,2852 80 800 JG 30903
333,Payments for Professional and Special Services,,1,1,1,2852 80 800 JG 33300
04,Contract Payment,,1,1,1,2852 80 800 JG 33304
JG,Total JG,"40,45",3,"25,65",3,
JP,Global Investors Meet,,,,,2852 80 800 JP 30000
309,Grants-in-Aid,"64,24,99","75,00,01","10,00,01","75,00,01",2852 80 800 JP 30900
01,Grants for Current Expenditure,,1,1,1,2852 80 800 JP 30901
09,Others,"64,24,99","75,00,00","10,00,00","75,00,00",2852 80 800 JP 30909
JP,Total JP,"64,24,99","75,00,01","10,00,01","75,00,01",
#,State's Expenditure Total,"64,65,44","75,00,04","10,25,66","75,00,04",
800,Total 800,"64,65,44","75,00,04","10,25,66","75,00,04",
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
JP,Global Investors Meet,,,,,2852 80 911 JP 30000
377,Deduct-Recoveries,"-12,02,28",,,,2852 80 911 JP 37700
02,Recoveries of Overpayments / Remittance of excess drawals,"-12,02,28",,,,2852 80 911 JP 37702
JP,Total JP,"-12,02,28",,,,
#,State's Expenditure Total,"-12,02,28",,,,
911,Total 911,"-12,02,28",,,,
80,Total 80,"52,63,16","75,00,04","10,25,66","75,00,04",
2852,Total 2852,"52,63,16","75,00,04","10,25,66","75,00,04",
3451-00,SECRETARIAT - ECONOMIC SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AD,Industries Department,,,,,3451 00 090 AD 30000
301,Salaries,"6,96,83","7,42,01","7,43,23","7,69,42",3451 00 090 AD 30100
01,Pay,"5,97,71","6,36,73","6,36,73","6,62,20",3451 00 090 AD 30101
02,Medical Allowance,"2,46","2,49","2,52","2,52",3451 00 090 AD 30102
03,Medical Charges,"1,30","3,00","3,00","3,00",3451 00 090 AD 30103
04,Other Allowances,"6,75","7,00","7,00","7,00",3451 00 090 AD 30104
06,House Rent Allowance,"74,43","78,48","78,48","79,20",3451 00 090 AD 30106
07,Travel Concession,"2,98","1,81","3,00","3,00",3451 00 090 AD 30107
08,City Compensatory Allowance,"11,20","12,50","12,50","12,50",3451 00 090 AD 30108
303,Dearness Allowance,"58,75","82,78","1,01,88","1,62,24",3451 00 090 AD 30300
01,Dearness Allowance,"58,75","82,78","1,01,88","1,62,24",3451 00 090 AD 30301
304,Travel Expenses,"8,09","8,60","15,60","14,30",3451 00 090 AD 30400
01,Tour Travelling Allowance,"7,96","8,00","13,00","12,00",3451 00 090 AD 30401
02,Transfer Travelling Allowances,13,60,"2,60","2,30",3451 00 090 AD 30402
305,Office Expenses,"5,30","6,75","7,25","7,75",3451 00 090 AD 30500 
01,Telephone Charges,87,"1,50","1,50","1,50",3451 00 090 AD 30501
02,Other Contingencies,"3,68","4,00","4,50","5,00",3451 00 090 AD 30502
04,Service Postage & Postal Expenditure,75,"1,25","1,25","1,25",3451 00 090 AD 30504
308,Advertising and Publicity,,1,1,1,3451 00 090 AD 30800
01,Advertisement Charges,,1,1,1,3451 00 090 AD 30801
319,Machinery and Equipments,"15,27",2,2,2,3451 00 090 AD 31900
01,Purchase,"15,27",1,1,1,3451 00 090 AD 31901
03,Maintenance,,1,1,1,3451 00 090 AD 31903
321,Motor Vehicles,,1,1,1,3451 00 090 AD 32100
01,Purchase,,1,1,1,3451 00 090 AD 32101
333,Payments for Professional and Special Services,"1,01,10","50,00","1,01,20","1,00,01",3451 00 090 AD 33300
01,Pleaders Fees,"1,01,10","50,00","1,00,00","1,00,00",3451 00 090 AD 33301
04,Contract Payment,,,"1,20",1,3451 00 090 AD 33304
345,"Petroleum, Oil and Lubricant",61,"1,75","1,75","1,75",3451 00 090 AD 34500
01,"Petroleum, Oil and Lubricant",61,"1,75","1,75","1,75",3451 00 090 AD 34501
349,Festival Advances,18,,,,3451 00 090 AD 34900
01,Festival Advances-Debit,"2,00","3,50","7,00","7,00",3451 00 090 AD 34901
02,Festival Advances-Credit,"-1,82","-3,50","-7,00","-7,00",3451 00 090 AD 34902
359,Prizes and Awards,,4,4,4,3451 00 090 AD 35900
01,Prizes and Awards,,4,4,4,3451 00 090 AD 35901
376,Computer and Accessories,"3,67","3,01","3,01","3,01",3451 00 090 AD 37600
01,Purchase,"2,75",1,1,1,3451 00 090 AD 37601
03,Stationery,92,"3,00","3,00","3,00",3451 00 090 AD 37603
AD,Total AD,"8,89,80","8,94,98","9,74,00","10,58,56",
JK,Industries Department,,,,,3451 00 090 JK 30000
376,Computer and Accessories,,1,1,1,3451 00 090 JK 37600
01,Purchase,,1,1,1,3451 00 090 JK 37601
JK,Total JK,,1,1,1,
#,State's Expenditure Total,"8,89,80","8,94,99","9,74,01","10,58,57",
090,Total 090,"8,89,80","8,94,99","9,74,01","10,58,57",
00,Total 00,"8,89,80","8,94,99","9,74,01","10,58,57",
3451,Total 3451,"8,89,80","8,94,99","9,74,01","10,58,57",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AT,Loans to Secretariat Employees for construction of houses - Industries Department,,,,,7610 00 201 AT 50000
502,Loan - Outgo,"31,97",1,"42,50","25,00",7610 00 201 AT 50200
01,Bearing Interest,"31,97",1,"42,50","25,00",7610 00 201 AT 50201
AT,Total AT,"31,97",1,"42,50","25,00",
#,State's Expenditure Total,"31,97",1,"42,50","25,00",
201,Total 201,"31,97",1,"42,50","25,00",
00,Total 00,"31,97",1,"42,50","25,00",
7610,Total 7610,"31,97",1,"42,50","25,00",
