head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2401-00,CROP HUSBANDRY,,,,,
112,Development of Pulses,,,,,
#,Central Sector Schemes,,,,,
SB,Installation of Pulses processing units in Co-operative Marketing Society under RKVY-NADP,,,,,2401 00 112 SB 30000
309,Grants-in-Aid,,1,1,1,2401 00 112 SB 30900
02,Grants for Creation of Capital Assets,,1,1,1,2401 00 112 SB 30902
SB,Total SB,,1,1,1,
#,Central Sector Schemes Total,,1,1,1,
#,Schemes shared between State and Centre,,,,,
UC,Installation of Pulses Processing Units in Cooperative Marketing Society under Rashtriya Krishi Vikas Yojana / National Agriculture Development Programme,,,,,2401 00 112 UC 30000
309,Grants-in-Aid,"1,80,00",,"1,88,32",1,2401 00 112 UC 30900
02,Grants for Creation of Capital Assets,"1,80,00",,"1,88,32",1,2401 00 112 UC 30902
UC,Total UC,"1,80,00",,"1,88,32",1,
#,Schemes shared between State and Centre Total,"1,80,00",,"1,88,32",1,
112,Total 112,"1,80,00",1,"1,88,33",2,
793,Special Central Assistance for Scheduled Caste Component Plan,,,,,
#,Schemes shared between State and Centre,,,,,
UU,"Implementation of National Agriculture Development Programme (NADP/RKVY) under Co-operation, Food and Consumer Protection Department under Scheduled Caste Component Plan",,,,,2401 00 793 UU 30000
309,Grants-in-Aid,"95,00",,"69,30",1,2401 00 793 UU 30900
02,Grants for Creation of Capital Assets,"95,00",,"69,30",1,2401 00 793 UU 30902
UU,Total UU,"95,00",,"69,30",1,
#,Schemes shared between State and Centre Total,"95,00",,"69,30",1,
793,Total 793,"95,00",,"69,30",1,
794,Special Central Assistance for Tribal Sub-Plan,,,,,
#,Schemes shared between State and Centre,,,,,
UP,"Implementation of National Agriculture Development Programme (NADP/RKVY) under Co-operation, Food and Consumer Protection Department under Tribal Sub Plan",,,,,2401 00 794 UP 30000
309,Grants-in-Aid,"5,00",,"3,84",1,2401 00 794 UP 30900
02,Grants for Creation of Capital Assets,,,"3,84",1,2401 00 794 UP 30902
03,Grants for Specific Schemes,"5,00",,,,2401 00 794 UP 30903
UP,Total UP,"5,00",,"3,84",1,
#,Schemes shared between State and Centre Total,"5,00",,"3,84",1,
794,Total 794,"5,00",,"3,84",1,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
KG,Revolving Fund assistance for Joint Liability Groups of Farmers,,,,,2401 00 800 KG 30000
309,Grants-in-Aid,,1,,1,2401 00 800 KG 30900
03,Grants for Specific Schemes,,1,,1,2401 00 800 KG 30903
KG,Total KG,,1,,1,
#,State's Expenditure Total,,1,,1,
800,Total 800,,1,,1,
00,Total 00,"2,80,00",2,"2,61,47",5,
2401,Total 2401,"2,80,00",2,"2,61,47",5,
2425-00,CO-OPERATION,,,,,
001,Direction and Administration,,,,,
