head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2202,GENERAL EDUCATION,,,,,
04,Adult Education,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Direction and Inspection,,,,,2202 04 001 AA 30000
301,Salaries,"1,42,54","1,56,07","1,39,82","1,49,77",2202 04 001 AA 30100
01,Pay,"1,26,34","1,39,00","1,24,08","1,34,01",2202 04 001 AA 30101
02,Medical Allowance,80,91,77,79,2202 04 001 AA 30102
04,Other Allowances,"1,36","1,35","1,19","1,19",2202 04 001 AA 30104
06,House Rent Allowance,"11,92","12,55","11,63","11,63",2202 04 001 AA 30106
07,Travel Concession,5,10,10,10,2202 04 001 AA 30107
08,City Compensatory Allowance,"2,07","2,16","2,05","2,05",2202 04 001 AA 30108
302,Wages,22,22,22,22,2202 04 001 AA 30200
01,Wages,22,22,22,22,2202 04 001 AA 30201
303,Dearness Allowance,"11,28","18,07","19,85","32,83",2202 04 001 AA 30300
01,Dearness Allowance,"11,28","18,07","19,85","32,83",2202 04 001 AA 30301
304,Travel Expenses,83,"2,10","1,05","1,05",2202 04 001 AA 30400
01,Tour Travelling Allowances,83,"2,00","1,00","1,00",2202 04 001 AA 30401
02,Transfer Travelling Allowances,,10,5,5,2202 04 001 AA 30402
305,Office Expenses,"6,12","5,40","7,05","7,05",2202 04 001 AA 30500
01,Telephone Charges,21,20,65,65,2202 04 001 AA 30501
02,Other Contingencies,59,60,60,60,2202 04 001 AA 30502
03,Electricity Charges,"5,32","4,50","5,70","5,70",2202 04 001 AA 30503
04,Service Postage & Postal Expenditure,,10,10,10,2202 04 001 AA 30504
306,"Rent, Rates and Taxes","2,01","4,25","4,73","4,43",2202 04 001 AA 30600
02,Property tax,"1,36","4,13","4,13","4,13",2202 04 001 AA 30602
03,Water Charges,65,12,60,30,2202 04 001 AA 30603
309,Grants-in-Aid,,,"15,00",,2202 04 001 AA 30900
03,Grants for Specific Schemes,,,"15,00",,2202 04 001 AA 30903
321,Motor Vehicles,,6,"6,92",2,2202 04 001 AA 32100
01,Purchase,,,"6,90",,2202 04 001 AA 32101
02,Maintenance of Functional Vehicles,,6,2,2,2202 04 001 AA 32102
333,Payments for Professional and Special Services,"8,74","8,70","8,70","8,70",2202 04 001 AA 33300
01,Pleaders Fees,,6,6,6,2202 04 001 AA 33301
04,Contract Payment,"8,74","8,64","8,64","8,64",2202 04 001 AA 33304
345,"Petroleum, Oil and Lubricant","1,59","2,30","2,30","2,30",2202 04 001 AA 34500
01,"Petroleum, Oil and Lubricant","1,59","2,30","2,30","2,30",2202 04 001 AA 34501
349,Festival Advances,-13,,,,2202 04 001 AA 34900
01,Festival Advances-Debit,65,"1,35","1,50","1,50",2202 04 001 AA 34901
02,Festival Advances-Credit,-78,"-1,35","-1,50","-1,50",2202 04 001 AA 34902
351,Compensation Charged,,1,1,1,2202 04 001 AA 35100
52,Other Compensations Charged,,1,1,1,2202 04 001 AA 35152
364,Lands Charged,,1,1,1,2202 04 001 AA 36400
51,Lands Charged,,1,1,1,2202 04 001 AA 36451
376,Computer and Accessories,20,20,20,20,2202 04 001 AA 37600
03,Stationery,20,20,20,20,2202 04 001 AA 37603
AA,Total AA Charged,,2,2,2,
AA,Total AA Voted,"1,73,40","1,97,37","2,05,84","2,06,57",
#,State's Expenditure Total Charged,,2,2,2,
#,State's Expenditure Total Voted,"1,73,40","1,97,37","2,05,84","2,06,57",
001,Total 001 Charged,,2,2,2,
001,Total 001 Voted,"1,73,40","1,97,37","2,05,84","2,06,57",
200,Other Adult Education Programmes,,,,,
#,State's Expenditure,,,,,
JP,Special Literacy Scheme,,,,,
for,inmates in Prisons,,,,,2202 04 200 JP 30000
309,Grants-in-Aid,,,"15,00",,2202 04 200 JP 30900
03,Grants for Specific Schemes,,,"15,00",,2202 04 200 JP 30903
JP,Total JP,,,"15,00",,
JQ,Implementation  of Special Non-formal and Adult Education Scheme in Aspirational Districts.,,,,,2202 04 200 JQ 30000
309,Grants-in-Aid,,,"3,11,45","3,11,45",2202 04 200 JQ 30900
03,Grants for Specific Schemes,,,"3,11,45","3,11,45",2202 04 200 JQ 30903
JQ,Total JQ,,,"3,11,45","3,11,45",
#,State's Expenditure Total,,,"3,26,45","3,11,45",
#,Schemes shared between State and Centre,,,,,
UB,Basic Education / Equivalency Programme (Padikkum Bharatham Programme),,,,,2202 04 200 UB 30000
309,Grants-in-Aid,"4,15,80","4,15,80",,,2202 04 200 UB 30900
03,Grants for Specific Schemes,"4,15,80","4,15,80",,,2202 04 200 UB 30903
UB,Total UB,"4,15,80","4,15,80",,,
#,Schemes shared between State and Centre Total,"4,15,80","4,15,80",,,
200,Total 200,"4,15,80","4,15,80","3,26,45","3,11,45",
793,Special Central Assistance for Scheduled Caste Component Plan,,,,,
#,Schemes shared between State and Centre,,,,,
UA,Basic Education / Equivalency Programme (Padikkum Bharatham Programme),,,,,2202 04 793 UA 30000
309,Grants-in-Aid,"1,20,00","1,20,00",,,2202 04 793 UA 30900
03,Grants for Specific Schemes,"1,20,00","1,20,00",,,2202 04 793 UA 30903
UA,Total UA,"1,20,00","1,20,00",,,
#,Schemes shared between State and Centre Total,"1,20,00","1,20,00",,,
793,Total 793,"1,20,00","1,20,00",,,
794,Special Central Assistance for Tribal Sub-Plan,,,,,
#,Schemes shared between State and Centre,,,,,
UA,Basic Education / Equivalency Programme (Padikkum Bharatham Programme),,,,,2202 04 794 UA 30000
309,Grants-in-Aid,"64,20","64,20",,,2202 04 794 UA 30900
03,Grants for Specific Schemes,"64,20","64,20",,,2202 04 794 UA 30903
UA,Total UA,"64,20","64,20",,,
#,Schemes shared between State and Centre Total,"64,20","64,20",,,
794,Total 794,"64,20","64,20",,,
04,Total 04 Charged,,2,2,2,
04,Total 04 Voted,"7,73,40","7,97,37","5,32,29","5,18,02",
2202,Total 2202 Charged,,2,2,2,
2202,Total 2202 Voted,"7,73,40","7,97,37","5,32,29","5,18,02",
