head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2052-00,SECRETARIAT - GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AK,Law Department,,,,,2052 00 090 AK 30000
301,Salaries,"7,85,13","8,25,46","8,43,57","8,72,73",2052 00 090 AK 30100
01,Pay,"6,86,89","7,29,13","7,29,13","7,58,29",2052 00 090 AK 30101
02,Medical Allowance,"3,20","3,06","3,53","3,53",2052 00 090 AK 30102
03,Medical Charges,68,"4,24","3,00","3,00",2052 00 090 AK 30103
04,Other Allowances,"9,02","9,00","11,20","11,20",2052 00 090 AK 30104
06,House Rent Allowance,"72,75","65,55","81,71","81,71",2052 00 090 AK 30106
07,Travel Concession,82,"2,00","2,00","2,00",2052 00 090 AK 30107
08,City Compensatory Allowance,"11,77","12,48","13,00","13,00",2052 00 090 AK 30108
303,Dearness Allowance,"55,19","94,79","1,16,66","1,89,57",2052 00 090 AK 30300
01,Dearness Allowance,"55,19","94,79","1,16,66","1,89,57",2052 00 090 AK 30301
304,Travel Expenses,"1,24","1,40","1,40","1,40",2052 00 090 AK 30400
01,Tour Travelling Allowances,"1,24","1,40","1,40","1,40",2052 00 090 AK 30401
305,Office Expenses,"7,43","8,76","8,76","8,76",2052 00 090 AK 30500
01,Telephone Charges,"1,43","2,50","2,50","2,50",2052 00 090 AK 30501
02,Other Contingencies,"5,25","5,25","5,25","5,25",2052 00 090 AK 30502
04,Service Postage & Postal Expenditure,75,"1,00","1,00","1,00",2052 00 090 AK 30504
05,Furniture,,1,1,1,2052 00 090 AK 30505
314,Sumptuary Allowances,,1,1,1,2052 00 090 AK 31400
01,Sumptuary Allowances,,1,1,1,2052 00 090 AK 31401
319,Machinery and Equipments,,1,1,1,2052 00 090 AK 31900
01,Purchase,,1,1,1,2052 00 090 AK 31901
321,Motor Vehicles,,15,11,11,2052 00 090 AK 32100
02,Maintenance of Functional Vehicles,,15,11,11,2052 00 090 AK 32102
333,Payments for Professional and Special Services,"11,87","13,22","13,22","13,22",2052 00 090 AK 33300
01,Pleaders Fees,"4,45","5,64","5,64","5,64",2052 00 090 AK 33301
04,Contract Payment,"7,42","7,58","7,58","7,58",2052 00 090 AK 33304
345,"Petroleum, Oil and Lubricant",91,"1,00","1,00","1,00",2052 00 090 AK 34500
01,"Petroleum, Oil and Lubricant",91,"1,00","1,00","1,00",2052 00 090 AK 34501
349,Festival Advances,-23,,,,2052 00 090 AK 34900
01,Festival Advances-Debit,"3,00","3,80","10,00","10,00",2052 00 090 AK 34901
02,Festival Advances-Credit,"-3,23","-3,80","-10,00","-10,00",2052 00 090 AK 34902
351,Compensation,,1,,,2052 00 090 AK 35100
02,Other Compensations  - Voted,,1,,,2052 00 090 AK 35102
359,Prizes and Awards,2,20,20,20,2052 00 090 AK 35900
01,Prizes and Awards,2,20,20,20,2052 00 090 AK 35901
368,"Cost of Books/Note Books/Slates, etc.","5,25","5,50","5,50","5,50",2052 00 090 AK 36800
01,"Cost of Books/Note Books/Slates, etc.","5,25","5,50","5,50","5,50",2052 00 090 AK 36801
376,Computer and Accessories,"14,27","6,81","30,50","6,81",2052 00 090 AK 37600
01,Purchase,,1,"23,70",1,2052 00 090 AK 37601
02,Maintenance,95,"1,00","1,00","1,00",2052 00 090 AK 37602
03,Stationery,"13,32","5,80","5,80","5,80",2052 00 090 AK 37603
AK,Total AK,"8,81,08","9,57,32","10,20,94","10,99,32",
#,State's Expenditure Total,"8,81,08","9,57,32","10,20,94","10,99,32",
090,Total 090,"8,81,08","9,57,32","10,20,94","10,99,32",
00,Total 00,"8,81,08","9,57,32","10,20,94","10,99,32",
2052,Total 2052,"8,81,08","9,57,32","10,20,94","10,99,32",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AW,Loans to Secretariat Employees for construction of houses - Law Department,,,,,7610 00 201 AW 50000
502,Loan - Outgo,"17,00",1,1,"25,00",7610 00 201 AW 50200
01,Bearing Interest,"17,00",1,1,"25,00",7610 00 201 AW 50201
AW,Total AW,"17,00",1,1,"25,00",
#,State's Expenditure Total,"17,00",1,1,"25,00",
201,Total 201,"17,00",1,1,"25,00",
00,Total 00,"17,00",1,1,"25,00",
7610,Total 7610,"17,00",1,1,"25,00",
