head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2030,STAMPS AND REGISTRATION,,,,,
01,Stamps-Judicial,,,,,
101,Cost of stamps,,,,,
#,State's Expenditure,,,,,
AA,Supply from Central Stamp Stores,,,,,2030 01 101 AA 30000
324,Materials and Supplies,"3,39,01","3,00,00","1,03,00","1,18,45",2030 01 101 AA 32400
01,Materials and Supplies,"3,39,01","3,00,00","1,03,00","1,18,45",2030 01 101 AA 32401
AA,Total AA,"3,39,01","3,00,00","1,03,00","1,18,45",
#,State's Expenditure Total,"3,39,01","3,00,00","1,03,00","1,18,45",
101,Total 101,"3,39,01","3,00,00","1,03,00","1,18,45",
102,Expenses on Sale of Stamps,,,,,
#,State's Expenditure,,,,,
AA,Sale of Court Fee Stamps,,,,,2030 01 102 AA 30000
334,Other Charges,,1,1,1,2030 01 102 AA 33400
01,Other Items,,1,1,1,2030 01 102 AA 33401
AA,Total AA,1,1,1,,
AB,Sale of Copy Stamp Papers,,,,,2030 01 102 AB 30000
341,Other Discounts,"1,03,62","80,01","80,01","80,01",2030 01 102 AB 34100
01,Discounts paid to Stamp Vendors,"1,03,14","80,00","80,00","80,00",2030 01 102 AB 34101
02,Commission paid to Stock Holding Corporation of India Limited,48,1,1,1,2030 01 102 AB 34102
AB,Total AB,"1,03,62","80,01","80,01","80,01",
102,Total 102,"1,03,62","80,02","80,02","80,02",
01,Total 01,"4,42,63","3,80,02","1,83,02","1,98,47",
02,Stamps-Non-Judicial,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AA,Superintendence,,,,,2030 02 001 AA 30000
301,Salaries,"7,21,64","6,90,13","7,66,15","8,80,54",2030 02 001 AA 30100
01,Pay,"6,62,70","6,30,03","7,00,00","8,05,00",2030 02 001 AA 30101
02,Medical Allowance,"4,31","4,02","4,50","5,20",2030 02 001 AA 30102
03,Medical Charges,5,5,5,5,2030 02 001 AA 30103
04,Other Allowances,"6,39","7,80","6,00","6,90",2030 02 001 AA 30104
06,House Rent Allowance,"43,70","42,91","50,00","57,50",2030 02 001 AA 30106
07,Travel Concession,,73,60,69,2030 02 001 AA 30107
08,City Compensatory Allowance,"4,49","4,59","5,00","5,20",2030 02 001 AA 30108
302,Wages,,3,3,1,2030 02 001 AA 30200
01,Wages,,3,3,1,2030 02 001 AA 30201
303,Dearness Allowance,"98,80","81,90","1,12,00","2,01,25",2030 02 001 AA 30300
01,Dearness Allowance,"98,80","81,90","1,12,00","2,01,25",2030 02 001 AA 30301
304,Travel Expenses,"13,69","15,15","16,00","18,34",2030 02 001 AA 30400
01,Tour Travelling Allowances,"13,63","14,00","15,00","17,25",2030 02 001 AA 30401
02,Transfer Travelling Allowances,4,75,60,69,2030 02 001 AA 30402
03,Fixed Travelling Allowances,2,40,40,40,2030 02 001 AA 30403
