head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2052,SECRETARIAT - GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AA,Chief Secretariat,,,,,2052 00 090 AA 30000
301,Salaries,"27,42,08","35,98,84","28,51,21","30,31,51",2052 00 090 AA 30100
01,Pay,"23,63,91","30,94,34","24,15,98","26,06,73",2052 00 090 AA 30101
02,Medical Allowance,"10,65","15,00","11,23","11,03",2052 00 090 AA 30102
03,Medical Charges,"28,79","28,50","28,50","28,25",2052 00 090 AA 30103
04,Other Allowances,"27,08","53,00","40,00","44,00",2052 00 090 AA 30104
06,House Rent Allowance,"2,66,89","3,38,00","3,08,00","2,95,00",2052 00 090 AA 30106
07,Travel Concession,66,"5,00","5,00","5,00",2052 00 090 AA 30107
08,City Compensatory Allowance,"44,10","65,00","42,50","41,50",2052 00 090 AA 30108
303,Dearness Allowance,"1,86,95","4,04,15","3,94,15","6,38,65",2052 00 090 AA 30300
01,Dearness Allowance,"1,86,95","4,04,15","3,94,15","6,38,65",2052 00 090 AA 30301
304,Travel Expenses,"10,66","18,14","29,79","18,23",2052 00 090 AA 30400
01,Tour Travelling Allowances,"10,63","18,00","29,65","18,09",2052 00 090 AA 30401
02,Transfer Travelling Allowances,3,14,14,14,2052 00 090 AA 30402
305,Office Expenses,"65,67","84,76","85,76","84,76",2052 00 090 AA 30500
01,Telephone Charges,"5,86","24,76","24,76","24,76",2052 00 090 AA 30501
02,Other Contingencies,"59,81","60,00","61,00","60,00",2052 00 090 AA 30502
306,"Rent, Rates and Taxes","20,28","16,00","22,00","22,00",2052 00 090 AA 30600
03,Water Charges,"20,28","16,00","22,00","22,00",2052 00 090 AA 30603
308,Advertising and Publicity,"1,16","6,01","44,60","6,01",2052 00 090 AA 30800
01,Advertisement Charges,"1,16","6,00","44,59","6,00",2052 00 090 AA 30801
09,Others,,1,1,1,2052 00 090 AA 30809
310,Contributions,,1,1,1,2052 00 090 AA 31000
09,Others,,1,1,1,2052 00 090 AA 31009
333,Payments for Professional and Special Services,"56,95","52,17","1,80,10","53,17",2052 00 090 AA 33300
01,Pleaders Fees,"35,94","37,62","1,37,62","37,62",2052 00 090 AA 33301
02,Remuneration,,55,55,55,2052 00 090 AA 33302
04,Contract Payment,"21,01","14,00","41,93","15,00",2052 00 090 AA 33304
345,"Petroleum, Oil and Lubricant",,1,1,1,2052 00 090 AA 34500
01,"Petroleum, Oil and Lubricant",,1,1,1,2052 00 090 AA 34501
349,Festival Advances,64,,,,2052 00 090 AA 34900
01,Festival Advances-Debit,"10,35","12,65","25,30","25,30",2052 00 090 AA 34901
02,Festival Advances-Credit,"-9,71","-12,65","-25,30","-25,30",2052 00 090 AA 34902
351,Compensation Charged,,1,1,1,2052 00 090 AA 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2052 00 090 AA 35151
359,Prizes and Awards,40,"1,59","1,59",75,2052 00 090 AA 35900
01,Prizes and Awards,40,"1,59","1,59",75,2052 00 090 AA 35901
372,Training,,10,10,10,2052 00 090 AA 37200
01,Training,,10,10,10,2052 00 090 AA 37201
373,Transport Charges,,,"8,32",1,2052 00 090 AA 37300
01,Transport Charges,,,"8,32",1,2052 00 090 AA 37301
376,Computer and Accessories,,1,1,1,2052 00 090 AA 37600
01,Purchase,,1,1,1,2052 00 090 AA 37601
AA,Total AA Charged,,1,1,1,
AA,Total AA Voted,"30,84,79","41,81,79","36,17,65","38,55,22",
AM,Charges Common to all Civil Secretariat,,,,,2052 00 090 AM 30000
301,Salaries,"5,57,89","6,39,71","5,11,71","5,18,51",2052 00 090 AM 30100
01,Pay,"4,93,09","5,44,73","4,33,13","4,43,13",2052 00 090 AM 30101
02,Medical Allowance,"3,20","5,00","4,00","4,40",2052 00 090 AM 30102
03,Medical Charges,61,"6,08","6,08","6,08",2052 00 090 AM 30103
04,Other Allowances,"6,50","9,00","4,00","5,90",2052 00 090 AM 30104
06,House Rent Allowance,"45,02","57,00","50,00","45,00",2052 00 090 AM 30106
07,Travel Concession,34,90,90,90,2052 00 090 AM 30107
08,City Compensatory Allowance,"9,13","17,00","13,60","13,10",2052 00 090 AM 30108
302,Wages,,"3,84","3,84","3,84",2052 00 090 AM 30200
01,Wages,,"3,84","3,84","3,84",2052 00 090 AM 30201
303,Dearness Allowance,"39,49","56,70","56,70","1,08,57",2052 00 090 AM 30300
01,Dearness Allowance,"39,49","56,70","56,70","1,08,57",2052 00 090 AM 30301
304,Travel Expenses,"-2,67",52,52,52,2052 00 090 AM 30400
01,Tour Travelling Allowances,,50,50,50,2052 00 090 AM 30401
02,Transfer Travelling Allowances,"-2,67",2,2,2,2052 00 090 AM 30402
305,Office Expenses,"8,41,87","9,68,80","9,82,88","10,35,81",2052 00 090 AM 30500
01,Telephone Charges,"40,23","53,46","53,46","53,46",2052 00 090 AM 30501
02,Other Contingencies,"49,02","61,36","62,36","61,36",2052 00 090 AM 30502
03,Electricity Charges,"7,28,09","8,32,97","8,32,97","9,00,00",2052 00 090 AM 30503
04,Service Postage & Postal Expenditure,"17,85","21,00","21,00","20,98",2052 00 090 AM 30504
05,Furniture,"6,68",1,"13,09",1,2052 00 090 AM 30505
306,"Rent, Rates and Taxes",,2,"27,44","27,44",2052 00 090 AM 30600
01,Rent,,1,1,1,2052 00 090 AM 30601
05,Others,,1,"27,43","27,43",2052 00 090 AM 30605
319,Machinery and Equipments,"62,64",1,"42,71",2,2052 00 090 AM 31900
01,Purchase,"62,64",1,"40,72",1,2052 00 090 AM 31901
03,Maintenance,,,"1,99",1,2052 00 090 AM 31903
321,Motor Vehicles,"28,81","1,07","30,39","1,11",2052 00 090 AM 32100
01,Purchase,"28,67",2,"29,34",1,2052 00 090 AM 32101
02,Maintenance of Functional Vehicles,14,"1,05","1,05","1,10",2052 00 090 AM 32102
324,Materials and Supplies,,"3,90","2,26","3,26",2052 00 090 AM 32400
01,Materials and Supplies,,"3,90","2,26","3,26",2052 00 090 AM 32401
333,Payments for Professional and Special Services,"3,91,70","2,24,50","2,34,50","2,39,00",2052 00 090 AM 33300
04,Contract Payment,"3,91,70","2,24,50","2,34,50","2,39,00",2052 00 090 AM 33304
334,Other Charges,"4,56","6,00","7,00","9,00",2052 00 090 AM 33400
02,"Purchase  of  Books & Periodicals to Libraries etc.,","4,56","6,00","7,00","9,00",2052 00 090 AM 33402
345,"Petroleum, Oil and Lubricant","38,89","40,61","40,61","42,64",2052 00 090 AM 34500
01,"Petroleum, Oil and Lubricant","38,89","40,61","40,61","42,64",2052 00 090 AM 34501
349,Festival Advances,"-1,07",,,,2052 00 090 AM 34900
01,Festival Advances-Debit,"3,05","4,00","8,00","8,00",2052 00 090 AM 34901
02,Festival Advances-Credit,"-4,12","-4,00","-8,00","-8,00",2052 00 090 AM 34902
359,Prizes and Awards,,30,30,10,2052 00 090 AM 35900
01,Prizes and Awards,,30,30,10,2052 00 090 AM 35901
AM,Total AM,"19,62,11","19,45,98","19,40,86","19,89,82",
BD,Advisory Board constituted under the COFEPOSA Act 1974,,,,,2052 00 090 BD 30000
301,Salaries,"17,67","54,84","41,00","38,34",2052 00 090 BD 30100
01,Pay,"14,03","45,00","30,00","30,00",2052 00 090 BD 30101
02,Medical Allowance,8,50,30,30,2052 00 090 BD 30102
04,Other Allowances,6,50,20,20,2052 00 090 BD 30104
06,House Rent Allowance,"1,47","4,50","4,00","4,00",2052 00 090 BD 30106
08,City Compensatory Allowance,23,"2,00","1,50","1,50",2052 00 090 BD 30108
09,Honorarium,"1,80","2,34","5,00","2,34",2052 00 090 BD 30109
303,Dearness Allowance,"1,33","6,75","6,75","7,35",2052 00 090 BD 30300
01,Dearness Allowance,"1,33","6,75","6,75","7,35",2052 00 090 BD 30301
304,Travel Expenses,27,"2,00","2,00","2,00",2052 00 090 BD 30400
01,Tour Travelling Allowances,27,"2,00","2,00","2,00",2052 00 090 BD 30401
305,Office Expenses,48,75,75,75,2052 00 090 BD 30500
02,Other Contingencies,48,75,75,75,2052 00 090 BD 30502
313,Hospitality / Entertainment Expenditure,25,50,50,50,2052 00 090 BD 31300
01,Hospitality / Entertainment Expenditure,25,50,50,50,2052 00 090 BD 31301
321,Motor Vehicles,31,75,75,75,2052 00 090 BD 32100
02,Maintenance of Functional Vehicles,31,75,75,75,2052 00 090 BD 32102
345,"Petroleum, Oil and Lubricant",,"2,00","1,50","2,00",2052 00 090 BD 34500
01,"Petroleum, Oil and Lubricant",,"2,00","1,50","2,00",2052 00 090 BD 34501
349,Festival Advances,4,,,,2052 00 090 BD 34900
01,Festival Advances-Debit,10,25,25,25,2052 00 090 BD 34901
02,Festival Advances-Credit,-6,-25,-25,-25,2052 00 090 BD 34902
376,Computer and Accessories,8,20,20,20,2052 00 090 BD 37600
03,Stationery,8,20,20,20,2052 00 090 BD 37603
BD,Total BD,"20,43","67,79","53,45","51,89",
BR,Provision of Basic Amenities to the Higher Officers and Important Sections in Secretariat,,,,,2052 00 090 BR 30000
319,Machinery and Equipments,"26,10","15,01","35,35","20,00",2052 00 090 BR 31900
01,Purchase,"10,79",1,"19,56","5,00",2052 00 090 BR 31901
03,Maintenance,"15,31","15,00","15,79","15,00",2052 00 090 BR 31903
376,Computer and Accessories,"40,24","33,46","79,20","40,00",2052 00 090 BR 37600
01,Purchase,"4,40",1,"33,14","10,00",2052 00 090 BR 37601
02,Maintenance,"35,84","33,45","34,43","15,00",2052 00 090 BR 37602
03,Stationery,,,"11,63","15,00",2052 00 090 BR 37603
BR,Total BR,"66,34","48,47","1,14,55","60,00",
BT,Establishment Charges for the staff in Public (Foreigners) Department for doing agency functions to Government of India,,,,,2052 00 090 BT 30000
301,Salaries,"87,47","1,64,88","1,18,78","1,28,63",2052 00 090 BT 30100
01,Pay,"76,04","1,46,50","1,00,50","1,10,50",2052 00 090 BT 30101
02,Medical Allowance,47,63,63,63,2052 00 090 BT 30102
03,Medical Charges,,"2,00","2,00","2,00",2052 00 090 BT 30103
04,Other Allowances,50,"1,60","1,50","1,50",2052 00 090 BT 30104
06,House Rent Allowance,"10,46","14,15","14,15","14,00",2052 00 090 BT 30106
303,Dearness Allowance,"4,18","19,35","19,35","27,07",2052 00 090 BT 30300
01,Dearness Allowance,"4,18","19,35","19,35","27,07",2052 00 090 BT 30301
305,Office Expenses,-2,50,50,50,2052 00 090 BT 30500
02,Other Contingencies,-2,50,50,50,2052 00 090 BT 30502
BT,Total BT,"91,63","1,84,73","1,38,63","1,56,20",
CE,Amma Call Centre,,,,,2052 00 090 CE 30000
333,Payments for Professional and Special Services,"7,03",,,,2052 00 090 CE 33300
03,Special Service,"7,03",,,,2052 00 090 CE 33303
CE,Total CE,"7,03",,,,
JL,Airlifting of Central Armed Police Force,,,,,2052 00 090 JL 30000
333,Payments for Professional and Special Services,,,"10,37,94",1,2052 00 090 JL 33300
03,Special Service,,,"10,37,94",1,2052 00 090 JL 33303
JL,Total JL,,"10,37,94",1,,
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"52,32,33","64,28,76","69,03,08","61,13,14",
090,Total 090 Voted,"52,32,33","64,28,76","69,03,08","61,13,14",
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"52,32,33","64,28,76","69,03,08","61,13,14",
2052,Total 2052 Charged,,1,1,1,
2052,Total 2052 Voted,"52,32,33","64,28,76","69,03,08","61,13,14",
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
BJ,Buildings - Secretariat (Administered by Chief Engineer (Buildings)),,,,,2059 01 053 BJ 30000
317,Minor Works,"8,04",,,,2059 01 053 BJ 31700
01,Minor Works,"8,04",,,,2059 01 053 BJ 31701
318,Maintenance,"8,99,51","6,50,00","6,50,00","6,75,00",2059 01 053 BJ 31800 
01,Periodical Maintenance,"8,99,51","6,50,00","6,50,00","6,75,00",2059 01 053 BJ 31801
