head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
DN,Buildings - Anna Institute of Management (Administrated by CE Buildings),,,,,2059 01 053 DN 30000
318,Maintenance,"28,63","30,00","32,00","30,00",2059 01 053 DN 31800 
01,Periodical Maintenance,"28,63","30,00","32,00","30,00",2059 01 053 DN 31801
DN,Total DN,"28,63","30,00","32,00","30,00",
#,State's Expenditure Total,"28,63","30,00","32,00","30,00",
053,Total 053,"28,63","30,00","32,00","30,00",
01,Total 01,"28,63","30,00","32,00","30,00",
2059,Total 2059,"28,63","30,00","32,00","30,00",
2070-00,OTHER ADMINISTRATIVE SERVICES,,,,,
003,Training,,,,,
#,State's Expenditure,,,,,
AM,Civil Service Training - A&B Groups for Foundational Training at Anna Institute of Management,,,,,2070 00 003 AM 30000
301,Salaries,"44,68","40,10","40,39","41,85",2070 00 003 AM 30100
01,Pay,"38,96","36,40","36,40","37,86",2070 00 003 AM 30101
02,Medical Allowance,22,23,22,22,2070 00 003 AM 30102
03,Medical Charges,,2,2,2,2070 00 003 AM 30103
04,Other Allowances,74,64,64,64,2070 00 003 AM 30104
06,House Rent Allowance,"4,08","2,22","2,22","2,22",2070 00 003 AM 30106
07,Travel Concession,,1,30,30,2070 00 003 AM 30107
08,City Compensatory Allowance,68,58,59,59,2070 00 003 AM 30108
302,Wages,"18,27","20,15","20,15","20,15",2070 00 003 AM 30200
01,Wages,"18,27","20,15","20,15","20,15",2070 00 003 AM 30201
303,Dearness Allowance,"3,60","2,23","4,00","9,28",2070 00 003 AM 30300
01,Dearness Allowance,"3,60","2,23","4,00","9,28",2070 00 003 AM 30301
304,Travel Expenses,,8,42,12,2070 00 003 AM 30400
01,Tour Travelling Allowances,,6,40,10,2070 00 003 AM 30401
02,Transfer Travelling Allowances,,2,2,2,2070 00 003 AM 30402
305,Office Expenses,"1,94","4,64","4,92","4,78",2070 00 003 AM 30500
01,Telephone Charges,26,45,43,43,2070 00 003 AM 30501
02,Other Contingencies,34,"1,00","1,30","1,00",2070 00 003 AM 30502
03,Electricity Charges,"1,34","3,15","3,15","3,31",2070 00 003 AM 30503
04,Service Postage & Postal Expenditure,,3,3,3,2070 00 003 AM 30504
05,Furniture,,1,1,1,2070 00 003 AM 30505
318,Maintenance,,1,1,1,2070 00 003 AM 31800
02,Special Maintenance,,1,1,1,2070 00 003 AM 31802
319,Machinery and Equipments,,6,"1,51",2,2070 00 003 AM 31900
01,Purchase,,1,"1,50",1,2070 00 003 AM 31901
02,Renewal and Replacement,,5,1,1,2070 00 003 AM 31902
321,Motor Vehicles,,21,41,21,2070 00 003 AM 32100
01,Purchase,,1,1,1,2070 00 003 AM 32101
02,Maintenance of Functional Vehicles,,20,40,20,2070 00 003 AM 32102
333,Payments for Professional and Special Services,"3,28","5,00","5,00","4,00",2070 00 003 AM 33300
09,Other Payments,"3,28","5,00","5,00","4,00",2070 00 003 AM 33309
334,Other Charges,,7,"1,00",7,2070 00 003 AM 33400
02,"Purchase  of  Books & Periodicals to Libraries etc.,",,7,"1,00",7,2070 00 003 AM 33402
345,"Petroleum, Oil and Lubricant",2,80,80,84,2070 00 003 AM 34500
01,"Petroleum, Oil and Lubricant",2,80,80,84,2070 00 003 AM 34501
349,Festival Advances,,,,,
01,Festival Advances-Debit,20,30,50,50,2070 00 003 AM 34901
02,Festival Advances-Credit,-20,-30,-50,-50,2070 00 003 AM 34902
376,Computer and Accessories,50,51,"1,26",51,2070 00 003 AM 37600
01,Purchase,,1,1,1,2070 00 003 AM 37601
02,Maintenance,25,25,25,25,2070 00 003 AM 37602
03,Stationery,25,25,"1,00",25,2070 00 003 AM 37603
AM,Total AM,"72,29","73,86","79,87","81,84",
AO,Civil Service Training - Director General of Training,,,,,2070 00 003 AO 30000
301,Salaries,"27,65","30,04","31,41","32,62",2070 00 003 AO 30100
01,Pay,"24,26","26,00","26,15","27,22",2070 00 003 AO 30101
02,Medical Allowance,18,21,23,23,2070 00 003 AO 30102
03,Medical Charges,,7,7,7,2070 00 003 AO 30103
04,Other Allowances,10,20,20,20,2070 00 003 AO 30104
06,House Rent Allowance,"2,72","2,99","3,50","3,64",2070 00 003 AO 30106
07,Travel Concession,,1,25,25,2070 00 003 AO 30107
08,City Compensatory Allowance,39,56,"1,01","1,01",2070 00 003 AO 30108
302,Wages,,1,1,1,2070 00 003 AO 30200
01,Wages,,1,1,1,2070 00 003 AO 30201
303,Dearness Allowance,"2,05","2,03","3,50","6,67",2070 00 003 AO 30300
01,Dearness Allowance,"2,05","2,03","3,50","6,67",2070 00 003 AO 30301
304,Travel Expenses,,10,8,8,2070 00 003 AO 30400
01,Tour Travelling Allowances,,4,4,4,2070 00 003 AO 30401
02,Transfer Travelling Allowances,,6,4,4,2070 00 003 AO 30402
305,Office Expenses,"8,72",84,84,84,2070 00 003 AO 30500
