head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2225,"WELFARE OF SCHEDULED CASTE, SCHEDULED TRIBES, OTHER BACKWARD CLASSES AND MINORITIES",,,,,
03,Welfare of Backward classes,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
BA,Headquarters Staff-Directorate of Most Backward Classes and Denotified Communities,,,,,2225 03 001 BA 30000
301,Salaries,"1,79,06","2,23,20","1,80,61","1,91,20",2225 03 001 BA 30100
01,Pay,"1,51,54","1,95,00","1,51,00","1,60,00",2225 03 001 BA 30101
02,Medical Allowance,96,"1,20","1,20","1,30",2225 03 001 BA 30102
03,Medical Charges,49,60,"1,20","1,00",2225 03 001 BA 30103
04,Other Allowances,"2,79","2,00","2,00","2,10",2225 03 001 BA 30104
06,House Rent Allowance,"18,97","20,00","21,31","22,00",2225 03 001 BA 30106
07,Travel Concession Allowance,"1,48",40,40,80,2225 03 001 BA 30107
08,City Compensatory Allowance,"2,83","4,00","3,50","4,00",2225 03 001 BA 30108
303,Dearness Allowance,"14,23","22,30","26,00","39,20",2225 03 001 BA 30300
01,Dearness Allowance,"14,23","22,30","26,00","39,20",2225 03 001 BA 30301
304,Travel Expenses,"3,71","6,10","6,25","6,25",2225 03 001 BA 30400
01,Tour Travelling Allowances,"3,71","6,00","6,00","6,00",2225 03 001 BA 30401
02,Transfer Travelling Allowances,,10,25,25,2225 03 001 BA 30402
305,Office Expenses,"7,40","8,21","9,21","8,31",2225 03 001 BA 30500
01,Telephone Charges,"1,94","2,40","2,40","2,50",2225 03 001 BA 30501
02,Other Contingencies,"5,26","5,26","5,26","5,26",2225 03 001 BA 30502
04,Service Postage & Postal Expenditure,20,55,"1,55",55,2225 03 001 BA 30504
308,Advertising and Publicity,"4,73","12,01","12,12","10,01",2225 03 001 BA 30800
01,Advertisement Charges,"1,31","10,00","10,00","10,00",2225 03 001 BA 30801
02,Exhibition,"3,42","2,01","2,12",1,2225 03 001 BA 30802
319,Machinery and Equipments,"4,64",1,1,1,2225 03 001 BA 31900
01,Purchase,"4,64",1,1,1,2225 03 001 BA 31901
321,Motor Vehicles,"1,28",21,21,31,2225 03 001 BA 32100
01,Purchase,"1,08",1,1,1,2225 03 001 BA 32101
02,Maintenance of Functional Vehicles,20,20,20,30,2225 03 001 BA 32102
333,Payments for Professional and Special Services,60,"1,00","1,00","1,00",2225 03 001 BA 33300
01,Pleaders Fees,60,"1,00","1,00","1,00",2225 03 001 BA 33301
