head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2052-00,SECRETARIAT - GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AE,Revenue and Disaster Management Department,,,,,2052 00 090 AE 30000
301,Salaries,"15,33,37","15,57,30","15,41,29","16,02,50",2052 00 090 AE 30100
01,Pay,"13,30,89","13,53,28","13,36,15","13,89,60",2052 00 090 AE 30101
02,Medical Allowance,"6,34","6,56","6,56","6,82",2052 00 090 AE 30102
03,Medical Charges,"2,43","4,17","4,17","4,34",2052 00 090 AE 30103
04,Other Allowances,"11,20","10,08","11,20","11,20",2052 00 090 AE 30104
06,House Rent Allowance,"1,53,51","1,54,73","1,54,73","1,60,92",2052 00 090 AE 30106
07,Travel Concession,"2,74","1,92","1,92","2,00",2052 00 090 AE 30107
08,City Compensatory Allowance,"26,26","26,56","26,56","27,62",2052 00 090 AE 30108
302,Wages,,1,1,1,2052 00 090 AE 30200
01,Wages,,1,1,1,2052 00 090 AE 30201
303,Dearness Allowance,"1,16,09","1,75,92","2,13,79","3,40,45",2052 00 090 AE 30300
01,Dearness Allowance,"1,16,09","1,75,92","2,13,79","3,40,45",2052 00 090 AE 30301
304,Travel Expenses,"3,12","13,00","11,00","11,00",2052 00 090 AE 30400
01,Tour Travelling Allowances,"2,99","12,00","10,00","10,00",2052 00 090 AE 30401
02,Transfer Travelling Allowances,13,"1,00","1,00","1,00",2052 00 090 AE 30402
305,Office Expenses,"19,75","18,06","18,25","17,06",2052 00 090 AE 30500
01,Telephone Charges,"1,27","3,50","2,00","2,50",2052 00 090 AE 30501
02,Other Contingencies,"14,35","12,15","12,15","12,15",2052 00 090 AE 30502
04,Service Postage & Postal Expenditure,"2,40","2,40","2,40","2,40",2052 00 090 AE 30504
05,Furniture,"1,73",1,"1,70",1,2052 00 090 AE 30505
308,Advertising and Publicity,,1,1,1,2052 00 090 AE 30800
01,Advertisement Charges,,1,1,1,2052 00 090 AE 30801
319,Machinery and Equipments,39,2,2,2,2052 00 090 AE 31900
01,Purchase,,1,1,1,2052 00 090 AE 31901
03,Maintenance,39,1,1,1,2052 00 090 AE 31903
321,Motor Vehicles,7,"1,00","1,00","1,00",2052 00 090 AE 32100
02,Maintenance of Functional Vehicles,7,"1,00","1,00","1,00",2052 00 090 AE 32102
333,Payments for Professional and Special Services,"55,63","10,02","50,02","50,02",2052 00 090 AE 33300
01,Pleaders Fees,"55,63","10,00","50,00","50,00",2052 00 090 AE 33301
04,Contract Payment,,1,1,1,2052 00 090 AE 33304
09,Other Payments,,1,1,1,2052 00 090 AE 33309
345,"Petroleum, Oil and Lubricant","2,55","1,98","4,00","4,00",2052 00 090 AE 34500
01,"Petroleum, Oil and Lubricant","2,55","1,98","4,00","4,00",2052 00 090 AE 34501
349,Festival Advances,-11,,,,2052 00 090 AE 34900
01,Festival Advances-Debit,"5,95","9,50","17,00","17,00",2052 00 090 AE 34901
02,Festival Advances-Credit,"-6,06","-9,50","-17,00","-17,00",2052 00 090 AE 34902
351,Compensation Charged,,1,1,1,2052 00 090 AE 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2052 00 090 AE 35151
359,Prizes and Awards,10,11,33,12,2052 00 090 AE 35900
01,Prizes and Awards,10,11,33,12,2052 00 090 AE 35901
376,Computer and Accessories,"6,21","5,01","6,67","6,01",2052 00 090 AE 37600 
01,Purchase,,1,67,1,2052 00 090 AE 37601
02,Maintenance,"3,75","2,00","3,00","3,00",2052 00 090 AE 37602 
03,Stationery,"2,46","3,00","3,00","3,00",2052 00 090 AE 37603 
AE,Total AE Charged,,1,1,1,
AE,Total AE Voted,"17,37,17","17,82,44","18,46,39","20,32,20",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"17,37,17","17,82,44","18,46,39","20,32,20",
090,Total 090 Charged,,1,1,1,
090,Total 090 Voted,"17,37,17","17,82,44","18,46,39","20,32,20",
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
AE,Revenue and Disaster Management Department,,,,,2052 00 911 AE 30000
377,Deduct-Recoveries,-92,,,,2052 00 911 AE 37700
02,Recoveries of Overpayments / Remittance of excess drawals,-92,,,,2052 00 911 AE 37702
AE,Total AE,-92,,,,
#,State's Expenditure Total,-92,,,,
911,Total 911,-92,,,,
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"17,36,25","17,82,44","18,46,39","20,32,20",
2052,Total 2052 Charged,,1,1,1,
2070-00,OTHER ADMINISTRATIVE SERVICES,,,,,
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
CM,Justice Thiru K.P. Sivasubramaniam Commission of Inquiry to inquire into the cases and circumstances resulting in the alleged fraudulent grabbing of land assigned to Adi-Dravidars and landless poor,,,,,2070 00 911 CM 30000
377,Deduct-Recoveries,"-7,38",,,,2070 00 911 CM 37700
02,Recoveries of Overpayments / Remittance of excess drawals,"-7,38",,,,2070 00 911 CM 37702
CM,Total CM,"-7,38",,,,
#,State's Expenditure Total,"-7,38",,,,
911,Total 911,"-7,38",,,,
00,Total 00,"-7,38",,,,
2070,Total 2070,"-7,38",,,,
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
