head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2052-00,SECRETARIAT - GENERAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
BS,Highways and Minor Ports Department,,,,,2052 00 090 BS 30000
301,Salaries,"4,22,18","4,47,89","4,48,21","6,21,92",2052 00 090 BS 30100
01,Pay,"3,66,49","3,85,11","3,88,34","5,50,13",2052 00 090 BS 30101
02,Medical Allowance,"2,07","1,89","2,52","2,52",2052 00 090 BS 30102
03,Medical Charges,40,"1,05",55,55,2052 00 090 BS 30103
04,Other Allowances,"3,90","2,22","3,84","2,22",2052 00 090 BS 30104
06,House Rent Allowance,"41,44","48,91","44,18","56,54",2052 00 090 BS 30106
07,Travel Concession,70,"1,17","1,17","1,17",2052 00 090 BS 30107
08,City Compensatory Allowance,"7,18","7,54","7,61","8,79",2052 00 090 BS 30108
303,Dearness Allowance,"46,08","50,06","62,13","1,04,52",2052 00 090 BS 30300
01,Dearness Allowance,"46,08","50,06","62,13","1,04,52",2052 00 090 BS 30301
304,Travel Expenses,"4,24","2,90","2,90","2,90",2052 00 090 BS 30400
01,Tour Travelling Allowances,"4,24","2,50","2,50","2,50",2052 00 090 BS 30401
02,Transfer Travelling Allowances,,40,40,40,2052 00 090 BS 30402
305,Office Expenses,"37,50","3,93","3,90","3,90",2052 00 090 BS 30500
01,Telephone Charges,61,"1,24","1,00","1,00",2052 00 090 BS 30501
02,Other Contingencies,"2,32","2,32","2,53","2,53",2052 00 090 BS 30502
04,Service Postage & Postal Expenditure,37,37,37,37,2052 00 090 BS 30504
05,Furniture,"34,20",,,,2052 00 090 BS 30505
308,Advertising and Publicity,,1,,,2052 00 090 BS 30800
01,Advertisement Charges,,1,,,2052 00 090 BS 30801
313,Hospitality / Entertainment Expenditure,,10,10,10,2052 00 090 BS 31300
01,Hospitality / Entertainment Expenditure,,10,10,10,2052 00 090 BS 31301
319,Machinery and Equipments,"1,98",61,79,60,2052 00 090 BS 31900
01,Purchase,"1,98",1,,,2052 00 090 BS 31901
03,Maintenance,,60,79,60,2052 00 090 BS 31903
321,Motor Vehicles,,1,,,2052 00 090 BS 32100
02,Maintenance of Functional Vehicles,,1,,,2052 00 090 BS 32102
333,Payments for Professional and Special Services,,2,,,2052 00 090 BS 33300
01,Pleaders Fees,,1,,,2052 00 090 BS 33301
04,Contract Payment,,1,,,2052 00 090 BS 33304
345,"Petroleum, Oil and Lubricant",,"1,10","1,10","1,10",2052 00 090 BS 34500
01,"Petroleum, Oil and Lubricant",,"1,10","1,10","1,10",2052 00 090 BS 34501
346,"Clothing, Tentage and Stores",,1,,,2052 00 090 BS 34600
01,"Clothing, Tentage and Stores",,1,,,2052 00 090 BS 34601
349,Festival Advances,3,,,,2052 00 090 BS 34900
01,Festival Advances-Debit,"2,35","3,00","6,00","6,00",2052 00 090 BS 34901
02,Festival Advances-Credit,"-2,32","-3,00","-6,00","-6,00",2052 00 090 BS 34902
351,Compensation Charged,,1,1,1,2052 00 090 BS 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2052 00 090 BS 35151
359,Prizes and Awards,,4,4,4,2052 00 090 BS 35900
01,Prizes and Awards,,4,4,4,2052 00 090 BS 35901
368,"Cost of Books/Note Books/Slates, etc.",,3,3,3,2052 00 090 BS 36800
01,"Cost of Books/Note Books/Slates, etc.",,3,3,3,2052 00 090 BS 36801
372,Training,,1,,,2052 00 090 BS 37200
01,Training,,1,,,2052 00 090 BS 37201
376,Computer and Accessories,"1,14","1,25","1,55","1,24",2052 00 090 BS 37600 
01,Purchase,,1,,,2052 00 090 BS 37601
02,Maintenance,85,94,"1,25",94,2052 00 090 BS 37602
03,Stationery,29,30,30,30,2052 00 090 BS 37603
BS,Total BS Charged,,1,1,1,
BS,Total BS Voted,"5,13,15","5,07,97","5,20,75","7,36,35",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"5,13,15","5,07,97","5,20,75","7,36,35",
090,Total 090 Charged,,1,1,1,
090,Total 090 Voted,"5,13,15","5,07,97","5,20,75","7,36,35",
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"5,13,15","5,07,97","5,20,75","7,36,35",
2052,Total 2052 Charged,,1,1,1,
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AS,Loans to Secretariat Employees for construction of houses - Highways and Minor Ports Department,,,,,7610 00 201 AS 50000
502,Loan - Outgo,,1,1,"25,00",7610 00 201 AS 50200
01,Bearing Interest,,1,1,"25,00",7610 00 201 AS 50201
AS,Total AS,1,1,"25,00",,
#,State's Expenditure Total,,1,1,"25,00",
201,Total 201,1,1,"25,00",,
00,Total 00,1,1,"25,00",,
7610,Total 7610,1,1,"25,00",,
